system:index,B11,B2,B3,B4,B8,SCL,.geo
0,3793,5228,4984,4628,4996,9,"{""type"":""Point"",""coordinates"":[74.04370911598009,18.61072831682544]}"
1,3759,5172,5020,4716,4952,9,"{""type"":""Point"",""coordinates"":[74.04380389643046,18.61072879819455]}"
2,4001,5196,4920,4660,4908,9,"{""type"":""Point"",""coordinates"":[74.04370962087702,18.610637948857473]}"
3,4041,5332,5096,4804,5040,9,"{""type"":""Point"",""coordinates"":[74.04380440127737,18.61063843022408]}"
4,4001,5260,5244,5180,5028,9,"{""type"":""Point"",""coordinates"":[74.04371012577107,18.610547580888625]}"
5,4041,5460,5280,5252,5092,9,"{""type"":""Point"",""coordinates"":[74.04380490612138,18.610548062252725]}"
6,4512,5704,5832,5584,5508,9,"{""type"":""Point"",""coordinates"":[74.0437106306622,18.6104572129189]}"
7,4669,5640,5672,5736,5336,9,"{""type"":""Point"",""coordinates"":[74.04380541096249,18.61045769428049]}"
8,4512,6244,6168,5888,5928,9,"{""type"":""Point"",""coordinates"":[74.04371113555044,18.610366844948288]}"
9,4669,6124,6188,6076,5816,9,"{""type"":""Point"",""coordinates"":[74.0438059158007,18.61036732630738]}"
10,4986,6668,6416,6148,6180,9,"{""type"":""Point"",""coordinates"":[74.04371164043577,18.610276476976804]}"
11,5094,6732,6596,6332,6288,9,"{""type"":""Point"",""coordinates"":[74.04380642063603,18.61027695833339]}"
12,3381,2706,2722,2488,3760,9,"{""type"":""Point"",""coordinates"":[73.8929834619457,18.51149217460473]}"
13,3381,2846,2864,2610,3912,9,"{""type"":""Point"",""coordinates"":[73.89307818311032,18.511492728978826]}"
14,3295,2846,2844,2598,3912,8,"{""type"":""Point"",""coordinates"":[73.89317290427829,18.5114932833055]}"
15,3295,2810,2784,2524,3842,8,"{""type"":""Point"",""coordinates"":[73.89326762544958,18.51149383758477]}"
16,3041,2690,2676,2432,3776,8,"{""type"":""Point"",""coordinates"":[73.89336234662424,18.51149439181662]}"
17,3041,2524,2540,2322,3670,8,"{""type"":""Point"",""coordinates"":[73.89345706780223,18.511494946001054]}"
18,2847,2392,2490,2268,3610,8,"{""type"":""Point"",""coordinates"":[73.89355178898359,18.51149550013808]}"
19,2847,2414,2454,2160,3616,8,"{""type"":""Point"",""coordinates"":[73.89364651016825,18.511496054227685]}"
