system:index,B11,B2,B3,B4,B8,SCL,.geo
0,5392,11512,10800,10312,9136,9,"{""type"":""Point"",""coordinates"":[73.73274005984042,18.648832435967382]}"
1,5250,11432,10744,10248,9032,9,"{""type"":""Point"",""coordinates"":[73.7328348513763,18.648833075112073]}"
2,5250,11368,10704,10136,8944,9,"{""type"":""Point"",""coordinates"":[73.73292964291599,18.64883371420898]}"
3,5105,11368,10632,10096,8976,9,"{""type"":""Point"",""coordinates"":[73.73302443445954,18.64883435325811]}"
4,5105,11456,10712,10160,9024,9,"{""type"":""Point"",""coordinates"":[73.73311922600693,18.64883499225946]}"
5,5131,11400,10704,10168,9040,9,"{""type"":""Point"",""coordinates"":[73.73321401755815,18.648835631213025]}"
6,5418,11544,10832,10336,9144,9,"{""type"":""Point"",""coordinates"":[73.73274073036848,18.648742077934422]}"
7,5217,11472,10736,10312,9072,9,"{""type"":""Point"",""coordinates"":[73.73283552185423,18.64874271707579]}"
8,5217,11472,10784,10232,9040,9,"{""type"":""Point"",""coordinates"":[73.73293031334381,18.648743356169383]}"
9,5150,11472,10704,10184,9056,9,"{""type"":""Point"",""coordinates"":[73.73302510483724,18.648743995215195]}"
10,5150,11472,10744,10168,9040,9,"{""type"":""Point"",""coordinates"":[73.7331198963345,18.648744634213223]}"
11,5201,11432,10704,10208,9056,9,"{""type"":""Point"",""coordinates"":[73.73321468783561,18.648745273163474]}"
12,5418,11560,10832,10280,9144,9,"{""type"":""Point"",""coordinates"":[73.7327414008927,18.64865171990057]}"
13,5217,11512,10704,10232,9104,9,"{""type"":""Point"",""coordinates"":[73.73283619232832,18.648652359038625]}"
14,5217,11456,10744,10208,9088,9,"{""type"":""Point"",""coordinates"":[73.73293098376779,18.6486529981289]}"
15,5150,11512,10760,10192,9144,9,"{""type"":""Point"",""coordinates"":[73.73302577521109,18.64865363717139]}"
16,5150,11512,10784,10184,9088,9,"{""type"":""Point"",""coordinates"":[73.73312056665823,18.648654276166102]}"
17,5201,11496,10784,10272,9144,9,"{""type"":""Point"",""coordinates"":[73.73321535810922,18.64865491511303]}"
18,5350,11608,10824,10304,9176,9,"{""type"":""Point"",""coordinates"":[73.7327420714131,18.648561361865834]}"
19,5140,11544,10784,10208,9040,9,"{""type"":""Point"",""coordinates"":[73.73283686279859,18.648562001000567]}"
20,5140,11512,10784,10192,9104,9,"{""type"":""Point"",""coordinates"":[73.73293165418792,18.648562640087526]}"
21,5147,11536,10784,10224,9144,9,"{""type"":""Point"",""coordinates"":[73.73302644558109,18.648563279126698]}"
22,5147,11512,10792,10248,9160,9,"{""type"":""Point"",""coordinates"":[73.73312123697812,18.648563918118093]}"
23,5291,11560,10792,10280,9160,9,"{""type"":""Point"",""coordinates"":[73.73321602837898,18.648564557061707]}"
24,5350,11512,10800,10280,9104,9,"{""type"":""Point"",""coordinates"":[73.73274274192963,18.648471003830203]}"
25,5140,11560,10712,10208,9120,9,"{""type"":""Point"",""coordinates"":[73.732837533265,18.64847164296162]}"
26,5140,11536,10744,10136,9144,9,"{""type"":""Point"",""coordinates"":[73.73293232460422,18.648472282045255]}"
27,5147,11544,10792,10192,9160,9,"{""type"":""Point"",""coordinates"":[73.73302711594727,18.64847292108111]}"
28,5147,11560,10824,10216,9192,9,"{""type"":""Point"",""coordinates"":[73.73312190729416,18.64847356006919]}"
29,5291,11544,10832,10248,9120,9,"{""type"":""Point"",""coordinates"":[73.73321669864491,18.648474199009485]}"
30,5300,11472,10832,10272,9104,9,"{""type"":""Point"",""coordinates"":[73.73274341244232,18.648380645793683]}"
31,5163,11512,10704,10208,9064,9,"{""type"":""Point"",""coordinates"":[73.73283820372757,18.648381284921786]}"
32,5163,11544,10760,10168,9072,9,"{""type"":""Point"",""coordinates"":[73.73293299501665,18.648381924002102]}"
33,5159,11576,10800,10160,9144,9,"{""type"":""Point"",""coordinates"":[73.73302778630959,18.648382563034637]}"
34,5159,11576,10824,10272,9176,9,"{""type"":""Point"",""coordinates"":[73.73312257760637,18.648383202019396]}"
35,5312,11560,10840,10272,9192,9,"{""type"":""Point"",""coordinates"":[73.73321736890699,18.648383840956374]}"
36,5300,11544,10832,10312,9120,9,"{""type"":""Point"",""coordinates"":[73.73274408295117,18.64829028775628]}"
37,5163,11496,10704,10216,9072,9,"{""type"":""Point"",""coordinates"":[73.7328388741863,18.648290926881057]}"
38,5163,11544,10712,10168,9128,9,"{""type"":""Point"",""coordinates"":[73.73293366542526,18.648291565958054]}"
39,5159,11560,10784,10192,9176,9,"{""type"":""Point"",""coordinates"":[73.73302845666808,18.648292204987275]}"
40,5159,11600,10792,10256,9168,9,"{""type"":""Point"",""coordinates"":[73.73312324791473,18.648292843968715]}"
41,5312,11600,10872,10256,9192,9,"{""type"":""Point"",""coordinates"":[73.73321803916522,18.648293482902375]}"
42,5302,11496,10800,10312,9152,9,"{""type"":""Point"",""coordinates"":[73.73274475345619,18.648199929717972]}"
43,5139,11512,10760,10232,9088,9,"{""type"":""Point"",""coordinates"":[73.73283954464118,18.64820056883943]}"
44,5139,11560,10824,10208,9168,9,"{""type"":""Point"",""coordinates"":[73.73293433583004,18.64820120791311]}"
45,5125,11600,10832,10280,9192,9,"{""type"":""Point"",""coordinates"":[73.73302912702273,18.64820184693901]}"
46,5125,11640,10848,10272,9160,9,"{""type"":""Point"",""coordinates"":[73.73312391821926,18.648202485917135]}"
47,5261,11648,10896,10280,9224,9,"{""type"":""Point"",""coordinates"":[73.73321870941965,18.648203124847477]}"
48,5302,11536,10840,10312,9160,9,"{""type"":""Point"",""coordinates"":[73.73274542395734,18.648109571678773]}"
49,5139,11544,10824,10256,9128,9,"{""type"":""Point"",""coordinates"":[73.73284021509222,18.64811021079692]}"
50,5139,11600,10824,10216,9160,9,"{""type"":""Point"",""coordinates"":[73.73293500623096,18.64811084986728]}"
51,5125,11688,10824,10256,9168,9,"{""type"":""Point"",""coordinates"":[73.73302979737353,18.648111488889864]}"
52,5125,11672,10840,10272,9232,9,"{""type"":""Point"",""coordinates"":[73.73312458851994,18.64811212786467]}"
53,5261,11648,10880,10272,9208,9,"{""type"":""Point"",""coordinates"":[73.7332193796702,18.64811276679169]}"
54,4854,11848,11000,10352,9424,9,"{""type"":""Point"",""coordinates"":[73.74023393542923,18.648159914803227]}"
55,4854,11736,10960,10312,9400,9,"{""type"":""Point"",""coordinates"":[73.74032872686679,18.648160550146777]}"
56,4783,11760,10920,10272,9392,9,"{""type"":""Point"",""coordinates"":[73.74042351830816,18.648161185442547]}"
57,4783,11760,10920,10272,9360,9,"{""type"":""Point"",""coordinates"":[73.74051830975334,18.648161820690532]}"
58,4890,11776,11000,10312,9368,9,"{""type"":""Point"",""coordinates"":[73.74061310120236,18.648162455890745]}"
59,4890,11728,11056,10352,9432,9,"{""type"":""Point"",""coordinates"":[73.74070789265521,18.648163091043173]}"
