system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1719,306,565,477,2388,4,"{""type"":""Point"",""coordinates"":[73.96329108920746,18.74251130566805]}"
1,1647,337,558,479,2452,4,"{""type"":""Point"",""coordinates"":[73.96338594060488,18.742511831070654]}"
2,1647,348,529,462,2432,4,"{""type"":""Point"",""coordinates"":[73.96348079200546,18.742512356425202]}"
3,1714,351,603,582,2171,4,"{""type"":""Point"",""coordinates"":[73.96357564340919,18.742512881731695]}"
4,1719,343,607,474,2586,4,"{""type"":""Point"",""coordinates"":[73.96329164072179,18.742420941185156]}"
5,1647,306,551,473,2438,4,"{""type"":""Point"",""coordinates"":[73.96338649206878,18.742421466585036]}"
6,1647,351,571,477,2382,4,"{""type"":""Point"",""coordinates"":[73.9634813434189,18.74242199193687]}"
7,1714,370,633,598,2149,4,"{""type"":""Point"",""coordinates"":[73.96357619477219,18.742422517240648]}"
8,1745,343,577,466,2541,4,"{""type"":""Point"",""coordinates"":[73.96329219223297,18.742330576701367]}"
9,1639,312,539,464,2422,4,"{""type"":""Point"",""coordinates"":[73.96338704352952,18.742331102098536]}"
10,1639,321,574,488,2354,4,"{""type"":""Point"",""coordinates"":[73.96348189482921,18.74233162744765]}"
11,1740,364,630,616,2104,4,"{""type"":""Point"",""coordinates"":[73.96357674613205,18.742332152748713]}"
12,1745,321,537,452,2461,4,"{""type"":""Point"",""coordinates"":[73.963292743741,18.74224021221669]}"
13,1639,292,536,437,2437,4,"{""type"":""Point"",""coordinates"":[73.96338759498711,18.742240737611144]}"
14,1639,289,547,456,2438,4,"{""type"":""Point"",""coordinates"":[73.96348244623637,18.742241262957542]}"
15,1740,397,610,594,2023,4,"{""type"":""Point"",""coordinates"":[73.96357729748878,18.742241788255892]}"
16,1937,392,700,549,2857,4,"{""type"":""Point"",""coordinates"":[73.99641149981444,18.739800059287436]}"
17,1937,415,727,549,2849,4,"{""type"":""Point"",""coordinates"":[73.99650635067977,18.73980056783482]}"
