system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2277,9656,9728,9744,9944,8,"{""type"":""Point"",""coordinates"":[73.38300118935113,18.804262622296687]}"
1,2258,9664,9736,9728,9968,8,"{""type"":""Point"",""coordinates"":[73.38309605291836,18.80426344433676]}"
2,2258,9632,9656,9656,10000,8,"{""type"":""Point"",""coordinates"":[73.3831909164905,18.804264266328655]}"
3,2260,9632,9632,9664,9984,8,"{""type"":""Point"",""coordinates"":[73.38328578006758,18.80426508827237]}"
4,2260,9632,9592,9616,9904,8,"{""type"":""Point"",""coordinates"":[73.38338064364955,18.804265910167903]}"
5,2242,9632,9704,9816,9992,8,"{""type"":""Point"",""coordinates"":[73.38290718903946,18.8041714576365]}"
6,2242,9632,9736,9720,9968,8,"{""type"":""Point"",""coordinates"":[73.38300205255118,18.804172279720515]}"
7,2251,9680,9728,9688,9928,8,"{""type"":""Point"",""coordinates"":[73.38309691606781,18.80417310175635]}"
8,2251,9664,9632,9664,9960,8,"{""type"":""Point"",""coordinates"":[73.38319177958938,18.80417392374401]}"
9,2239,9712,9592,9616,9888,8,"{""type"":""Point"",""coordinates"":[73.38328664311585,18.804174745683486]}"
10,2239,9632,9632,9568,9928,8,"{""type"":""Point"",""coordinates"":[73.38338150664725,18.804175567574784]}"
11,2265,9528,9568,9592,9872,8,"{""type"":""Point"",""coordinates"":[73.38347637018356,18.8041763894179]}"
12,2265,9568,9528,9592,9864,8,"{""type"":""Point"",""coordinates"":[73.38357123372478,18.80417721121284]}"
13,2286,9704,9704,9816,9992,8,"{""type"":""Point"",""coordinates"":[73.38281318882896,18.804080292935684]}"
14,2242,9632,9664,9784,9960,8,"{""type"":""Point"",""coordinates"":[73.38290805228516,18.804081115063646]}"
15,2242,9656,9696,9768,9928,8,"{""type"":""Point"",""coordinates"":[73.3830029157463,18.804081937143422]}"
16,2251,9712,9736,9680,9944,8,"{""type"":""Point"",""coordinates"":[73.38309777921236,18.804082759175024]}"
17,2251,9712,9688,9616,9960,8,"{""type"":""Point"",""coordinates"":[73.38319264268333,18.804083581158444]}"
18,2239,9680,9632,9600,9960,8,"{""type"":""Point"",""coordinates"":[73.3832875061592,18.804084403093682]}"
19,2239,9664,9632,9536,9960,8,"{""type"":""Point"",""coordinates"":[73.38338236964002,18.804085224980746]}"
20,2265,9536,9568,9592,9896,8,"{""type"":""Point"",""coordinates"":[73.38347723312573,18.804086046819627]}"
21,2265,9528,9616,9568,9872,8,"{""type"":""Point"",""coordinates"":[73.38357209661638,18.804086868610327]}"
22,2330,9488,9520,9552,9864,8,"{""type"":""Point"",""coordinates"":[73.38366696011194,18.804087690352844]}"
23,2330,9488,9520,9520,9864,8,"{""type"":""Point"",""coordinates"":[73.38376182361242,18.804088512047187]}"
24,2272,9704,9712,9784,10016,8,"{""type"":""Point"",""coordinates"":[73.38262432532383,18.80398830597418]}"
25,2234,9648,9712,9792,10016,8,"{""type"":""Point"",""coordinates"":[73.38271918871962,18.80398912819426]}"
26,2234,9736,9744,9784,9992,8,"{""type"":""Point"",""coordinates"":[73.38281405212034,18.803989950366166]}"
27,2207,9616,9704,9752,9968,8,"{""type"":""Point"",""coordinates"":[73.38290891552596,18.803990772489886]}"
28,2207,9712,9656,9768,9944,8,"{""type"":""Point"",""coordinates"":[73.3830037789365,18.803991594565428]}"
29,2215,9680,9728,9728,10008,8,"{""type"":""Point"",""coordinates"":[73.38309864235197,18.80399241659279]}"
30,2215,9712,9752,9632,10008,8,"{""type"":""Point"",""coordinates"":[73.38319350577234,18.803993238571973]}"
31,2201,9656,9728,9624,9984,8,"{""type"":""Point"",""coordinates"":[73.38328836919766,18.803994060502976]}"
32,2201,9704,9656,9584,9944,8,"{""type"":""Point"",""coordinates"":[73.38338323262788,18.8039948823858]}"
33,2221,9568,9592,9584,9896,8,"{""type"":""Point"",""coordinates"":[73.383478096063,18.803995704220444]}"
34,2221,9512,9568,9552,9864,8,"{""type"":""Point"",""coordinates"":[73.38357295950307,18.80399652600691]}"
35,2264,9512,9528,9528,9832,8,"{""type"":""Point"",""coordinates"":[73.38366782294803,18.803997347745195]}"
36,2264,9464,9504,9504,9768,8,"{""type"":""Point"",""coordinates"":[73.38376268639792,18.803998169435296]}"
37,2318,9464,9456,9440,9768,8,"{""type"":""Point"",""coordinates"":[73.3838575498527,18.803998991077226]}"
38,2318,9416,9392,9464,9816,8,"{""type"":""Point"",""coordinates"":[73.38395241331244,18.803999812670966]}"
39,2356,9416,9416,9504,9752,8,"{""type"":""Point"",""coordinates"":[73.38404727677707,18.804000634216536]}"
40,2272,9696,9736,9720,10000,8,"{""type"":""Point"",""coordinates"":[73.38253032537116,18.803897141148198]}"
