system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1848,572,779,801,1998,5,"{""type"":""Point"",""coordinates"":[73.38300118935113,18.804262622296687]}"
1,2162,594,775,871,2084,5,"{""type"":""Point"",""coordinates"":[73.38309605291836,18.80426344433676]}"
2,2162,631,863,1002,2162,5,"{""type"":""Point"",""coordinates"":[73.3831909164905,18.804264266328655]}"
3,2503,673,854,1138,2144,5,"{""type"":""Point"",""coordinates"":[73.38328578006758,18.80426508827237]}"
4,2503,692,866,1162,2116,5,"{""type"":""Point"",""coordinates"":[73.38338064364955,18.804265910167903]}"
5,1856,583,781,776,2142,4,"{""type"":""Point"",""coordinates"":[73.38290718903946,18.8041714576365]}"
6,1856,563,769,770,2142,4,"{""type"":""Point"",""coordinates"":[73.38300205255118,18.804172279720515]}"
7,2182,572,797,856,2072,5,"{""type"":""Point"",""coordinates"":[73.38309691606781,18.80417310175635]}"
8,2182,648,830,1044,2056,5,"{""type"":""Point"",""coordinates"":[73.38319177958938,18.80417392374401]}"
9,2655,695,821,1132,2028,5,"{""type"":""Point"",""coordinates"":[73.38328664311585,18.804174745683486]}"
10,2655,684,878,1162,1986,5,"{""type"":""Point"",""coordinates"":[73.38338150664725,18.804175567574784]}"
11,2723,683,849,1194,1986,5,"{""type"":""Point"",""coordinates"":[73.38347637018356,18.8041763894179]}"
12,2723,702,882,1198,2046,5,"{""type"":""Point"",""coordinates"":[73.38357123372478,18.80417721121284]}"
13,1769,589,778,722,2186,7,"{""type"":""Point"",""coordinates"":[73.38281318882896,18.804080292935684]}"
14,1856,558,778,704,2292,4,"{""type"":""Point"",""coordinates"":[73.38290805228516,18.804081115063646]}"
15,1856,558,745,700,2222,4,"{""type"":""Point"",""coordinates"":[73.3830029157463,18.804081937143422]}"
16,2182,564,779,771,2214,5,"{""type"":""Point"",""coordinates"":[73.38309777921236,18.804082759175024]}"
17,2182,647,852,1001,2102,5,"{""type"":""Point"",""coordinates"":[73.38319264268333,18.804083581158444]}"
18,2655,684,838,1108,1984,5,"{""type"":""Point"",""coordinates"":[73.3832875061592,18.804084403093682]}"
19,2655,667,848,1130,1966,5,"{""type"":""Point"",""coordinates"":[73.38338236964002,18.804085224980746]}"
