system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1869,844,1013,1006,2126,7,"{""type"":""Point"",""coordinates"":[73.38300118935113,18.804262622296687]}"
1,2037,848,1013,991,2146,7,"{""type"":""Point"",""coordinates"":[73.38309605291836,18.80426344433676]}"
2,2037,861,1002,1054,2104,7,"{""type"":""Point"",""coordinates"":[73.3831909164905,18.804264266328655]}"
3,2244,901,1032,1182,2112,5,"{""type"":""Point"",""coordinates"":[73.38328578006758,18.80426508827237]}"
4,2244,924,1066,1220,2124,5,"{""type"":""Point"",""coordinates"":[73.38338064364955,18.804265910167903]}"
5,1887,855,1005,984,2130,7,"{""type"":""Point"",""coordinates"":[73.38290718903946,18.8041714576365]}"
6,1887,829,1018,987,2178,7,"{""type"":""Point"",""coordinates"":[73.38300205255118,18.804172279720515]}"
7,2072,830,1015,996,2154,7,"{""type"":""Point"",""coordinates"":[73.38309691606781,18.80417310175635]}"
8,2072,871,1042,1072,2130,7,"{""type"":""Point"",""coordinates"":[73.38319177958938,18.80417392374401]}"
9,2353,893,1038,1170,2076,5,"{""type"":""Point"",""coordinates"":[73.38328664311585,18.804174745683486]}"
10,2353,916,1066,1224,2066,5,"{""type"":""Point"",""coordinates"":[73.38338150664725,18.804175567574784]}"
11,2491,935,1060,1260,2014,5,"{""type"":""Point"",""coordinates"":[73.38347637018356,18.8041763894179]}"
12,2491,897,1052,1262,2026,5,"{""type"":""Point"",""coordinates"":[73.38357123372478,18.80417721121284]}"
13,1849,843,987,960,2092,7,"{""type"":""Point"",""coordinates"":[73.38281318882896,18.804080292935684]}"
14,1887,865,1009,947,2214,7,"{""type"":""Point"",""coordinates"":[73.38290805228516,18.804081115063646]}"
15,1887,847,1006,952,2300,7,"{""type"":""Point"",""coordinates"":[73.3830029157463,18.804081937143422]}"
16,2072,814,969,952,2142,7,"{""type"":""Point"",""coordinates"":[73.38309777921236,18.804082759175024]}"
17,2072,847,1032,1064,2106,7,"{""type"":""Point"",""coordinates"":[73.38319264268333,18.804083581158444]}"
18,2353,890,1052,1186,2050,5,"{""type"":""Point"",""coordinates"":[73.3832875061592,18.804084403093682]}"
19,2353,907,1038,1222,1984,5,"{""type"":""Point"",""coordinates"":[73.38338236964002,18.804085224980746]}"
20,2491,924,1036,1246,1980,5,"{""type"":""Point"",""coordinates"":[73.38347723312573,18.804086046819627]}"
21,2491,917,1066,1268,2036,5,"{""type"":""Point"",""coordinates"":[73.38357209661638,18.804086868610327]}"
22,2472,929,1082,1316,2050,5,"{""type"":""Point"",""coordinates"":[73.38366696011194,18.804087690352844]}"
23,2472,946,1078,1316,1962,5,"{""type"":""Point"",""coordinates"":[73.38376182361242,18.804088512047187]}"
24,1895,882,997,963,2092,7,"{""type"":""Point"",""coordinates"":[73.38262432532383,18.80398830597418]}"
25,1895,890,1024,981,1998,7,"{""type"":""Point"",""coordinates"":[73.38271918871962,18.80398912819426]}"
26,1895,869,967,968,1986,7,"{""type"":""Point"",""coordinates"":[73.38281405212034,18.803989950366166]}"
27,1839,858,981,926,2136,7,"{""type"":""Point"",""coordinates"":[73.38290891552596,18.803990772489886]}"
28,1839,838,980,907,2172,7,"{""type"":""Point"",""coordinates"":[73.3830037789365,18.803991594565428]}"
29,2050,847,959,924,2166,7,"{""type"":""Point"",""coordinates"":[73.38309864235197,18.80399241659279]}"
30,2050,875,1042,1070,2200,7,"{""type"":""Point"",""coordinates"":[73.38319350577234,18.803993238571973]}"
31,2401,926,1060,1242,2064,5,"{""type"":""Point"",""coordinates"":[73.38328836919766,18.803994060502976]}"
32,2401,941,1054,1256,2024,5,"{""type"":""Point"",""coordinates"":[73.38338323262788,18.8039948823858]}"
33,2490,907,1070,1274,1998,5,"{""type"":""Point"",""coordinates"":[73.383478096063,18.803995704220444]}"
34,2490,930,1108,1306,2020,5,"{""type"":""Point"",""coordinates"":[73.38357295950307,18.80399652600691]}"
35,2435,988,1092,1310,1912,5,"{""type"":""Point"",""coordinates"":[73.38366782294803,18.803997347745195]}"
36,2435,940,1088,1306,1852,5,"{""type"":""Point"",""coordinates"":[73.38376268639792,18.803998169435296]}"
37,2414,949,1076,1270,1936,5,"{""type"":""Point"",""coordinates"":[73.3838575498527,18.803998991077226]}"
38,2414,944,1070,1212,1966,5,"{""type"":""Point"",""coordinates"":[73.38395241331244,18.803999812670966]}"
39,2376,952,1106,1256,2014,5,"{""type"":""Point"",""coordinates"":[73.38404727677707,18.804000634216536]}"
40,1895,857,997,981,2136,7,"{""type"":""Point"",""coordinates"":[73.38253032537116,18.803897141148198]}"
41,1895,898,997,1042,2044,7,"{""type"":""Point"",""coordinates"":[73.38262518871146,18.80389796341222]}"
42,1895,893,1008,1024,1942,7,"{""type"":""Point"",""coordinates"":[73.38272005205667,18.803898785628064]}"
43,1895,869,973,990,1876,7,"{""type"":""Point"",""coordinates"":[73.38281491540678,18.803899607795728]}"
44,1839,860,959,942,1986,7,"{""type"":""Point"",""coordinates"":[73.38290977876183,18.803900429915213]}"
45,1839,829,957,926,1988,7,"{""type"":""Point"",""coordinates"":[73.38300464212179,18.803901251986517]}"
46,2050,858,956,929,1994,7,"{""type"":""Point"",""coordinates"":[73.38309950548667,18.803902074009642]}"
47,2050,919,1046,1094,2118,7,"{""type"":""Point"",""coordinates"":[73.38319436885646,18.80390289598459]}"
48,2401,985,1094,1314,2140,5,"{""type"":""Point"",""coordinates"":[73.38328923223118,18.803903717911354]}"
49,2401,951,1078,1296,2062,5,"{""type"":""Point"",""coordinates"":[73.38338409561081,18.803904539789944]}"
50,2490,946,1076,1276,1972,5,"{""type"":""Point"",""coordinates"":[73.38347895899537,18.803905361620348]}"
51,2490,972,1098,1330,1980,5,"{""type"":""Point"",""coordinates"":[73.38357382238483,18.803906183402578]}"
52,2435,999,1128,1334,1924,5,"{""type"":""Point"",""coordinates"":[73.38366868577921,18.803907005136626]}"
53,2435,936,1104,1300,1912,5,"{""type"":""Point"",""coordinates"":[73.38376354917851,18.803907826822496]}"
54,2414,973,1106,1296,2000,5,"{""type"":""Point"",""coordinates"":[73.38385841258273,18.803908648460183]}"
55,2414,955,1066,1246,1992,5,"{""type"":""Point"",""coordinates"":[73.38395327599187,18.803909470049692]}"
56,2376,955,1072,1274,1964,5,"{""type"":""Point"",""coordinates"":[73.3840481394059,18.803910291591023]}"
57,2376,952,1076,1266,1896,5,"{""type"":""Point"",""coordinates"":[73.38414300282489,18.80391111308418]}"
58,2379,957,1084,1258,1964,5,"{""type"":""Point"",""coordinates"":[73.38423786624875,18.80391193452915]}"
59,1811,846,963,901,2132,7,"{""type"":""Point"",""coordinates"":[73.38243632551969,18.80380597628161]}"
60,1963,857,995,978,2150,7,"{""type"":""Point"",""coordinates"":[73.38253118880446,18.803806798589573]}"
61,1963,898,1030,1018,2100,7,"{""type"":""Point"",""coordinates"":[73.38262605209417,18.80380762084936]}"
62,1931,903,1006,1070,1980,7,"{""type"":""Point"",""coordinates"":[73.38272091538879,18.80380844306096]}"
63,1931,851,979,1021,1842,7,"{""type"":""Point"",""coordinates"":[73.38281577868833,18.803809265224388]}"
64,1849,866,971,935,1940,7,"{""type"":""Point"",""coordinates"":[73.38291064199278,18.80381008733963]}"
65,1849,864,985,937,2014,7,"{""type"":""Point"",""coordinates"":[73.38300550530215,18.8038109094067]}"
66,2148,877,1003,984,2104,7,"{""type"":""Point"",""coordinates"":[73.38310036861644,18.803811731425586]}"
67,2148,910,1058,1136,2132,7,"{""type"":""Point"",""coordinates"":[73.38319523193566,18.8038125533963]}"
68,2466,969,1074,1284,2100,5,"{""type"":""Point"",""coordinates"":[73.38329009525978,18.803813375318825]}"
69,2466,954,1042,1262,1990,5,"{""type"":""Point"",""coordinates"":[73.38338495858883,18.80381419719318]}"
70,2503,932,1062,1268,1958,5,"{""type"":""Point"",""coordinates"":[73.3834798219228,18.803815019019346]}"
71,2503,983,1100,1348,2024,5,"{""type"":""Point"",""coordinates"":[73.38357468526168,18.80381584079734]}"
72,2436,1010,1154,1360,2042,5,"{""type"":""Point"",""coordinates"":[73.38366954860547,18.803816662527154]}"
73,2436,980,1098,1286,1918,5,"{""type"":""Point"",""coordinates"":[73.38376441195419,18.803817484208786]}"
74,2394,973,1074,1280,1980,5,"{""type"":""Point"",""coordinates"":[73.38385927530781,18.803818305842242]}"
75,2394,968,1082,1266,2054,5,"{""type"":""Point"",""coordinates"":[73.38395413866637,18.803819127427516]}"
76,2301,960,1054,1268,1994,5,"{""type"":""Point"",""coordinates"":[73.38404900202983,18.803819948964613]}"
77,2301,984,1064,1250,1948,5,"{""type"":""Point"",""coordinates"":[73.3841438653982,18.803820770453527]}"
78,2328,948,1076,1258,1960,5,"{""type"":""Point"",""coordinates"":[73.3842387287715,18.803821591894266]}"
79,2328,964,1066,1310,2008,5,"{""type"":""Point"",""coordinates"":[73.3843335921497,18.80382241328682]}"
80,2282,940,1106,1294,2048,5,"{""type"":""Point"",""coordinates"":[73.38442845553283,18.803823234631203]}"
81,1891,857,960,948,2022,7,"{""type"":""Point"",""coordinates"":[73.38224746254502,18.803713988974316]}"
82,1811,819,948,900,1984,7,"{""type"":""Point"",""coordinates"":[73.38234232576939,18.803714811374398]}"
83,1811,823,949,918,2002,7,"{""type"":""Point"",""coordinates"":[73.38243718899867,18.803715633726302]}"
84,1963,845,963,962,2136,7,"{""type"":""Point"",""coordinates"":[73.38253205223285,18.803716456030024]}"
85,1963,872,1026,1010,2108,7,"{""type"":""Point"",""coordinates"":[73.38262691547196,18.80371727828557]}"
86,1931,893,1023,1056,1976,7,"{""type"":""Point"",""coordinates"":[73.38272177871599,18.803718100492937]}"
87,1931,880,973,974,1864,7,"{""type"":""Point"",""coordinates"":[73.38281664196495,18.803718922652124]}"
88,1849,885,963,920,1920,7,"{""type"":""Point"",""coordinates"":[73.38291150521881,18.803719744763132]}"
89,1849,889,1019,979,2104,7,"{""type"":""Point"",""coordinates"":[73.3830063684776,18.803720566825966]}"
90,2148,901,1019,1070,2090,7,"{""type"":""Point"",""coordinates"":[73.3831012317413,18.803721388840614]}"
91,2148,920,1058,1192,2072,7,"{""type"":""Point"",""coordinates"":[73.38319609500994,18.803722210807084]}"
92,2466,952,1068,1260,2020,5,"{""type"":""Point"",""coordinates"":[73.38329095828348,18.803723032725376]}"
