system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2088,7728,7884,7944,8256,8,"{""type"":""Point"",""coordinates"":[73.89270046101498,18.511309781988878]}"
1,2092,7752,7920,7960,8240,8,"{""type"":""Point"",""coordinates"":[73.89279518207016,18.51131033649942]}"
2,2092,7752,7880,7960,8224,8,"{""type"":""Point"",""coordinates"":[73.89288990312868,18.51131089096255]}"
3,2101,7736,7912,7968,8180,8,"{""type"":""Point"",""coordinates"":[73.89298462419053,18.51131144537827]}"
4,2101,7736,7856,7940,8224,8,"{""type"":""Point"",""coordinates"":[73.89307934525576,18.511311999746567]}"
5,2100,7752,7860,7972,8208,8,"{""type"":""Point"",""coordinates"":[73.8931740663243,18.511312554067455]}"
6,2100,7768,7912,7960,8232,8,"{""type"":""Point"",""coordinates"":[73.89326878739622,18.51131310834093]}"
7,2084,7768,7860,7992,8280,8,"{""type"":""Point"",""coordinates"":[73.89336350847147,18.511313662566984]}"
8,2084,7784,7892,7944,8200,8,"{""type"":""Point"",""coordinates"":[73.89345822955008,18.511314216745628]}"
9,2093,7780,7868,7944,8208,8,"{""type"":""Point"",""coordinates"":[73.89355295063203,18.511314770876858]}"
10,2093,7768,7884,7944,8200,8,"{""type"":""Point"",""coordinates"":[73.89364767171732,18.511315324960673]}"
11,2091,7752,7868,7920,8200,8,"{""type"":""Point"",""coordinates"":[73.89374239280595,18.51131587899707]}"
12,2091,7768,7860,7944,8232,8,"{""type"":""Point"",""coordinates"":[73.89383711389794,18.511316432986057]}"
13,2088,7736,7880,7920,8232,8,"{""type"":""Point"",""coordinates"":[73.89393183499327,18.51131698692763]}"
14,2088,7768,7860,7904,8208,8,"{""type"":""Point"",""coordinates"":[73.89402655609193,18.511317540821782]}"
15,2096,7720,7832,7960,8180,8,"{""type"":""Point"",""coordinates"":[73.89412127719396,18.511318094668525]}"
16,2096,7704,7852,7944,8232,8,"{""type"":""Point"",""coordinates"":[73.89421599829932,18.511318648467853]}"
17,2091,7728,7856,7920,8160,8,"{""type"":""Point"",""coordinates"":[73.89431071940801,18.511319202219767]}"
18,2091,7704,7848,7940,8172,8,"{""type"":""Point"",""coordinates"":[73.89440544052006,18.511319755924266]}"
19,2088,7704,7920,7960,8232,8,"{""type"":""Point"",""coordinates"":[73.89270104228149,18.511219417383018]}"
20,2092,7736,7852,7944,8240,8,"{""type"":""Point"",""coordinates"":[73.89279576328695,18.511219971890664]}"
21,2092,7752,7868,7916,8232,8,"{""type"":""Point"",""coordinates"":[73.89289048429578,18.511220526350897]}"
22,2101,7704,7868,8000,8200,8,"{""type"":""Point"",""coordinates"":[73.89298520530794,18.51122108076372]}"
23,2101,7736,7856,7916,8208,8,"{""type"":""Point"",""coordinates"":[73.89307992632345,18.511221635129118]}"
24,2100,7744,7860,7972,8256,8,"{""type"":""Point"",""coordinates"":[73.89317464734232,18.51122218944711]}"
25,2100,7768,7924,7940,8256,8,"{""type"":""Point"",""coordinates"":[73.89326936836451,18.511222743717685]}"
26,2084,7804,7860,7960,8232,8,"{""type"":""Point"",""coordinates"":[73.89336408939008,18.511223297940845]}"
27,2084,7752,7924,7940,8208,8,"{""type"":""Point"",""coordinates"":[73.89345881041899,18.511223852116597]}"
28,2093,7752,7912,7960,8240,8,"{""type"":""Point"",""coordinates"":[73.89355353145123,18.511224406244928]}"
29,2093,7752,7880,7960,8256,8,"{""type"":""Point"",""coordinates"":[73.89364825248683,18.511224960325848]}"
30,2091,7736,7912,7940,8200,8,"{""type"":""Point"",""coordinates"":[73.89374297352576,18.51122551435935]}"
31,2091,7752,7884,7944,8208,8,"{""type"":""Point"",""coordinates"":[73.89383769456805,18.511226068345437]}"
32,2088,7784,7860,7940,8208,8,"{""type"":""Point"",""coordinates"":[73.89393241561368,18.511226622284116]}"
33,2088,7792,7848,7940,8192,8,"{""type"":""Point"",""coordinates"":[73.89402713666266,18.511227176175378]}"
34,2096,7736,7852,7928,8148,8,"{""type"":""Point"",""coordinates"":[73.89412185771498,18.511227730019225]}"
35,2096,7736,7860,7920,8208,8,"{""type"":""Point"",""coordinates"":[73.89421657877064,18.51122828381566]}"
36,2091,7728,7880,7920,8180,8,"{""type"":""Point"",""coordinates"":[73.89431129982964,18.51122883756468]}"
37,2091,7780,7832,7920,8172,8,"{""type"":""Point"",""coordinates"":[73.89440602089199,18.511229391266284]}"
38,2097,7704,7848,7900,8192,8,"{""type"":""Point"",""coordinates"":[73.89450074195769,18.511229944920473]}"
39,2097,7728,7868,7904,8224,8,"{""type"":""Point"",""coordinates"":[73.89459546302672,18.51123049852725]}"
40,2092,7736,7848,7944,8192,8,"{""type"":""Point"",""coordinates"":[73.8946901840991,18.511231052086615]}"
41,2092,7752,7848,7940,8232,8,"{""type"":""Point"",""coordinates"":[73.89478490517482,18.51123160559856]}"
42,2086,7744,7920,7944,8200,8,"{""type"":""Point"",""coordinates"":[73.89270162354462,18.511129052776283]}"
43,2094,7768,7860,7944,8208,8,"{""type"":""Point"",""coordinates"":[73.89279634450041,18.51112960728103]}"
44,2094,7736,7852,7960,8208,8,"{""type"":""Point"",""coordinates"":[73.89289106545952,18.511130161738368]}"
45,2090,7752,7852,7944,8232,8,"{""type"":""Point"",""coordinates"":[73.89298578642199,18.511130716148287]}"
46,2090,7736,7880,7920,8232,8,"{""type"":""Point"",""coordinates"":[73.89308050738781,18.51113127051079]}"
47,2087,7736,7868,7960,8180,8,"{""type"":""Point"",""coordinates"":[73.89317522835698,18.51113182482589]}"
48,2087,7752,7868,7972,8180,8,"{""type"":""Point"",""coordinates"":[73.8932699493295,18.511132379093567]}"
49,2090,7768,7868,7968,8224,8,"{""type"":""Point"",""coordinates"":[73.89336467030535,18.511132933313835]}"
50,2090,7744,7860,7940,8232,8,"{""type"":""Point"",""coordinates"":[73.89345939128454,18.511133487486685]}"
51,2091,7736,7884,7944,8240,8,"{""type"":""Point"",""coordinates"":[73.8935541122671,18.51113404161212]}"
52,2091,7752,7860,7960,8280,8,"{""type"":""Point"",""coordinates"":[73.893648833253,18.511134595690145]}"
53,2091,7736,7848,7944,8280,8,"{""type"":""Point"",""coordinates"":[73.89374355424223,18.511135149720754]}"
54,2091,7752,7868,7940,8208,8,"{""type"":""Point"",""coordinates"":[73.89383827523481,18.51113570370395]}"
55,2092,7736,7860,7940,8200,8,"{""type"":""Point"",""coordinates"":[73.89393299623075,18.51113625763973]}"
56,2092,7700,7852,7892,8160,8,"{""type"":""Point"",""coordinates"":[73.89402771723003,18.511136811528097]}"
57,2090,7752,7860,7916,8128,8,"{""type"":""Point"",""coordinates"":[73.89412243823266,18.511137365369052]}"
58,2090,7752,7860,7928,8172,8,"{""type"":""Point"",""coordinates"":[73.89421715923861,18.51113791916259]}"
59,2079,7696,7852,7920,8224,8,"{""type"":""Point"",""coordinates"":[73.89431188024791,18.511138472908716]}"
60,2079,7696,7848,7916,8208,8,"{""type"":""Point"",""coordinates"":[73.89440660126057,18.511139026607427]}"
61,2092,7696,7816,7916,8180,8,"{""type"":""Point"",""coordinates"":[73.89450132227657,18.51113958025872]}"
62,2092,7708,7860,7884,8148,8,"{""type"":""Point"",""coordinates"":[73.89459604329589,18.511140133862607]}"
63,2095,7728,7808,7916,8148,8,"{""type"":""Point"",""coordinates"":[73.89469076431858,18.511140687419076]}"
64,2095,7708,7860,7960,8232,8,"{""type"":""Point"",""coordinates"":[73.8947854853446,18.51114124092813]}"
65,2086,7704,7856,7940,8180,8,"{""type"":""Point"",""coordinates"":[73.89270220480442,18.51103868816866]}"
66,2094,7736,7848,7960,8256,8,"{""type"":""Point"",""coordinates"":[73.8927969257105,18.511039242670513]}"
67,2094,7736,7852,7928,8200,8,"{""type"":""Point"",""coordinates"":[73.89289164661992,18.51103979712495]}"
68,2090,7752,7860,7916,8208,8,"{""type"":""Point"",""coordinates"":[73.8929863675327,18.511040351531975]}"
69,2090,7752,7868,7920,8200,8,"{""type"":""Point"",""coordinates"":[73.89308108844881,18.511040905891587]}"
70,2087,7752,7880,7928,8172,8,"{""type"":""Point"",""coordinates"":[73.89317580936827,18.511041460203778]}"
71,2087,7752,7860,7904,8160,8,"{""type"":""Point"",""coordinates"":[73.89327053029109,18.511042014468565]}"
72,2090,7736,7880,7928,8172,8,"{""type"":""Point"",""coordinates"":[73.89336525121725,18.511042568685934]}"
73,2090,7792,7868,7940,8224,8,"{""type"":""Point"",""coordinates"":[73.89345997214677,18.511043122855884]}"
74,2091,7736,7860,7944,8232,8,"{""type"":""Point"",""coordinates"":[73.89355469307961,18.51104367697843]}"
75,2091,7768,7868,7960,8172,8,"{""type"":""Point"",""coordinates"":[73.89364941401581,18.511044231053557]}"
76,2091,7744,7848,7920,8200,8,"{""type"":""Point"",""coordinates"":[73.89374413495536,18.51104478508127]}"
77,2091,7744,7860,7944,8208,8,"{""type"":""Point"",""coordinates"":[73.89383885589824,18.511045339061567]}"
78,2092,7744,7860,7916,8208,8,"{""type"":""Point"",""coordinates"":[73.89393357684449,18.511045892994456]}"
79,2092,7708,7848,7884,8200,8,"{""type"":""Point"",""coordinates"":[73.89402829779407,18.51104644687993]}"
80,2090,7752,7856,7912,8192,8,"{""type"":""Point"",""coordinates"":[73.89412301874698,18.51104700071799]}"
81,2090,7728,7868,7912,8160,8,"{""type"":""Point"",""coordinates"":[73.89421773970325,18.511047554508632]}"
82,2079,7680,7848,7884,8172,8,"{""type"":""Point"",""coordinates"":[73.89431246066285,18.511048108251867]}"
83,2079,7720,7868,7912,8200,8,"{""type"":""Point"",""coordinates"":[73.89440718162581,18.511048661947687]}"
84,2092,7728,7868,7944,8172,8,"{""type"":""Point"",""coordinates"":[73.89450190259211,18.51104921559609]}"
85,2092,7708,7860,7900,8148,8,"{""type"":""Point"",""coordinates"":[73.89459662356174,18.51104976919708]}"
86,2095,7708,7796,7920,8160,8,"{""type"":""Point"",""coordinates"":[73.89469134453473,18.511050322750656]}"
87,2095,7736,7848,7912,8144,8,"{""type"":""Point"",""coordinates"":[73.89478606551104,18.511050876256817]}"
88,2088,7728,7860,7940,8148,8,"{""type"":""Point"",""coordinates"":[73.89270278606087,18.510948323560168]}"
89,2096,7728,7856,7928,8172,8,"{""type"":""Point"",""coordinates"":[73.89279750691725,18.51094887805912]}"
90,2096,7720,7880,7928,8148,8,"{""type"":""Point"",""coordinates"":[73.89289222777697,18.51094943251066]}"
91,2092,7736,7880,7944,8200,8,"{""type"":""Point"",""coordinates"":[73.89298694864004,18.510949986914785]}"
92,2092,7736,7860,7928,8200,8,"{""type"":""Point"",""coordinates"":[73.89308166950647,18.510950541271498]}"
93,2068,7744,7880,7940,8208,8,"{""type"":""Point"",""coordinates"":[73.89317639037624,18.5109510955808]}"
94,2068,7736,7880,7960,8200,8,"{""type"":""Point"",""coordinates"":[73.89327111124936,18.51095164984268]}"
95,2082,7736,7912,7920,8172,8,"{""type"":""Point"",""coordinates"":[73.89336583212582,18.51095220405716]}"
96,2082,7780,7860,7940,8180,8,"{""type"":""Point"",""coordinates"":[73.89346055300562,18.510952758224217]}"
97,2091,7708,7852,7920,8200,8,"{""type"":""Point"",""coordinates"":[73.89355527388878,18.51095331234386]}"
98,2091,7752,7868,7928,8172,8,"{""type"":""Point"",""coordinates"":[73.89364999477529,18.51095386641609]}"
99,2091,7788,7848,7928,8240,8,"{""type"":""Point"",""coordinates"":[73.89374471566514,18.51095442044091]}"
100,2091,7768,7848,7940,8172,8,"{""type"":""Point"",""coordinates"":[73.89383943655832,18.51095497441832]}"
101,2094,7752,7860,7928,8148,8,"{""type"":""Point"",""coordinates"":[73.89393415745486,18.51095552834831]}"
102,2094,7788,7852,7916,8172,8,"{""type"":""Point"",""coordinates"":[73.89402887835473,18.510956082230887]}"
103,2082,7752,7816,7892,8208,8,"{""type"":""Point"",""coordinates"":[73.89412359925797,18.51095663606605]}"
104,2082,7736,7848,7884,8208,8,"{""type"":""Point"",""coordinates"":[73.89421832016454,18.5109571898538]}"
105,2080,7696,7832,7884,8172,8,"{""type"":""Point"",""coordinates"":[73.89431304107444,18.51095774359414]}"
106,2080,7708,7852,7912,8200,8,"{""type"":""Point"",""coordinates"":[73.89440776198771,18.510958297287065]}"
107,2083,7728,7860,7900,8224,8,"{""type"":""Point"",""coordinates"":[73.8945024829043,18.510958850932575]}"
108,2083,7736,7848,7900,8192,8,"{""type"":""Point"",""coordinates"":[73.89459720382425,18.510959404530674]}"
109,2082,7736,7808,7928,8124,8,"{""type"":""Point"",""coordinates"":[73.89469192474753,18.510959958081358]}"
110,2082,7768,7848,7900,8172,8,"{""type"":""Point"",""coordinates"":[73.89478664567416,18.510960511584628]}"
111,2088,7728,7880,7940,8180,8,"{""type"":""Point"",""coordinates"":[73.89270336731396,18.51085795895079]}"
112,2096,7736,7860,7900,8192,8,"{""type"":""Point"",""coordinates"":[73.89279808812064,18.510858513446845]}"
113,2096,7728,7860,7912,8172,8,"{""type"":""Point"",""coordinates"":[73.89289280893068,18.510859067895485]}"
