system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2485,951,1198,1604,1992,5,"{""type"":""Point"",""coordinates"":[73.89270046101498,18.511309781988878]}"
1,2475,960,1190,1584,1972,5,"{""type"":""Point"",""coordinates"":[73.89279518207016,18.51131033649942]}"
2,2475,929,1168,1602,1974,5,"{""type"":""Point"",""coordinates"":[73.89288990312868,18.51131089096255]}"
3,2693,919,1174,1592,2036,5,"{""type"":""Point"",""coordinates"":[73.89298462419053,18.51131144537827]}"
4,2693,935,1136,1524,2040,5,"{""type"":""Point"",""coordinates"":[73.89307934525576,18.511311999746567]}"
5,2784,933,1172,1560,2036,5,"{""type"":""Point"",""coordinates"":[73.8931740663243,18.511312554067455]}"
6,2784,946,1192,1598,2036,5,"{""type"":""Point"",""coordinates"":[73.89326878739622,18.51131310834093]}"
7,2839,1009,1248,1654,2142,5,"{""type"":""Point"",""coordinates"":[73.89336350847147,18.511313662566984]}"
8,2839,1023,1304,1738,2264,5,"{""type"":""Point"",""coordinates"":[73.89345822955008,18.511314216745628]}"
9,2858,1024,1294,1750,2214,5,"{""type"":""Point"",""coordinates"":[73.89355295063203,18.511314770876858]}"
10,2858,1023,1308,1762,2238,5,"{""type"":""Point"",""coordinates"":[73.89364767171732,18.511315324960673]}"
11,2885,1018,1290,1724,2170,5,"{""type"":""Point"",""coordinates"":[73.89374239280595,18.51131587899707]}"
12,2885,1052,1304,1766,2316,5,"{""type"":""Point"",""coordinates"":[73.89383711389794,18.511316432986057]}"
13,2982,1056,1344,1810,2382,5,"{""type"":""Point"",""coordinates"":[73.89393183499327,18.51131698692763]}"
14,2982,1050,1360,1824,2442,5,"{""type"":""Point"",""coordinates"":[73.89402655609193,18.511317540821782]}"
15,2988,1078,1376,1872,2464,5,"{""type"":""Point"",""coordinates"":[73.89412127719396,18.511318094668525]}"
16,2988,1078,1354,1824,2464,5,"{""type"":""Point"",""coordinates"":[73.89421599829932,18.511318648467853]}"
17,2837,1046,1302,1742,2264,5,"{""type"":""Point"",""coordinates"":[73.89431071940801,18.511319202219767]}"
18,2837,1036,1328,1768,2260,5,"{""type"":""Point"",""coordinates"":[73.89440544052006,18.511319755924266]}"
19,2485,954,1188,1578,1886,5,"{""type"":""Point"",""coordinates"":[73.89270104228149,18.511219417383018]}"
20,2475,951,1158,1490,1832,5,"{""type"":""Point"",""coordinates"":[73.89279576328695,18.511219971890664]}"
21,2475,906,1174,1520,1804,5,"{""type"":""Point"",""coordinates"":[73.89289048429578,18.511220526350897]}"
22,2693,929,1208,1566,1990,5,"{""type"":""Point"",""coordinates"":[73.89298520530794,18.51122108076372]}"
23,2693,982,1238,1622,2100,5,"{""type"":""Point"",""coordinates"":[73.89307992632345,18.511221635129118]}"
24,2784,974,1248,1656,2118,5,"{""type"":""Point"",""coordinates"":[73.89317464734232,18.51122218944711]}"
25,2784,988,1248,1658,2114,5,"{""type"":""Point"",""coordinates"":[73.89326936836451,18.511222743717685]}"
26,2839,983,1266,1676,2152,5,"{""type"":""Point"",""coordinates"":[73.89336408939008,18.511223297940845]}"
27,2839,984,1306,1750,2248,5,"{""type"":""Point"",""coordinates"":[73.89345881041899,18.511223852116597]}"
28,2858,1014,1286,1750,2250,5,"{""type"":""Point"",""coordinates"":[73.89355353145123,18.511224406244928]}"
29,2858,1028,1306,1736,2210,5,"{""type"":""Point"",""coordinates"":[73.89364825248683,18.511224960325848]}"
30,2885,1044,1316,1754,2226,5,"{""type"":""Point"",""coordinates"":[73.89374297352576,18.51122551435935]}"
31,2885,1056,1302,1748,2280,5,"{""type"":""Point"",""coordinates"":[73.89383769456805,18.511226068345437]}"
32,2982,1020,1306,1732,2260,5,"{""type"":""Point"",""coordinates"":[73.89393241561368,18.511226622284116]}"
33,2982,1018,1278,1748,2288,5,"{""type"":""Point"",""coordinates"":[73.89402713666266,18.511227176175378]}"
34,2988,1020,1282,1776,2264,5,"{""type"":""Point"",""coordinates"":[73.89412185771498,18.511227730019225]}"
35,2988,1009,1298,1736,2296,5,"{""type"":""Point"",""coordinates"":[73.89421657877064,18.51122828381566]}"
36,2837,977,1250,1672,2152,5,"{""type"":""Point"",""coordinates"":[73.89431129982964,18.51122883756468]}"
37,2837,1009,1272,1666,2148,5,"{""type"":""Point"",""coordinates"":[73.89440602089199,18.511229391266284]}"
38,2785,1018,1296,1708,2208,5,"{""type"":""Point"",""coordinates"":[73.89450074195769,18.511229944920473]}"
39,2785,991,1286,1768,2258,5,"{""type"":""Point"",""coordinates"":[73.89459546302672,18.51123049852725]}"
40,2815,1018,1298,1772,2270,5,"{""type"":""Point"",""coordinates"":[73.8946901840991,18.511231052086615]}"
41,2815,1030,1318,1748,2276,5,"{""type"":""Point"",""coordinates"":[73.89478490517482,18.51123160559856]}"
42,2343,905,1124,1460,1750,5,"{""type"":""Point"",""coordinates"":[73.89270162354462,18.511129052776283]}"
