system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2971,1046,1392,1898,2231,5,"{""type"":""Point"",""coordinates"":[73.8929834619457,18.51149217460473]}"
1,2971,1036,1400,1900,2244,5,"{""type"":""Point"",""coordinates"":[73.89307818311032,18.511492728978826]}"
2,3047,1036,1466,1954,2344,5,"{""type"":""Point"",""coordinates"":[73.89317290427829,18.5114932833055]}"
3,3047,1078,1526,2048,2455,5,"{""type"":""Point"",""coordinates"":[73.89326762544958,18.51149383758477]}"
4,3087,1134,1550,2188,2566,5,"{""type"":""Point"",""coordinates"":[73.89336234662424,18.51149439181662]}"
5,3087,1122,1506,2088,2558,5,"{""type"":""Point"",""coordinates"":[73.89345706780223,18.511494946001054]}"
6,3026,1098,1512,2024,2406,5,"{""type"":""Point"",""coordinates"":[73.89355178898359,18.51149550013808]}"
7,3026,1120,1494,2072,2454,5,"{""type"":""Point"",""coordinates"":[73.89364651016825,18.511496054227685]}"
8,3081,1142,1544,2106,2502,5,"{""type"":""Point"",""coordinates"":[73.8937412313563,18.511496608269873]}"
9,3081,1156,1626,2208,2663,5,"{""type"":""Point"",""coordinates"":[73.89383595254768,18.51149716226465]}"
10,3086,1132,1550,2114,2522,5,"{""type"":""Point"",""coordinates"":[73.8939306737424,18.51149771621201]}"
11,3086,1100,1484,2004,2452,5,"{""type"":""Point"",""coordinates"":[73.89402539494047,18.511498270111957]}"
12,3186,1150,1576,2144,2544,5,"{""type"":""Point"",""coordinates"":[73.89412011614189,18.511498823964487]}"
13,3186,1218,1590,2266,2703,5,"{""type"":""Point"",""coordinates"":[73.89421483734664,18.5114993777696]}"
14,3023,1190,1606,2234,2733,5,"{""type"":""Point"",""coordinates"":[73.89430955855474,18.511499931527304]}"
15,3023,1134,1494,2068,2492,5,"{""type"":""Point"",""coordinates"":[73.89440427976619,18.511500485237587]}"
16,2899,1068,1424,2020,2360,5,"{""type"":""Point"",""coordinates"":[73.89449900098097,18.51150103890046]}"
17,2899,1026,1462,2036,2432,5,"{""type"":""Point"",""coordinates"":[73.89459372219912,18.511501592515913]}"
18,2917,1048,1426,1940,2370,5,"{""type"":""Point"",""coordinates"":[73.89468844342058,18.511502146083956]}"
19,2917,1120,1460,2018,2450,5,"{""type"":""Point"",""coordinates"":[73.8947831646454,18.511502699604584]}"
20,2971,1016,1380,1916,2273,5,"{""type"":""Point"",""coordinates"":[73.8929840430698,18.511401809991934]}"
21,2971,991,1360,1866,2267,5,"{""type"":""Point"",""coordinates"":[73.89307876418471,18.511402364363132]}"
22,3047,999,1358,1830,2242,5,"{""type"":""Point"",""coordinates"":[73.89317348530297,18.511402918686915]}"
23,3047,1016,1358,1882,2288,5,"{""type"":""Point"",""coordinates"":[73.89326820642457,18.511403472963284]}"
24,3087,1062,1460,2046,2436,5,"{""type"":""Point"",""coordinates"":[73.89336292754953,18.51140402719224]}"
25,3087,1100,1518,2094,2534,5,"{""type"":""Point"",""coordinates"":[73.89345764867784,18.511404581373778]}"
26,3026,1074,1492,1990,2308,5,"{""type"":""Point"",""coordinates"":[73.89355236980948,18.5114051355079]}"
27,3026,1100,1492,2014,2382,5,"{""type"":""Point"",""coordinates"":[73.89364709094447,18.51140568959461]}"
28,3081,1104,1484,2054,2426,5,"{""type"":""Point"",""coordinates"":[73.89374181208281,18.511406243633907]}"
29,3081,1102,1544,2094,2463,5,"{""type"":""Point"",""coordinates"":[73.89383653322449,18.51140679762579]}"
30,3086,1130,1560,2072,2446,5,"{""type"":""Point"",""coordinates"":[73.8939312543695,18.511407351570252]}"
31,3086,1156,1544,2152,2562,5,"{""type"":""Point"",""coordinates"":[73.89402597551786,18.511407905467305]}"
32,3186,1148,1620,2232,2713,5,"{""type"":""Point"",""coordinates"":[73.89412069666959,18.51140845931694]}"
33,3186,1166,1622,2198,2663,5,"{""type"":""Point"",""coordinates"":[73.89421541782465,18.511409013119163]}"
34,3023,1112,1534,2076,2474,5,"{""type"":""Point"",""coordinates"":[73.89431013898306,18.51140956687397]}"
35,3023,1082,1488,2024,2435,5,"{""type"":""Point"",""coordinates"":[73.8944048601448,18.51141012058136]}"
36,2899,1074,1438,1986,2314,5,"{""type"":""Point"",""coordinates"":[73.89449958130989,18.51141067424134]}"
37,2899,1082,1488,2060,2498,5,"{""type"":""Point"",""coordinates"":[73.89459430247832,18.511411227853902]}"
38,2917,1108,1494,2040,2459,5,"{""type"":""Point"",""coordinates"":[73.89468902365009,18.51141178141905]}"
39,2917,1138,1544,2170,2592,5,"{""type"":""Point"",""coordinates"":[73.89478374482522,18.511412334936782]}"
40,2845,1032,1392,1918,2216,5,"{""type"":""Point"",""coordinates"":[73.89298462419053,18.51131144537827]}"
41,2845,1010,1392,1882,2242,5,"{""type"":""Point"",""coordinates"":[73.89307934525576,18.511311999746567]}"
42,2991,1015,1400,1908,2276,5,"{""type"":""Point"",""coordinates"":[73.8931740663243,18.511312554067455]}"
43,2991,1054,1432,1918,2289,5,"{""type"":""Point"",""coordinates"":[73.89326878739622,18.51131310834093]}"
44,3063,1068,1472,2024,2374,5,"{""type"":""Point"",""coordinates"":[73.89336350847147,18.511313662566984]}"
45,3063,1112,1496,2120,2513,5,"{""type"":""Point"",""coordinates"":[73.89345822955008,18.511314216745628]}"
46,3038,1126,1484,2082,2436,5,"{""type"":""Point"",""coordinates"":[73.89355295063203,18.511314770876858]}"
47,3038,1110,1478,2036,2374,5,"{""type"":""Point"",""coordinates"":[73.89364767171732,18.511315324960673]}"
48,2995,1098,1470,2010,2352,5,"{""type"":""Point"",""coordinates"":[73.89374239280595,18.51131587899707]}"
49,2995,1116,1524,2084,2374,5,"{""type"":""Point"",""coordinates"":[73.89383711389794,18.511316432986057]}"
50,3061,1148,1560,2132,2536,5,"{""type"":""Point"",""coordinates"":[73.89393183499327,18.51131698692763]}"
51,3061,1160,1564,2164,2635,5,"{""type"":""Point"",""coordinates"":[73.89402655609193,18.511317540821782]}"
52,3081,1136,1574,2238,2674,5,"{""type"":""Point"",""coordinates"":[73.89412127719396,18.511318094668525]}"
53,3081,1152,1566,2182,2602,5,"{""type"":""Point"",""coordinates"":[73.89421599829932,18.511318648467853]}"
54,2975,1108,1468,2014,2431,5,"{""type"":""Point"",""coordinates"":[73.89431071940801,18.511319202219767]}"
55,2975,1086,1494,2004,2396,5,"{""type"":""Point"",""coordinates"":[73.89440544052006,18.511319755924266]}"
56,2934,1096,1490,2050,2396,5,"{""type"":""Point"",""coordinates"":[73.89450016163546,18.51132030958135]}"
57,2934,1088,1474,2060,2410,5,"{""type"":""Point"",""coordinates"":[73.89459488275419,18.511320863191017]}"
58,2934,1082,1520,2046,2410,5,"{""type"":""Point"",""coordinates"":[73.89468960387627,18.511321416753276]}"
59,2934,1098,1524,2054,2448,5,"{""type"":""Point"",""coordinates"":[73.89478432500168,18.511321970268117]}"
