system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2666,1214,1526,1948,2322,5,"{""type"":""Point"",""coordinates"":[73.89270046101498,18.511309781988878]}"
1,2621,1208,1526,1904,2296,5,"{""type"":""Point"",""coordinates"":[73.89279518207016,18.51131033649942]}"
2,2621,1198,1502,1880,2310,5,"{""type"":""Point"",""coordinates"":[73.89288990312868,18.51131089096255]}"
3,2822,1202,1510,1942,2346,5,"{""type"":""Point"",""coordinates"":[73.89298462419053,18.51131144537827]}"
4,2822,1206,1518,1976,2406,5,"{""type"":""Point"",""coordinates"":[73.89307934525576,18.511311999746567]}"
5,2923,1216,1528,1964,2398,5,"{""type"":""Point"",""coordinates"":[73.8931740663243,18.511312554067455]}"
6,2923,1216,1550,1976,2436,5,"{""type"":""Point"",""coordinates"":[73.89326878739622,18.51131310834093]}"
7,2968,1228,1576,2050,2514,5,"{""type"":""Point"",""coordinates"":[73.89336350847147,18.511313662566984]}"
8,2968,1256,1604,2112,2556,5,"{""type"":""Point"",""coordinates"":[73.89345822955008,18.511314216745628]}"
9,2953,1240,1604,2098,2522,5,"{""type"":""Point"",""coordinates"":[73.89355295063203,18.511314770876858]}"
10,2953,1232,1594,2054,2492,5,"{""type"":""Point"",""coordinates"":[73.89364767171732,18.511315324960673]}"
11,2938,1214,1618,2064,2496,5,"{""type"":""Point"",""coordinates"":[73.89374239280595,18.51131587899707]}"
12,2938,1236,1622,2078,2578,5,"{""type"":""Point"",""coordinates"":[73.89383711389794,18.511316432986057]}"
13,2963,1268,1616,2100,2574,5,"{""type"":""Point"",""coordinates"":[73.89393183499327,18.51131698692763]}"
14,2963,1272,1642,2110,2608,5,"{""type"":""Point"",""coordinates"":[73.89402655609193,18.511317540821782]}"
15,2950,1268,1628,2150,2612,5,"{""type"":""Point"",""coordinates"":[73.89412127719396,18.511318094668525]}"
16,2950,1252,1594,2070,2578,5,"{""type"":""Point"",""coordinates"":[73.89421599829932,18.511318648467853]}"
17,2885,1230,1572,1986,2452,5,"{""type"":""Point"",""coordinates"":[73.89431071940801,18.511319202219767]}"
18,2885,1222,1584,2036,2532,5,"{""type"":""Point"",""coordinates"":[73.89440544052006,18.511319755924266]}"
19,2666,1178,1462,1826,2198,5,"{""type"":""Point"",""coordinates"":[73.89270104228149,18.511219417383018]}"
20,2621,1178,1430,1794,2196,5,"{""type"":""Point"",""coordinates"":[73.89279576328695,18.511219971890664]}"
21,2621,1202,1460,1864,2234,5,"{""type"":""Point"",""coordinates"":[73.89289048429578,18.511220526350897]}"
22,2822,1232,1566,2014,2388,5,"{""type"":""Point"",""coordinates"":[73.89298520530794,18.51122108076372]}"
23,2822,1256,1584,2056,2476,5,"{""type"":""Point"",""coordinates"":[73.89307992632345,18.511221635129118]}"
24,2923,1236,1578,2022,2436,5,"{""type"":""Point"",""coordinates"":[73.89317464734232,18.51122218944711]}"
25,2923,1262,1590,2036,2454,5,"{""type"":""Point"",""coordinates"":[73.89326936836451,18.511222743717685]}"
26,2968,1250,1604,2050,2508,5,"{""type"":""Point"",""coordinates"":[73.89336408939008,18.511223297940845]}"
27,2968,1264,1614,2118,2562,5,"{""type"":""Point"",""coordinates"":[73.89345881041899,18.511223852116597]}"
28,2953,1270,1638,2094,2540,5,"{""type"":""Point"",""coordinates"":[73.89355353145123,18.511224406244928]}"
29,2953,1254,1622,2088,2534,5,"{""type"":""Point"",""coordinates"":[73.89364825248683,18.511224960325848]}"
30,2938,1238,1600,2100,2544,5,"{""type"":""Point"",""coordinates"":[73.89374297352576,18.51122551435935]}"
31,2938,1240,1582,2054,2540,5,"{""type"":""Point"",""coordinates"":[73.89383769456805,18.511226068345437]}"
32,2963,1256,1586,2050,2492,5,"{""type"":""Point"",""coordinates"":[73.89393241561368,18.511226622284116]}"
33,2963,1222,1590,1986,2452,5,"{""type"":""Point"",""coordinates"":[73.89402713666266,18.511227176175378]}"
34,2950,1188,1540,2008,2418,5,"{""type"":""Point"",""coordinates"":[73.89412185771498,18.511227730019225]}"
35,2950,1192,1526,2002,2458,5,"{""type"":""Point"",""coordinates"":[73.89421657877064,18.51122828381566]}"
36,2885,1210,1542,2006,2414,5,"{""type"":""Point"",""coordinates"":[73.89431129982964,18.51122883756468]}"
37,2885,1202,1530,2010,2452,5,"{""type"":""Point"",""coordinates"":[73.89440602089199,18.511229391266284]}"
38,2855,1210,1556,2032,2484,5,"{""type"":""Point"",""coordinates"":[73.89450074195769,18.511229944920473]}"
39,2855,1226,1578,2046,2510,5,"{""type"":""Point"",""coordinates"":[73.89459546302672,18.51123049852725]}"
40,2872,1214,1566,2046,2514,5,"{""type"":""Point"",""coordinates"":[73.8946901840991,18.511231052086615]}"
41,2872,1236,1602,2022,2568,5,"{""type"":""Point"",""coordinates"":[73.89478490517482,18.51123160559856]}"
42,2587,1158,1472,1810,2236,10,"{""type"":""Point"",""coordinates"":[73.89270162354462,18.511129052776283]}"
43,2525,1198,1454,1830,2204,5,"{""type"":""Point"",""coordinates"":[73.89279634450041,18.51112960728103]}"
44,2525,1214,1490,1916,2310,5,"{""type"":""Point"",""coordinates"":[73.89289106545952,18.511130161738368]}"
45,2822,1226,1572,2014,2476,5,"{""type"":""Point"",""coordinates"":[73.89298578642199,18.511130716148287]}"
46,2822,1284,1606,2098,2566,5,"{""type"":""Point"",""coordinates"":[73.89308050738781,18.51113127051079]}"
47,2953,1256,1622,2094,2570,5,"{""type"":""Point"",""coordinates"":[73.89317522835698,18.51113182482589]}"
48,2953,1278,1606,2082,2544,5,"{""type"":""Point"",""coordinates"":[73.8932699493295,18.511132379093567]}"
49,3014,1262,1610,2084,2604,5,"{""type"":""Point"",""coordinates"":[73.89336467030535,18.511132933313835]}"
50,3014,1294,1632,2142,2676,5,"{""type"":""Point"",""coordinates"":[73.89345939128454,18.511133487486685]}"
51,3036,1304,1678,2194,2714,5,"{""type"":""Point"",""coordinates"":[73.8935541122671,18.51113404161212]}"
52,3036,1282,1670,2208,2678,5,"{""type"":""Point"",""coordinates"":[73.893648833253,18.511134595690145]}"
53,3009,1258,1636,2156,2586,5,"{""type"":""Point"",""coordinates"":[73.89374355424223,18.511135149720754]}"
54,3009,1280,1628,2116,2596,5,"{""type"":""Point"",""coordinates"":[73.89383827523481,18.51113570370395]}"
55,2987,1294,1632,2100,2640,5,"{""type"":""Point"",""coordinates"":[73.89393299623075,18.51113625763973]}"
56,2987,1250,1572,2014,2502,5,"{""type"":""Point"",""coordinates"":[73.89402771723003,18.511136811528097]}"
57,2991,1252,1598,2056,2480,5,"{""type"":""Point"",""coordinates"":[73.89412243823266,18.511137365369052]}"
58,2991,1234,1604,2100,2564,5,"{""type"":""Point"",""coordinates"":[73.89421715923861,18.51113791916259]}"
59,2975,1240,1606,2102,2502,5,"{""type"":""Point"",""coordinates"":[73.89431188024791,18.511138472908716]}"
60,2975,1250,1572,2026,2452,5,"{""type"":""Point"",""coordinates"":[73.89440660126057,18.511139026607427]}"
