system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4494,3952,3674,3496,4928,9,"{""type"":""Point"",""coordinates"":[73.38300118935113,18.804262622296687]}"
1,4665,4196,3986,3738,5192,9,"{""type"":""Point"",""coordinates"":[73.38309605291836,18.80426344433676]}"
2,4665,4100,4164,3882,5216,9,"{""type"":""Point"",""coordinates"":[73.3831909164905,18.804264266328655]}"
3,4517,4540,4372,3864,5368,9,"{""type"":""Point"",""coordinates"":[73.38328578006758,18.80426508827237]}"
4,4517,5068,4704,4008,5768,9,"{""type"":""Point"",""coordinates"":[73.38338064364955,18.804265910167903]}"
5,4686,4108,3796,3632,5124,9,"{""type"":""Point"",""coordinates"":[73.38290718903946,18.8041714576365]}"
6,4686,4384,4034,3532,5288,9,"{""type"":""Point"",""coordinates"":[73.38300205255118,18.804172279720515]}"
7,4872,4452,4264,3838,5436,9,"{""type"":""Point"",""coordinates"":[73.38309691606781,18.80417310175635]}"
8,4872,4576,4212,4040,5436,9,"{""type"":""Point"",""coordinates"":[73.38319177958938,18.80417392374401]}"
9,5007,4816,4548,4144,5616,9,"{""type"":""Point"",""coordinates"":[73.38328664311585,18.804174745683486]}"
10,5007,5156,5044,4552,5900,9,"{""type"":""Point"",""coordinates"":[73.38338150664725,18.804175567574784]}"
11,5472,5384,5348,4996,6132,9,"{""type"":""Point"",""coordinates"":[73.38347637018356,18.8041763894179]}"
12,5472,5556,5592,5272,6312,9,"{""type"":""Point"",""coordinates"":[73.38357123372478,18.80417721121284]}"
13,4325,4256,4368,3992,5464,9,"{""type"":""Point"",""coordinates"":[73.38281318882896,18.804080292935684]}"
14,4686,4328,4196,3794,5392,9,"{""type"":""Point"",""coordinates"":[73.38290805228516,18.804081115063646]}"
15,4686,4608,4416,3834,5500,9,"{""type"":""Point"",""coordinates"":[73.3830029157463,18.804081937143422]}"
16,4872,4688,4572,4200,5584,9,"{""type"":""Point"",""coordinates"":[73.38309777921236,18.804082759175024]}"
17,4872,4964,4660,4232,5684,9,"{""type"":""Point"",""coordinates"":[73.38319264268333,18.804083581158444]}"
18,5007,5064,4876,4376,5856,9,"{""type"":""Point"",""coordinates"":[73.3832875061592,18.804084403093682]}"
19,5007,5308,5112,4820,6012,9,"{""type"":""Point"",""coordinates"":[73.38338236964002,18.804085224980746]}"
20,5472,5628,5428,5204,6224,9,"{""type"":""Point"",""coordinates"":[73.38347723312573,18.804086046819627]}"
21,5472,5672,5568,5424,6372,9,"{""type"":""Point"",""coordinates"":[73.38357209661638,18.804086868610327]}"
22,5907,5732,5780,5656,6508,9,"{""type"":""Point"",""coordinates"":[73.38366696011194,18.804087690352844]}"
23,5907,5992,6088,5944,6696,9,"{""type"":""Point"",""coordinates"":[73.38376182361242,18.804088512047187]}"
24,4372,4536,4400,3780,5420,9,"{""type"":""Point"",""coordinates"":[73.38262432532383,18.80398830597418]}"
25,4786,4520,4528,4168,5508,9,"{""type"":""Point"",""coordinates"":[73.38271918871962,18.80398912819426]}"
26,4786,4232,4376,4284,5448,9,"{""type"":""Point"",""coordinates"":[73.38281405212034,18.803989950366166]}"
27,5049,4388,4376,4140,5472,9,"{""type"":""Point"",""coordinates"":[73.38290891552596,18.803990772489886]}"
28,5049,4588,4620,4256,5596,9,"{""type"":""Point"",""coordinates"":[73.3830037789365,18.803991594565428]}"
29,5270,4784,4764,4460,5752,9,"{""type"":""Point"",""coordinates"":[73.38309864235197,18.80399241659279]}"
30,5270,5308,5036,4564,5980,9,"{""type"":""Point"",""coordinates"":[73.38319350577234,18.803993238571973]}"
31,5590,5612,5236,4796,6256,9,"{""type"":""Point"",""coordinates"":[73.38328836919766,18.803994060502976]}"
32,5590,5700,5332,4948,6276,9,"{""type"":""Point"",""coordinates"":[73.38338323262788,18.8039948823858]}"
33,6003,5832,5668,5280,6408,9,"{""type"":""Point"",""coordinates"":[73.383478096063,18.803995704220444]}"
34,6003,5692,5724,5484,6508,9,"{""type"":""Point"",""coordinates"":[73.38357295950307,18.80399652600691]}"
