system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2981,14288,10752,10664,9704,9,"{""type"":""Point"",""coordinates"":[73.38300118935113,18.804262622296687]}"
1,2914,14416,10824,10704,9832,9,"{""type"":""Point"",""coordinates"":[73.38309605291836,18.80426344433676]}"
2,2914,14560,10800,10784,9872,9,"{""type"":""Point"",""coordinates"":[73.3831909164905,18.804264266328655]}"
3,2869,14648,10800,10752,9920,8,"{""type"":""Point"",""coordinates"":[73.38328578006758,18.80426508827237]}"
4,2869,14728,10856,10768,9824,8,"{""type"":""Point"",""coordinates"":[73.38338064364955,18.804265910167903]}"
5,3007,14120,10568,10592,9496,9,"{""type"":""Point"",""coordinates"":[73.38290718903946,18.8041714576365]}"
6,3007,14216,10680,10624,9608,9,"{""type"":""Point"",""coordinates"":[73.38300205255118,18.804172279720515]}"
7,2906,14288,10800,10704,9696,9,"{""type"":""Point"",""coordinates"":[73.38309691606781,18.80417310175635]}"
8,2906,14456,10800,10768,9784,9,"{""type"":""Point"",""coordinates"":[73.38319177958938,18.80417392374401]}"
9,2847,14600,10872,10752,9896,8,"{""type"":""Point"",""coordinates"":[73.38328664311585,18.804174745683486]}"
10,2847,14680,10872,10704,9888,8,"{""type"":""Point"",""coordinates"":[73.38338150664725,18.804175567574784]}"
11,2807,14680,10840,10720,9856,8,"{""type"":""Point"",""coordinates"":[73.38347637018356,18.8041763894179]}"
12,2807,14688,10840,10752,9784,8,"{""type"":""Point"",""coordinates"":[73.38357123372478,18.80417721121284]}"
13,3084,13968,10384,10480,9416,9,"{""type"":""Point"",""coordinates"":[73.38281318882896,18.804080292935684]}"
14,3007,14032,10488,10592,9456,9,"{""type"":""Point"",""coordinates"":[73.38290805228516,18.804081115063646]}"
15,3007,14120,10648,10632,9504,9,"{""type"":""Point"",""coordinates"":[73.3830029157463,18.804081937143422]}"
16,2906,14248,10712,10696,9624,9,"{""type"":""Point"",""coordinates"":[73.38309777921236,18.804082759175024]}"
17,2906,14336,10800,10696,9752,9,"{""type"":""Point"",""coordinates"":[73.38319264268333,18.804083581158444]}"
18,2847,14456,10840,10704,9792,8,"{""type"":""Point"",""coordinates"":[73.3832875061592,18.804084403093682]}"
19,2847,14592,10872,10752,9856,8,"{""type"":""Point"",""coordinates"":[73.38338236964002,18.804085224980746]}"
20,2807,14640,10872,10784,9824,8,"{""type"":""Point"",""coordinates"":[73.38347723312573,18.804086046819627]}"
