system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1387,951,1338,1446,1971,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,1387,989,1108,1150,1786,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,1459,927,1146,1164,1820,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,1459,1126,1300,1216,1740,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2035,1482,1670,1674,1668,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2035,1116,1070,1096,1172,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,1372,1090,1076,1212,1158,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,1372,856,1028,1060,1186,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,863,861,841,940,1088,2,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,863,757,819,1002,1107,2,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,732,775,738,807,912,2,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,732,789,751,745,843,2,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1082,767,814,757,998,2,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1082,973,1140,1218,1722,2,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,1012,561,574,711,839,2,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,1012,872,980,1150,1309,2,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,1469,1194,1418,1638,1986,5,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,1469,836,955,1092,1454,5,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,1268,975,1216,1252,1558,5,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,1268,1072,1300,1444,1736,5,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,1383,914,1001,1118,1372,2,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,1383,871,1060,1184,1407,2,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,1158,1098,1304,1410,1691,5,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,1158,680,1007,1026,1312,5,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,717,448,494,627,803,2,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,717,377,487,525,732,2,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,1265,763,764,998,1285,5,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,2884,1318,1526,1604,1638,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
28,2884,1176,1238,1190,1246,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
29,2570,1202,1322,1262,1294,5,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
30,2570,1272,1436,1456,1595,5,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
31,2281,1426,1552,1698,1865,5,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
32,2281,1220,1412,1600,1671,5,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
