system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1679,1304,1556,1448,2188,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,1679,1302,1418,1622,2161,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,1775,778,1082,1120,2152,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,1775,977,1216,1284,1813,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2335,1472,1740,1916,2050,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2335,1272,1450,1584,1629,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,2078,1272,1368,1548,1620,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,2078,1230,1320,1488,1708,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,1555,778,929,1140,1296,5,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,1555,778,912,1110,1269,5,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,1376,687,763,1102,1320,5,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,1376,648,755,874,1190,5,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1410,697,819,803,1180,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1410,932,1158,1230,1728,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,1363,618,688,766,1172,2,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,1363,602,750,1030,1315,2,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,1675,1158,1328,1522,2028,5,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
