system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1412,1266,1440,1454,1968,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,1412,1256,1406,1428,2052,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,1547,1088,1378,1376,1917,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,1547,1164,1440,1390,1885,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2389,1490,1726,1834,1788,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2389,1350,1430,1358,1330,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,1824,1394,1482,1410,1440,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,1824,1268,1382,1362,1499,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,1319,1202,1274,1312,1538,5,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,1319,1120,1224,1276,1450,5,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,1252,1084,1172,1202,1310,5,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,1252,1050,1244,1202,1321,5,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1356,1008,1318,1230,1411,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1356,1138,1320,1332,1715,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,1379,999,1070,1114,1336,5,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,1379,1050,1354,1466,1610,5,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,1696,1032,1424,1648,1907,5,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,1696,1082,1332,1368,1657,5,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,1642,1210,1444,1530,1748,5,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,1642,1236,1490,1526,1965,5,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,1649,1096,1376,1378,1542,5,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,1649,1126,1338,1404,1672,5,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,1475,1228,1460,1532,1790,5,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,1475,989,1204,1222,1526,5,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,1135,838,915,1010,1261,5,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,1135,807,919,899,1114,5,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,1469,916,1120,1260,1522,5,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,2897,1514,1646,1704,1822,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
28,2897,1488,1552,1484,1549,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
29,2870,1462,1604,1542,1578,5,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
30,2870,1426,1662,1680,1836,5,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
31,2652,1458,1692,1786,1948,5,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
32,2652,1416,1632,1728,1824,5,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
33,2478,1306,1388,1288,1523,5,"{""type"":""Point"",""coordinates"":[73.9255609695347,18.512764469023715]}"
34,2478,1330,1340,1344,1547,5,"{""type"":""Point"",""coordinates"":[73.92565569243027,18.5127650071204]}"
35,2133,1328,1480,1538,1618,5,"{""type"":""Point"",""coordinates"":[73.92575041532912,18.512765545169664]}"
36,2133,1082,1282,1334,1854,5,"{""type"":""Point"",""coordinates"":[73.9258451382312,18.51276608317151]}"
37,1722,1186,1390,1466,1852,5,"{""type"":""Point"",""coordinates"":[73.92916044184831,18.512784883361185]}"
38,1722,1306,1576,1726,2199,5,"{""type"":""Point"",""coordinates"":[73.92925516486716,18.512785419655888]}"
39,1940,1500,1576,1746,2282,5,"{""type"":""Point"",""coordinates"":[73.92934988788922,18.512785955903176]}"
40,1940,1088,1398,1432,1809,5,"{""type"":""Point"",""coordinates"":[73.92944461091453,18.51278649210304]}"
41,1776,1290,1580,1564,2064,5,"{""type"":""Point"",""coordinates"":[73.92953933394308,18.512787028255485]}"
42,1776,1178,1426,1550,1932,5,"{""type"":""Point"",""coordinates"":[73.92963405697486,18.51278756436051]}"
43,2021,1170,1366,1348,1730,5,"{""type"":""Point"",""coordinates"":[73.92972878000988,18.512788100418113]}"
44,2021,1124,1440,1528,1857,5,"{""type"":""Point"",""coordinates"":[73.92982350304814,18.512788636428297]}"
45,2019,1386,1670,1736,2003,5,"{""type"":""Point"",""coordinates"":[73.92991822608964,18.51278917239106]}"
