system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1471,964,1166,1252,1865,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,1471,875,1060,1106,1645,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,1463,819,997,1106,1693,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,1463,872,1086,1150,1600,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,1915,1336,1622,1616,1748,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,1915,1234,1322,1306,1365,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,1423,1114,1258,1266,1371,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,1423,898,1052,1026,1171,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,987,769,807,883,934,2,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,987,783,908,841,952,2,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,892,796,905,805,959,2,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,892,787,888,827,988,2,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1169,720,832,877,1079,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1169,919,1112,1164,1645,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,1044,749,855,807,955,5,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,1044,914,1062,1262,1556,5,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,1395,932,1320,1382,1815,5,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,1395,878,922,1128,1333,5,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,1411,1036,1284,1312,1594,5,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,1411,1100,1352,1350,1653,5,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,1412,969,1164,1130,1398,5,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,1412,963,1076,1202,1421,5,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,1227,1086,1250,1400,1653,5,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,1227,800,984,1034,1244,5,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,893,688,816,792,910,2,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,893,648,747,769,893,2,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,1328,828,948,1013,1391,5,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,2731,1314,1500,1440,1546,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
28,2731,1172,1218,1236,1256,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
