system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4576,7220,6488,5944,5832,9,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,4576,7084,6288,5844,5692,9,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,4514,6916,6324,5912,5660,9,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,4514,6828,6304,5824,5660,9,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2831,2764,2632,2510,2540,8,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2831,2688,2508,2374,2474,8,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,2519,2718,2626,2632,2632,8,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,2519,2626,2542,2512,2642,8,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,2309,2482,2404,2422,2546,8,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,2309,2454,2398,2632,2532,8,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,2221,2588,2634,2636,2778,8,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,2221,2596,2540,2382,2896,8,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1858,2422,2370,2210,2700,8,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1858,2182,2060,2040,2432,8,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,2020,1716,1710,1690,1688,8,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,2020,1798,1752,1792,1858,8,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,2483,1708,1750,1898,1758,8,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,2483,1970,2038,2192,2092,8,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,2999,2626,2532,2624,2642,9,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,2999,3016,3068,3208,3068,9,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,3290,3610,3646,3596,3464,9,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,3290,3950,3864,3666,3714,9,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,3373,4156,3946,3696,3808,9,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,3373,4284,3968,3740,3864,9,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,3496,4312,4062,3802,3912,9,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,3496,4392,4050,3858,3924,9,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,3656,4328,4124,3980,3956,9,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,2707,2474,2370,2342,2376,8,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
