system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2096,1390,1716,1818,2315,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,2096,1368,1598,1470,2403,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,2002,919,1076,1282,2202,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,2002,1172,1372,1398,2232,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2521,1754,2032,2178,2059,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2521,1514,1550,1568,1491,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,2152,1566,1670,1564,1594,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,2152,1280,1440,1428,1514,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,1639,1100,1134,1058,1263,5,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,1639,1088,1152,1140,1186,5,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,1458,952,1074,1176,1269,5,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,1458,789,852,1124,1410,5,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1576,705,800,1015,1392,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1576,1118,1340,1504,2049,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,1488,673,819,820,1107,5,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,1488,1001,1132,1420,1648,5,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,1983,1096,1450,1870,2408,5,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,1983,976,1128,1314,1748,5,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,1956,1164,1434,1556,1886,5,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,1956,1320,1586,1576,1886,5,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,1905,1032,1200,1252,1560,5,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,1905,1068,1278,1340,1641,5,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,1876,1478,1644,1698,2042,5,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,1876,1000,1280,1344,1773,5,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,1429,711,901,984,1201,5,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,1429,621,626,578,843,5,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,1803,866,988,1178,1540,5,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,3289,1666,1844,1794,1700,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
28,3289,1514,1562,1384,1321,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
29,3141,1506,1648,1614,1562,5,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
30,3141,1610,1872,1904,1952,5,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
31,2800,1482,1730,1962,2047,5,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
32,2800,1616,1864,1970,1986,5,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
33,2662,1404,1520,1366,1462,5,"{""type"":""Point"",""coordinates"":[73.9255609695347,18.512764469023715]}"
34,2662,1516,1676,1556,1592,5,"{""type"":""Point"",""coordinates"":[73.92565569243027,18.5127650071204]}"
35,2394,1634,1802,1780,1876,5,"{""type"":""Point"",""coordinates"":[73.92575041532912,18.512765545169664]}"
36,2394,1292,1522,1698,2215,5,"{""type"":""Point"",""coordinates"":[73.9258451382312,18.51276608317151]}"
37,2065,904,1100,1318,1571,5,"{""type"":""Point"",""coordinates"":[73.92916044184831,18.512784883361185]}"
38,2065,1278,1546,1684,1995,5,"{""type"":""Point"",""coordinates"":[73.92925516486716,18.512785419655888]}"
39,2436,1390,1700,1924,2384,5,"{""type"":""Point"",""coordinates"":[73.92934988788922,18.512785955903176]}"
40,2436,1172,1472,1594,2025,5,"{""type"":""Point"",""coordinates"":[73.92944461091453,18.51278649210304]}"
41,2266,1468,1772,1800,2322,5,"{""type"":""Point"",""coordinates"":[73.92953933394308,18.512787028255485]}"
42,2266,1420,1742,1938,2309,5,"{""type"":""Point"",""coordinates"":[73.92963405697486,18.51278756436051]}"
43,2418,1402,1592,1610,1930,5,"{""type"":""Point"",""coordinates"":[73.92972878000988,18.512788100418113]}"
44,2418,1230,1532,1726,2135,5,"{""type"":""Point"",""coordinates"":[73.92982350304814,18.512788636428297]}"
45,2304,1720,1952,2092,2286,5,"{""type"":""Point"",""coordinates"":[73.92991822608964,18.51278917239106]}"
46,2304,1140,1508,1606,1890,5,"{""type"":""Point"",""coordinates"":[73.93001294913438,18.512789708306403]}"
47,1752,651,714,1013,1109,5,"{""type"":""Point"",""coordinates"":[73.93010767218233,18.512790244174326]}"
48,1752,659,813,1054,1273,5,"{""type"":""Point"",""coordinates"":[73.93020239523354,18.512790779994823]}"
49,2238,1186,1420,1592,1952,5,"{""type"":""Point"",""coordinates"":[73.93029711828797,18.5127913157679]}"
50,3289,1686,1900,2024,2202,5,"{""type"":""Point"",""coordinates"":[73.9249931965939,18.512670873880438]}"
51,3289,1600,1728,1826,1896,5,"{""type"":""Point"",""coordinates"":[73.92508791942028,18.51267141225883]}"
52,3141,1522,1570,1710,1690,5,"{""type"":""Point"",""coordinates"":[73.92518264224991,18.512671950589805]}"
53,3141,1686,1818,1956,1960,5,"{""type"":""Point"",""coordinates"":[73.92527736508279,18.512672488873356]}"
54,2800,1796,2026,2136,2100,5,"{""type"":""Point"",""coordinates"":[73.92537208791892,18.512673027109493]}"
55,2800,1656,1830,1978,1884,5,"{""type"":""Point"",""coordinates"":[73.92546681075831,18.512673565298204]}"
56,2662,1282,1268,1362,1453,5,"{""type"":""Point"",""coordinates"":[73.92556153360093,18.5126741034395]}"
57,2662,1378,1530,1678,1678,5,"{""type"":""Point"",""coordinates"":[73.9256562564468,18.512674641533373]}"
58,2394,1622,1908,1852,1962,5,"{""type"":""Point"",""coordinates"":[73.92575097929594,18.512675179579823]}"
59,2394,1052,1282,1328,2251,5,"{""type"":""Point"",""coordinates"":[73.92584570214831,18.51267571757886]}"
60,2803,1714,1940,2082,2288,5,"{""type"":""Point"",""coordinates"":[73.92499376095512,18.51258050831222]}"
61,2803,1876,2066,2178,2320,5,"{""type"":""Point"",""coordinates"":[73.92508848373178,18.5125810466878]}"
62,3203,1846,2082,1992,2103,5,"{""type"":""Point"",""coordinates"":[73.92518320651172,18.51258158501596]}"
63,3203,1880,2114,2198,2138,5,"{""type"":""Point"",""coordinates"":[73.92527792929488,18.5125821232967]}"
64,3268,1832,1992,1932,1924,5,"{""type"":""Point"",""coordinates"":[73.92537265208132,18.51258266153002]}"
65,3268,1648,1742,1672,1625,5,"{""type"":""Point"",""coordinates"":[73.92546737487098,18.51258319971592]}"
66,3288,1570,1614,1588,1610,5,"{""type"":""Point"",""coordinates"":[73.92556209766391,18.5125837378544]}"
67,3288,1722,1910,2080,2024,5,"{""type"":""Point"",""coordinates"":[73.92565682046009,18.51258427594546]}"
68,2768,1890,2170,2194,2278,5,"{""type"":""Point"",""coordinates"":[73.92575154325951,18.512584813989104]}"
69,2768,1152,1422,1450,2634,5,"{""type"":""Point"",""coordinates"":[73.92584626606217,18.512585351985326]}"
70,2803,1384,1560,1706,2059,5,"{""type"":""Point"",""coordinates"":[73.92499432531307,18.51249014274312]}"
71,2803,1628,1830,1924,2193,5,"{""type"":""Point"",""coordinates"":[73.92508904804005,18.51249068111589]}"
72,3203,1936,2174,2328,2485,5,"{""type"":""Point"",""coordinates"":[73.92518377077026,18.512491219441234]}"
73,3203,1886,2154,2276,2454,5,"{""type"":""Point"",""coordinates"":[73.92527849350373,18.51249175771916]}"
74,3268,1916,2114,2220,2288,5,"{""type"":""Point"",""coordinates"":[73.92537321624044,18.51249229594967]}"
75,3268,1790,1996,2026,2177,5,"{""type"":""Point"",""coordinates"":[73.92546793898042,18.512492834132757]}"
76,3288,1826,2070,2050,2151,5,"{""type"":""Point"",""coordinates"":[73.92556266172365,18.512493372268427]}"
77,3288,1948,2196,2270,2355,5,"{""type"":""Point"",""coordinates"":[73.92565738447011,18.512493910356678]}"
78,2768,1948,2204,2342,2511,5,"{""type"":""Point"",""coordinates"":[73.92575210721984,18.512494448397508]}"
79,2768,1468,1786,1860,2723,5,"{""type"":""Point"",""coordinates"":[73.9258468299728,18.51249498639092]}"
80,2290,1252,1482,1622,1830,5,"{""type"":""Point"",""coordinates"":[73.92499488966779,18.512399777173144]}"
81,2290,1288,1532,1754,1976,5,"{""type"":""Point"",""coordinates"":[73.92508961234505,18.512400315543097]}"
82,2730,1834,2120,2194,2489,5,"{""type"":""Point"",""coordinates"":[73.92518433502556,18.51240085386563]}"
83,2730,1834,2104,2210,2579,5,"{""type"":""Point"",""coordinates"":[73.92527905770933,18.512401392140745]}"
84,2744,1886,2088,2238,2457,5,"{""type"":""Point"",""coordinates"":[73.92537378039636,18.51240193036844]}"
85,2744,1742,2032,2214,2495,5,"{""type"":""Point"",""coordinates"":[73.92546850308662,18.512402468548718]}"
86,2698,1810,2072,2198,2496,5,"{""type"":""Point"",""coordinates"":[73.92556322578012,18.512403006681573]}"
87,2698,1862,2112,2212,2503,5,"{""type"":""Point"",""coordinates"":[73.9256579484769,18.51240354476701]}"
88,2571,1710,1978,2194,2512,5,"{""type"":""Point"",""coordinates"":[73.92575267117691,18.51240408280503]}"
89,2571,2032,2282,2478,2786,5,"{""type"":""Point"",""coordinates"":[73.92584739388018,18.51240462079563]}"
90,2290,1690,1954,1920,1946,5,"{""type"":""Point"",""coordinates"":[73.92499545401924,18.512309411602292]}"
91,2290,1720,1924,2040,2086,5,"{""type"":""Point"",""coordinates"":[73.9250901766468,18.512309949969428]}"
92,2730,1804,2008,2210,2382,5,"{""type"":""Point"",""coordinates"":[73.92518489927761,18.51231048828915]}"
93,2730,1770,2008,2166,2487,5,"{""type"":""Point"",""coordinates"":[73.92527962191167,18.512311026561456]}"
94,2744,1664,1862,2020,2367,5,"{""type"":""Point"",""coordinates"":[73.92537434454898,18.512311564786334]}"
95,2744,1654,1830,2044,2382,5,"{""type"":""Point"",""coordinates"":[73.92546906718955,18.512312102963797]}"
96,2698,1610,1796,2026,2364,5,"{""type"":""Point"",""coordinates"":[73.92556378983336,18.512312641093846]}"
97,2698,1700,1872,2014,2373,5,"{""type"":""Point"",""coordinates"":[73.92565851248042,18.51231317917647]}"
98,2571,1614,1844,2034,2446,5,"{""type"":""Point"",""coordinates"":[73.92575323513073,18.512313717211676]}"
99,2571,2280,2504,2656,2925,5,"{""type"":""Point"",""coordinates"":[73.9258479577843,18.512314255199463]}"
100,2220,1020,1122,1222,2010,5,"{""type"":""Point"",""coordinates"":[73.9379775018897,18.51156943251624]}"
101,2407,1358,1550,1536,1914,5,"{""type"":""Point"",""coordinates"":[73.93807222451258,18.511569964361886]}"
102,2407,1392,1626,1742,2260,5,"{""type"":""Point"",""coordinates"":[73.93816694713867,18.511570496160118]}"
103,2220,724,919,970,2008,5,"{""type"":""Point"",""coordinates"":[73.93797805939957,18.511479066553477]}"
104,2407,1126,1344,1454,1728,5,"{""type"":""Point"",""coordinates"":[73.93807278197275,18.511479598396345]}"
105,2407,1416,1646,1804,2101,5,"{""type"":""Point"",""coordinates"":[73.93816750454913,18.511480130191796]}"
106,2183,679,915,916,1985,5,"{""type"":""Point"",""coordinates"":[73.93797861690622,18.51138870058984]}"
107,2353,1236,1488,1638,1875,5,"{""type"":""Point"",""coordinates"":[73.93807333942968,18.51138923242993]}"
108,2353,1212,1442,1592,1866,5,"{""type"":""Point"",""coordinates"":[73.93816806195636,18.511389764222603]}"
109,2183,896,1120,1148,1866,5,"{""type"":""Point"",""coordinates"":[73.93797917440963,18.51129833462532]}"
110,2353,1338,1602,1732,2018,5,"{""type"":""Point"",""coordinates"":[73.93807389688341,18.511298866462628]}"
111,2353,1110,1306,1396,1769,5,"{""type"":""Point"",""coordinates"":[73.9381686193604,18.511299398252525]}"
112,2292,965,1130,1112,1530,5,"{""type"":""Point"",""coordinates"":[73.93797973190985,18.511207968659924]}"
113,2480,1384,1626,1670,1885,5,"{""type"":""Point"",""coordinates"":[73.93807445433394,18.511208500494455]}"
114,2480,1280,1542,1708,2031,5,"{""type"":""Point"",""coordinates"":[73.93816917676122,18.51120903228157]}"
115,2292,1130,1236,1316,1708,5,"{""type"":""Point"",""coordinates"":[73.93798028940687,18.51111760269365]}"
116,2480,1512,1738,1834,2106,5,"{""type"":""Point"",""coordinates"":[73.93807501178125,18.511118134525397]}"
117,2480,1260,1612,1820,2364,5,"{""type"":""Point"",""coordinates"":[73.93816973415883,18.511118666309738]}"
118,2387,1058,1154,1230,1733,5,"{""type"":""Point"",""coordinates"":[73.93798084690069,18.51102723672649]}"
119,2586,1418,1702,1778,2092,5,"{""type"":""Point"",""coordinates"":[73.93807556922535,18.51102776855547]}"
120,2586,1122,1456,1654,2565,5,"{""type"":""Point"",""coordinates"":[73.93817029155323,18.511028300337024]}"
121,2387,1152,1294,1464,1863,5,"{""type"":""Point"",""coordinates"":[73.93798140439125,18.51093687075846]}"
122,2586,1426,1704,1866,2128,5,"{""type"":""Point"",""coordinates"":[73.93807612666623,18.510937402584656]}"
123,2586,1030,1314,1378,2592,5,"{""type"":""Point"",""coordinates"":[73.93817084894441,18.510937934363433]}"
124,2462,1392,1570,1666,2060,5,"{""type"":""Point"",""coordinates"":[73.93798196187863,18.51084650478955]}"
125,2371,1470,1750,1880,2272,5,"{""type"":""Point"",""coordinates"":[73.9380766841039,18.51084703661297]}"
126,2371,860,1142,1176,2313,5,"{""type"":""Point"",""coordinates"":[73.93817140633239,18.510847568388964]}"
127,2462,1178,1384,1440,1746,5,"{""type"":""Point"",""coordinates"":[73.9379825193628,18.51075613881977]}"
128,2371,1356,1674,1758,2084,5,"{""type"":""Point"",""coordinates"":[73.93807724153837,18.5107566706404]}"
129,2371,882,1090,1134,1823,5,"{""type"":""Point"",""coordinates"":[73.93817196371715,18.51075720241362]}"
130,2211,1282,1520,1554,1735,5,"{""type"":""Point"",""coordinates"":[73.93798307684375,18.51066577284909]}"
131,2535,1538,1740,1782,1935,5,"{""type"":""Point"",""coordinates"":[73.93807779896963,18.510666304666948]}"
132,2535,1462,1640,1886,2057,5,"{""type"":""Point"",""coordinates"":[73.93817252109869,18.510666836437387]}"
133,2211,1408,1636,1864,2070,5,"{""type"":""Point"",""coordinates"":[73.9379836343215,18.510575406877546]}"
134,2535,1504,1736,1892,2098,5,"{""type"":""Point"",""coordinates"":[73.93807835639767,18.510575938692625]}"
135,2535,1908,2214,2308,2446,5,"{""type"":""Point"",""coordinates"":[73.93817307847705,18.510576470460283]}"
136,1463,532,572,620,935,5,"{""type"":""Point"",""coordinates"":[73.92434989978493,18.509504309182798]}"
137,1728,888,1012,1036,1245,5,"{""type"":""Point"",""coordinates"":[73.92444462084906,18.509504847794602]}"
138,1728,869,1002,962,1164,5,"{""type"":""Point"",""coordinates"":[73.92453934191643,18.509505386359]}"
139,1641,750,855,948,1109,5,"{""type"":""Point"",""coordinates"":[73.92463406298708,18.509505924875985]}"
140,1641,807,859,1070,1233,5,"{""type"":""Point"",""coordinates"":[73.92472878406095,18.509506463345556]}"
141,1479,732,901,956,1442,5,"{""type"":""Point"",""coordinates"":[73.9248235051381,18.50950700176772]}"
142,1479,592,706,822,875,5,"{""type"":""Point"",""coordinates"":[73.92491822621848,18.50950754014247]}"
143,1514,795,855,898,1085,5,"{""type"":""Point"",""coordinates"":[73.92501294730212,18.50950807846981]}"
144,1514,800,1011,1032,1305,5,"{""type"":""Point"",""coordinates"":[73.92510766838902,18.509508616749738]}"
145,1623,694,780,865,1153,5,"{""type"":""Point"",""coordinates"":[73.92520238947914,18.509509154982254]}"
146,1623,636,705,858,1252,5,"{""type"":""Point"",""coordinates"":[73.92529711057253,18.50950969316736]}"
147,1463,820,1020,1222,1526,5,"{""type"":""Point"",""coordinates"":[73.92435046438023,18.509413943603516]}"
148,1728,1036,1214,1426,1856,5,"{""type"":""Point"",""coordinates"":[73.92444518539466,18.509414482212506]}"
149,1728,1056,1192,1328,1882,5,"{""type"":""Point"",""coordinates"":[73.92453990641235,18.50941502077409]}"
150,1641,1076,1226,1274,1663,5,"{""type"":""Point"",""coordinates"":[73.92463462743328,18.50941555928826]}"
151,1641,1174,1342,1328,1635,5,"{""type"":""Point"",""coordinates"":[73.92472934845748,18.509416097755018]}"
152,1479,1052,1296,1432,1619,5,"{""type"":""Point"",""coordinates"":[73.92482406948491,18.509416636174365]}"
153,1479,897,992,1360,1488,5,"{""type"":""Point"",""coordinates"":[73.9249187905156,18.509417174546304]}"
154,1514,1046,1208,1516,1762,5,"{""type"":""Point"",""coordinates"":[73.92501351154955,18.509417712870828]}"
155,1514,957,1120,1400,1720,5,"{""type"":""Point"",""coordinates"":[73.92510823258675,18.509418251147945]}"
156,1623,886,1012,1124,1384,5,"{""type"":""Point"",""coordinates"":[73.92520295362719,18.509418789377648]}"
157,1623,1005,1126,1250,1453,5,"{""type"":""Point"",""coordinates"":[73.92529767467089,18.50941932755994]}"
158,2140,1494,1754,1814,2373,5,"{""type"":""Point"",""coordinates"":[73.92435102897228,18.509323578023352]}"
159,2483,1604,1976,1988,2762,5,"{""type"":""Point"",""coordinates"":[73.92444574993702,18.509324116629532]}"
160,2483,1474,1856,1946,2570,5,"{""type"":""Point"",""coordinates"":[73.924540470905,18.509324655188298]}"
161,2258,1240,1484,1684,2396,5,"{""type"":""Point"",""coordinates"":[73.92463519187625,18.509325193699656]}"
162,2258,1188,1462,1542,2259,5,"{""type"":""Point"",""coordinates"":[73.92472991285075,18.509325732163603]}"
163,2258,1434,1602,1696,2097,5,"{""type"":""Point"",""coordinates"":[73.92482463382849,18.509326270580136]}"
164,2258,1510,1728,1688,2238,5,"{""type"":""Point"",""coordinates"":[73.92491935480949,18.509326808949258]}"
165,2386,1354,1820,1868,2446,5,"{""type"":""Point"",""coordinates"":[73.92501407579375,18.509327347270972]}"
166,2386,1344,1594,2030,2498,5,"{""type"":""Point"",""coordinates"":[73.92510879678123,18.509327885545268]}"
167,2182,1278,1568,1766,2480,5,"{""type"":""Point"",""coordinates"":[73.925203517772,18.50932842377216]}"
168,2182,1234,1388,1538,2057,5,"{""type"":""Point"",""coordinates"":[73.925298238766,18.509328961951642]}"
169,2633,1332,1490,1594,1926,5,"{""type"":""Point"",""coordinates"":[73.94566554106854,18.509082104809117]}"
170,2633,1518,1592,1566,1970,5,"{""type"":""Point"",""coordinates"":[73.94576026255902,18.509082632736643]}"
171,2633,1354,1576,1676,2060,5,"{""type"":""Point"",""coordinates"":[73.94566609446325,18.508991738597437]}"
172,2633,1394,1526,1588,2019,5,"{""type"":""Point"",""coordinates"":[73.94576081590404,18.508992266522206]}"
173,2659,1262,1338,1460,1682,5,"{""type"":""Point"",""coordinates"":[73.94585553734801,18.508992794399564]}"
174,2659,1638,1792,1812,1794,5,"{""type"":""Point"",""coordinates"":[73.94595025879518,18.508993322229504]}"
175,2655,1462,1644,1732,2046,5,"{""type"":""Point"",""coordinates"":[73.94566664785475,18.50890137238488]}"
176,2655,1328,1466,1566,1841,5,"{""type"":""Point"",""coordinates"":[73.94576136924586,18.50890190030689]}"
177,2733,1682,1794,1802,1902,5,"{""type"":""Point"",""coordinates"":[73.94585609064013,18.508902428181486]}"
178,2733,2062,2258,2384,2286,5,"{""type"":""Point"",""coordinates"":[73.94595081203761,18.508902956008672]}"
179,2655,1414,1572,1758,2058,5,"{""type"":""Point"",""coordinates"":[73.94566720124308,18.50881100617145]}"
180,2655,1244,1410,1566,1824,5,"{""type"":""Point"",""coordinates"":[73.9457619225845,18.508811534090693]}"
181,2733,1640,1758,1930,2041,5,"{""type"":""Point"",""coordinates"":[73.94585664392908,18.508812061962534]}"
182,2733,1816,2018,1868,1992,5,"{""type"":""Point"",""coordinates"":[73.94595136527687,18.50881258978696]}"
183,2189,886,1074,1236,1565,5,"{""type"":""Point"",""coordinates"":[73.94293193441037,18.506897986887264]}"
184,2395,1194,1272,1516,1892,5,"{""type"":""Point"",""coordinates"":[73.9430266546157,18.506898516123325]}"
185,2395,1336,1438,1488,2058,5,"{""type"":""Point"",""coordinates"":[73.94312137482423,18.50689904531198]}"
186,2411,1076,1242,1356,1792,5,"{""type"":""Point"",""coordinates"":[73.94321609503595,18.50689957445323]}"
187,2411,1340,1560,1670,1977,5,"{""type"":""Point"",""coordinates"":[73.94331081525087,18.50690010354708]}"
188,2578,1364,1632,1974,2350,5,"{""type"":""Point"",""coordinates"":[73.943405535469,18.506900632593513]}"
189,2189,1426,1426,1524,1791,5,"{""type"":""Point"",""coordinates"":[73.9429324891695,18.506807620734637]}"
190,2395,1522,1564,1558,2006,5,"{""type"":""Point"",""coordinates"":[73.94302720932514,18.50680814996793]}"
191,2395,1180,1310,1282,1782,5,"{""type"":""Point"",""coordinates"":[73.94312192948398,18.506808679153817]}"
192,2411,1080,1228,1396,1683,5,"{""type"":""Point"",""coordinates"":[73.94321664964603,18.506809208292303]}"
193,2411,1522,1702,1742,2104,5,"{""type"":""Point"",""coordinates"":[73.94331136981125,18.50680973738338]}"
194,2578,1470,1844,1956,2274,5,"{""type"":""Point"",""coordinates"":[73.94340608997969,18.50681026642706]}"
195,2230,1250,1298,1522,1886,5,"{""type"":""Point"",""coordinates"":[73.94293304392544,18.506717254581126]}"
196,2531,1466,1556,1528,2160,5,"{""type"":""Point"",""coordinates"":[73.9430277640314,18.506717783811652]}"
197,2531,1382,1466,1498,2102,5,"{""type"":""Point"",""coordinates"":[73.94312248414055,18.506718312994774]}"
198,2600,1410,1698,1702,2115,5,"{""type"":""Point"",""coordinates"":[73.94321720425289,18.506718842130493]}"
199,2600,1736,1860,2130,2382,5,"{""type"":""Point"",""coordinates"":[73.94331192436844,18.506719371218807]}"
200,2677,1720,1780,1788,2321,5,"{""type"":""Point"",""coordinates"":[73.94340664448718,18.506719900259718]}"
201,2438,1148,1538,1772,2717,5,"{""type"":""Point"",""coordinates"":[73.9331908859759,18.504403342971305]}"
202,2438,799,895,1178,2109,5,"{""type"":""Point"",""coordinates"":[73.93328560450908,18.504403877014695]}"
203,2344,1526,1808,1626,2313,5,"{""type"":""Point"",""coordinates"":[73.9331914457657,18.50431297708122]}"
204,2344,1148,1186,1216,2049,5,"{""type"":""Point"",""coordinates"":[73.93328616424922,18.504313511121815]}"
205,2344,1186,1476,1560,2243,5,"{""type"":""Point"",""coordinates"":[73.9331920055523,18.504222611190247]}"
206,2344,1072,1202,1382,1894,5,"{""type"":""Point"",""coordinates"":[73.93328672398613,18.50422314522805]}"
207,2191,981,1274,1594,2414,5,"{""type"":""Point"",""coordinates"":[73.93319256533566,18.5041322452984]}"
208,2191,828,1066,1402,1991,5,"{""type"":""Point"",""coordinates"":[73.9332872837198,18.504132779333414]}"
209,1241,763,825,775,816,2,"{""type"":""Point"",""coordinates"":[73.91690559799771,18.503316762812624]}"
210,1241,728,753,835,997,2,"{""type"":""Point"",""coordinates"":[73.91700031542547,18.50331730497716]}"
211,2088,1050,1080,1110,1266,5,"{""type"":""Point"",""coordinates"":[73.91709503285652,18.5033178470943]}"
212,2088,2210,2216,2112,1958,5,"{""type"":""Point"",""coordinates"":[73.91718975029082,18.50331838916405]}"
213,1241,814,832,771,821,2,"{""type"":""Point"",""coordinates"":[73.91690616629617,18.503226397396745]}"
214,1241,860,862,894,882,2,"{""type"":""Point"",""coordinates"":[73.91700088367425,18.503226939558445]}"
215,2088,1116,1238,1202,1252,5,"{""type"":""Point"",""coordinates"":[73.91709560105562,18.503227481672756]}"
