system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4858,3562,3572,3422,5040,8,"{""type"":""Point"",""coordinates"":[73.5595753080317,18.374430928518112]}"
1,4858,3716,3720,3426,5109,8,"{""type"":""Point"",""coordinates"":[73.55966994180505,18.37443164468834]}"
2,5114,3898,4100,3984,5356,8,"{""type"":""Point"",""coordinates"":[73.55948142442587,18.374339858143383]}"
3,4858,3748,3916,3630,5160,8,"{""type"":""Point"",""coordinates"":[73.55957605814567,18.374340574356857]}"
4,4858,3716,3728,3510,5088,8,"{""type"":""Point"",""coordinates"":[73.55967069186978,18.374341290523315]}"
5,4571,3398,3384,3194,4928,8,"{""type"":""Point"",""coordinates"":[73.55976532559826,18.37434200664276]}"
6,4781,4276,4268,3936,5577,9,"{""type"":""Point"",""coordinates"":[73.55948217458473,18.374249503985002]}"
7,4297,3986,4056,3682,5400,8,"{""type"":""Point"",""coordinates"":[73.55957680825529,18.37425022019471]}"
8,4297,3820,3916,3624,5228,8,"{""type"":""Point"",""coordinates"":[73.55967144193016,18.374250936357406]}"
9,3901,3596,3748,3500,5112,8,"{""type"":""Point"",""coordinates"":[73.5597660756094,18.374251652473085]}"
10,3901,3196,3282,2986,4860,8,"{""type"":""Point"",""coordinates"":[73.55986070929296,18.374252368541743]}"
11,3556,3130,3120,2792,4812,8,"{""type"":""Point"",""coordinates"":[73.55995534298089,18.37425308456339]}"
12,4781,4284,4084,3482,5583,9,"{""type"":""Point"",""coordinates"":[73.55938829112229,18.374158433572788]}"
13,4781,4082,3924,3216,5479,9,"{""type"":""Point"",""coordinates"":[73.55948292473926,18.374159149825743]}"
14,4297,3860,3730,3112,5259,8,"{""type"":""Point"",""coordinates"":[73.55957755836056,18.374159866031686]}"
15,4297,3854,3684,3096,5115,8,"{""type"":""Point"",""coordinates"":[73.55967219198621,18.374160582190616]}"
16,3901,3864,3598,3020,5128,8,"{""type"":""Point"",""coordinates"":[73.5597668256162,18.37416129830253]}"
