system:index,B11,B2,B3,B4,B8,SCL,.geo
0,5155,9032,8360,7880,7320,9,"{""type"":""Point"",""coordinates"":[73.70877726164547,18.16359498289677]}"
1,5155,9024,8400,7880,7320,9,"{""type"":""Point"",""coordinates"":[73.70887178712427,18.16359561779274]}"
2,5173,9072,8440,7920,7368,9,"{""type"":""Point"",""coordinates"":[73.70896631260695,18.163596252642254]}"
3,5173,9144,8440,7988,7464,9,"{""type"":""Point"",""coordinates"":[73.7090608380935,18.16359688744532]}"
4,5156,9144,8416,7916,7396,9,"{""type"":""Point"",""coordinates"":[73.70915536358393,18.163597522201933]}"
5,4904,8944,8328,7768,7232,9,"{""type"":""Point"",""coordinates"":[73.7084943495511,18.163502716149754]}"
6,5006,8976,8336,7792,7256,9,"{""type"":""Point"",""coordinates"":[73.70858887496968,18.1635033511817]}"
7,5006,8976,8360,7792,7276,9,"{""type"":""Point"",""coordinates"":[73.70868340039215,18.1635039861672]}"
8,5120,9024,8392,7840,7320,9,"{""type"":""Point"",""coordinates"":[73.7087779258185,18.163504621106245]}"
9,5120,9032,8424,7920,7320,9,"{""type"":""Point"",""coordinates"":[73.70887245124871,18.16350525599884]}"
10,5167,9144,8456,7944,7384,9,"{""type"":""Point"",""coordinates"":[73.7089669766828,18.16350589084498]}"
11,5167,9112,8456,7916,7440,9,"{""type"":""Point"",""coordinates"":[73.70906150212076,18.16350652564467]}"
12,5167,9096,8456,7944,7432,9,"{""type"":""Point"",""coordinates"":[73.70915602756261,18.163507160397916]}"
13,5167,9096,8416,7916,7432,9,"{""type"":""Point"",""coordinates"":[73.70925055300833,18.163507795104707]}"
14,4904,8976,8312,7768,7264,9,"{""type"":""Point"",""coordinates"":[73.70840048849989,18.163411719293453]}"
15,4904,8960,8328,7780,7232,9,"{""type"":""Point"",""coordinates"":[73.70849501386603,18.163412354368475]}"
16,5006,8976,8336,7824,7256,9,"{""type"":""Point"",""coordinates"":[73.70858953923603,18.163412989397052]}"
17,5006,8960,8328,7836,7248,9,"{""type"":""Point"",""coordinates"":[73.7086840646099,18.163413624379174]}"
18,5120,8984,8376,7860,7328,9,"{""type"":""Point"",""coordinates"":[73.70877858998765,18.163414259314845]}"
19,5120,9048,8424,7916,7384,9,"{""type"":""Point"",""coordinates"":[73.70887311536929,18.163414894204063]}"
20,5167,9072,8456,7948,7388,9,"{""type"":""Point"",""coordinates"":[73.70896764075478,18.16341552904684]}"
21,5167,9064,8504,7936,7432,9,"{""type"":""Point"",""coordinates"":[73.70906216614416,18.16341616384316]}"
22,5167,9096,8504,7916,7420,9,"{""type"":""Point"",""coordinates"":[73.7091566915374,18.16341679859303]}"
23,5167,9056,8384,7916,7408,9,"{""type"":""Point"",""coordinates"":[73.70925121693455,18.163417433296452]}"
24,4942,8944,8312,7796,7264,9,"{""type"":""Point"",""coordinates"":[73.70849567817706,18.163321992586322]}"
25,5002,8976,8288,7860,7196,9,"{""type"":""Point"",""coordinates"":[73.70859020349849,18.163322627611524]}"
26,5002,8928,8336,7884,7248,9,"{""type"":""Point"",""coordinates"":[73.70868472882377,18.163323262590275]}"
27,5109,8928,8416,7904,7328,9,"{""type"":""Point"",""coordinates"":[73.70877925415294,18.163323897522574]}"
28,5109,8976,8456,7940,7340,9,"{""type"":""Point"",""coordinates"":[73.70887377948597,18.16332453240842]}"
29,5148,9000,8424,7984,7344,9,"{""type"":""Point"",""coordinates"":[73.70896830482289,18.16332516724782]}"
30,5148,9040,8456,7984,7408,9,"{""type"":""Point"",""coordinates"":[73.70906283016367,18.163325802040767]}"
31,5147,9096,8456,7936,7372,9,"{""type"":""Point"",""coordinates"":[73.70915735550834,18.16332643678727]}"
32,5147,9072,8448,7916,7344,9,"{""type"":""Point"",""coordinates"":[73.70925188085688,18.163327071487316]}"
33,5147,9056,8424,7944,7408,9,"{""type"":""Point"",""coordinates"":[73.7093464062093,18.16332770614092]}"
34,5002,8944,8280,7860,7192,9,"{""type"":""Point"",""coordinates"":[73.70859086775707,18.163232265825126]}"
35,5002,8904,8336,7880,7216,9,"{""type"":""Point"",""coordinates"":[73.70868539303376,18.1632329008005]}"
36,5109,8904,8376,7904,7304,9,"{""type"":""Point"",""coordinates"":[73.70877991831433,18.163233535729432]}"
37,5109,8904,8392,7948,7304,9,"{""type"":""Point"",""coordinates"":[73.70887444359879,18.163234170611908]}"
38,5148,8936,8448,7972,7348,9,"{""type"":""Point"",""coordinates"":[73.70896896888712,18.16323480544793]}"
39,5148,8960,8416,7916,7368,9,"{""type"":""Point"",""coordinates"":[73.70906349417933,18.16323544023751]}"
40,5147,9016,8400,7960,7344,9,"{""type"":""Point"",""coordinates"":[73.7091580194754,18.163236074980638]}"
41,5147,9072,8416,7964,7328,9,"{""type"":""Point"",""coordinates"":[73.70925254477535,18.163236709677314]}"
42,5147,9072,8384,7984,7340,9,"{""type"":""Point"",""coordinates"":[73.70934707007918,18.16323734432754]}"
43,5147,9040,8392,7960,7340,9,"{""type"":""Point"",""coordinates"":[73.70944159538689,18.16323797893132]}"
44,5068,8864,8216,7880,7196,9,"{""type"":""Point"",""coordinates"":[73.70868605723989,18.16314253900986]}"
45,5144,8888,8328,7900,7216,9,"{""type"":""Point"",""coordinates"":[73.70878058247186,18.163143173935417]}"
46,5144,8848,8376,7944,7216,9,"{""type"":""Point"",""coordinates"":[73.70887510770773,18.16314380881452]}"
47,5151,8864,8448,8004,7252,9,"{""type"":""Point"",""coordinates"":[73.70896963294747,18.163144443647173]}"
48,5151,8920,8392,7940,7320,9,"{""type"":""Point"",""coordinates"":[73.70906415819108,18.16314507843338]}"
49,5151,8976,8368,7984,7340,9,"{""type"":""Point"",""coordinates"":[73.70915868343857,18.163145713173133]}"
50,5151,8976,8392,7940,7372,9,"{""type"":""Point"",""coordinates"":[73.70925320868994,18.16314634786644]}"
51,5148,8976,8352,7944,7368,9,"{""type"":""Point"",""coordinates"":[73.7093477339452,18.1631469825133]}"
52,5148,9064,8368,7964,7328,9,"{""type"":""Point"",""coordinates"":[73.70944225920431,18.163147617113705]}"
53,5068,8904,8248,7868,7216,9,"{""type"":""Point"",""coordinates"":[73.70868672144212,18.16305217721835]}"
54,5144,8864,8240,7904,7172,9,"{""type"":""Point"",""coordinates"":[73.70878124662552,18.163052812140528]}"
55,5144,8776,8224,7892,7172,9,"{""type"":""Point"",""coordinates"":[73.7088757718128,18.163053447016264]}"
56,5151,8816,8312,7960,7160,9,"{""type"":""Point"",""coordinates"":[73.70897029700396,18.163054081845544]}"
57,5151,8872,8384,7964,7228,9,"{""type"":""Point"",""coordinates"":[73.70906482219898,18.163054716628377]}"
58,5151,8904,8392,7904,7308,9,"{""type"":""Point"",""coordinates"":[73.70915934739789,18.16305535136476]}"
59,5151,9040,8384,7916,7396,9,"{""type"":""Point"",""coordinates"":[73.70925387260067,18.163055986054697]}"
60,5148,9064,8328,7936,7420,9,"{""type"":""Point"",""coordinates"":[73.70934839780732,18.16305662069818]}"
61,5148,9056,8328,7896,7328,9,"{""type"":""Point"",""coordinates"":[73.70944292301785,18.163057255295215]}"
62,5127,9024,8384,7940,7360,9,"{""type"":""Point"",""coordinates"":[73.70953744823224,18.1630578898458]}"
63,5153,8800,8232,7920,7164,9,"{""type"":""Point"",""coordinates"":[73.7087819107753,18.16296245034477]}"
64,5153,8752,8172,7916,7128,9,"{""type"":""Point"",""coordinates"":[73.708876435914,18.16296308521713]}"
65,5169,8792,8216,7876,7172,9,"{""type"":""Point"",""coordinates"":[73.70897096105655,18.16296372004304]}"
66,5169,8824,8352,7896,7176,9,"{""type"":""Point"",""coordinates"":[73.709065486203,18.1629643548225]}"
67,5182,8920,8328,7896,7240,9,"{""type"":""Point"",""coordinates"":[73.70916001135332,18.162964989555512]}"
68,5182,8976,8352,7904,7320,9,"{""type"":""Point"",""coordinates"":[73.70925453650752,18.162965624242077]}"
