system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4323,6300,5864,5444,5180,9,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,4402,6332,5900,5468,5252,9,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,4402,6388,5968,5464,5296,9,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,4491,6424,6036,5592,5368,9,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,4491,6484,6124,5636,5400,9,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,4323,6288,5880,5464,5240,9,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,4402,6324,5908,5504,5268,9,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,4402,6452,6004,5536,5312,9,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,4491,6424,6068,5600,5368,9,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,4491,6508,6124,5624,5472,9,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,4332,6268,5908,5420,5248,9,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,4424,6324,5944,5504,5268,9,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,4424,6424,6068,5556,5352,9,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,4512,6496,6092,5616,5424,9,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,4512,6572,6128,5684,5448,9,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,4332,6348,5916,5444,5268,9,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,4424,6412,5992,5536,5316,9,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,4424,6456,6068,5636,5368,9,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,4512,6552,6124,5700,5424,9,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,4512,6632,6168,5728,5448,9,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,4350,6396,5968,5500,5264,9,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,4431,6456,6004,5532,5340,9,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,4431,6488,6056,5636,5416,9,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,4522,6572,6144,5656,5460,9,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,4522,6668,6216,5732,5504,9,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,6437,11944,11080,10528,9216,9,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,6129,11864,11056,10744,9208,9,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,6129,11992,11384,10880,9408,9,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,5748,12256,11384,10624,9608,9,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,5748,12160,11104,10360,9464,9,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
