system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4247,10168,9664,9304,8848,9,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,4197,10160,9680,9288,8792,9,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,4197,10144,9712,9272,8840,9,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,4159,10192,9696,9320,8840,9,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,4159,10184,9616,9288,8840,9,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,4247,10144,9656,9352,8904,9,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,4197,10168,9696,9304,8848,9,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,4197,10144,9680,9320,8872,9,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,4159,10176,9656,9328,8848,9,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,4159,10168,9656,9272,8840,9,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,4258,10176,9680,9392,8816,9,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,4216,10176,9696,9344,8792,9,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,4216,10160,9696,9304,8824,9,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,4172,10192,9664,9304,8816,9,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,4172,10232,9680,9320,8856,9,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,4258,10160,9664,9360,8816,9,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,4216,10128,9680,9344,8816,9,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,4216,10160,9704,9352,8800,9,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,4172,10168,9680,9344,8792,9,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,4172,10160,9656,9320,8776,9,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,4229,10144,9696,9288,8792,9,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,4225,10144,9664,9344,8816,9,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,4225,10176,9640,9392,8768,9,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,4202,10160,9664,9344,8800,9,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,4202,10168,9680,9272,8816,9,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,3953,5924,5824,5624,5680,9,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,3965,5956,5776,5664,5660,9,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,3965,5988,5756,5684,5656,9,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,3941,5956,5752,5616,5668,9,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,3941,5956,5736,5612,5628,9,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
30,3907,5932,5704,5660,5580,9,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
31,3907,5932,5712,5648,5568,9,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
32,3907,5976,5768,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
33,3932,5948,5824,5612,5680,9,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
34,3935,5992,5796,5672,5636,9,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
35,3935,5996,5772,5660,5640,9,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
36,3907,5988,5756,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
37,3907,5956,5744,5612,5628,9,"{""type"":""Point"",""coordinates"":[73.92246039783046,18.538953721507422]}"
38,3910,5956,5700,5624,5600,9,"{""type"":""Point"",""coordinates"":[73.92255513505162,18.538954261891924]}"
39,3910,5948,5744,5612,5600,9,"{""type"":""Point"",""coordinates"":[73.92264987227605,18.538954802228933]}"
40,3916,6016,5768,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92274460950375,18.53895534251845]}"
41,3932,5956,5796,5628,5660,9,"{""type"":""Point"",""coordinates"":[73.92208201572971,18.538861194263937]}"
42,3935,5948,5772,5616,5656,9,"{""type"":""Point"",""coordinates"":[73.92217675288806,18.53886173483559]}"
43,3935,5992,5796,5580,5656,9,"{""type"":""Point"",""coordinates"":[73.92227149004968,18.538862275359744]}"
44,3907,5988,5768,5600,5668,9,"{""type"":""Point"",""coordinates"":[73.92236622721454,18.53886281583641]}"
45,3907,5992,5744,5624,5628,9,"{""type"":""Point"",""coordinates"":[73.92246096438267,18.53886335626558]}"
46,3910,5988,5712,5572,5616,9,"{""type"":""Point"",""coordinates"":[73.92255570155405,18.538863896647264]}"
47,3910,5948,5756,5572,5656,9,"{""type"":""Point"",""coordinates"":[73.92265043872871,18.538864436981452]}"
48,3916,6036,5796,5628,5668,9,"{""type"":""Point"",""coordinates"":[73.92274517590661,18.53886497726815]}"
49,3898,6020,5804,5616,5612,9,"{""type"":""Point"",""coordinates"":[73.92208258247783,18.538770829032504]}"
50,3907,6016,5772,5592,5640,9,"{""type"":""Point"",""coordinates"":[73.92217731958638,18.538771369601328]}"
51,3907,6020,5752,5572,5640,9,"{""type"":""Point"",""coordinates"":[73.9222720566982,18.538771910122666]}"
52,3885,6004,5756,5572,5668,9,"{""type"":""Point"",""coordinates"":[73.92236679381328,18.538772450596504]}"
53,3885,6020,5772,5572,5628,9,"{""type"":""Point"",""coordinates"":[73.92246153093163,18.53877299102286]}"
54,3894,5996,5748,5536,5624,9,"{""type"":""Point"",""coordinates"":[73.92255626805321,18.53877353140172]}"
55,3894,5988,5752,5572,5668,9,"{""type"":""Point"",""coordinates"":[73.92265100517808,18.53877407173309]}"
56,3912,6036,5860,5640,5704,9,"{""type"":""Point"",""coordinates"":[73.92274574230619,18.538774612016965]}"
57,3898,6004,5796,5616,5612,9,"{""type"":""Point"",""coordinates"":[73.92208314922267,18.53868046380018]}"
58,3907,5988,5796,5580,5668,9,"{""type"":""Point"",""coordinates"":[73.92217788628145,18.538681004366182]}"
59,3907,6020,5796,5572,5656,9,"{""type"":""Point"",""coordinates"":[73.92227262334347,18.5386815448847]}"
60,3885,6036,5756,5560,5656,9,"{""type"":""Point"",""coordinates"":[73.92236736040876,18.53868208535572]}"
61,3885,6004,5772,5508,5660,9,"{""type"":""Point"",""coordinates"":[73.92246209747732,18.538682625779256]}"
62,3894,6020,5768,5508,5684,9,"{""type"":""Point"",""coordinates"":[73.92255683454913,18.538683166155295]}"
63,3894,6036,5776,5572,5660,9,"{""type"":""Point"",""coordinates"":[73.9226515716242,18.538683706483845]}"
64,3912,6044,5892,5664,5688,9,"{""type"":""Point"",""coordinates"":[73.92274630870253,18.538684246764902]}"
65,4769,8000,7768,7540,7148,9,"{""type"":""Point"",""coordinates"":[73.45719763881978,18.814016451176396]}"
66,4769,8028,7804,7540,7232,9,"{""type"":""Point"",""coordinates"":[73.45729251126149,18.81401723589629]}"
67,4798,8060,7808,7544,7232,9,"{""type"":""Point"",""coordinates"":[73.45738738370787,18.814018020567975]}"
68,4798,8060,7840,7580,7308,9,"{""type"":""Point"",""coordinates"":[73.45748225615894,18.81401880519144]}"
69,4826,8036,7856,7572,7260,9,"{""type"":""Point"",""coordinates"":[73.45757712861472,18.814019589766694]}"
70,4826,8036,7824,7580,7272,9,"{""type"":""Point"",""coordinates"":[73.45767200107515,18.814020374293737]}"
71,4846,8056,7824,7632,7264,9,"{""type"":""Point"",""coordinates"":[73.45776687354031,18.81402115877256]}"
72,4846,8096,7816,7596,7272,9,"{""type"":""Point"",""coordinates"":[73.45786174601017,18.814021943203176]}"
73,4862,8104,7808,7544,7292,9,"{""type"":""Point"",""coordinates"":[73.4579566184847,18.814022727585574]}"
74,4862,8128,7840,7588,7248,9,"{""type"":""Point"",""coordinates"":[73.45805149096394,18.81402351191976]}"
75,4894,8128,7856,7588,7260,9,"{""type"":""Point"",""coordinates"":[73.45814636344785,18.81402429620573]}"
76,4769,8012,7780,7480,7196,9,"{""type"":""Point"",""coordinates"":[73.45719846288054,18.8139261054502]}"
77,4769,8012,7768,7564,7208,9,"{""type"":""Point"",""coordinates"":[73.45729333527159,18.81392689016605]}"
78,4798,8012,7764,7552,7232,9,"{""type"":""Point"",""coordinates"":[73.45738820766735,18.81392767483369]}"
79,4798,7992,7816,7552,7228,9,"{""type"":""Point"",""coordinates"":[73.4574830800678,18.813928459453116]}"
80,4826,8036,7804,7588,7196,9,"{""type"":""Point"",""coordinates"":[73.45757795247295,18.81392924402433]}"
81,4826,8028,7796,7588,7236,9,"{""type"":""Point"",""coordinates"":[73.45767282488278,18.813930028547325]}"
82,4846,8004,7796,7580,7220,9,"{""type"":""Point"",""coordinates"":[73.45776769729731,18.81393081302211]}"
83,4846,8076,7840,7564,7236,9,"{""type"":""Point"",""coordinates"":[73.45786256971654,18.81393159744868]}"
84,4862,8128,7824,7564,7260,9,"{""type"":""Point"",""coordinates"":[73.45795744214044,18.813932381827037]}"
