system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2271,1508,1748,1788,2514,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,2271,1420,1656,1698,2408,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,2241,1028,1210,1434,2370,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,2241,1272,1450,1522,2176,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2864,1642,1888,2030,2082,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2864,1472,1552,1648,1716,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,2854,1454,1554,1784,1896,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,2854,1446,1708,1942,2206,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,2274,1256,1452,1654,2004,5,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,2274,1184,1362,1672,2032,5,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,2022,1230,1418,1716,2170,5,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,2022,1264,1422,1798,2214,5,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1921,1242,1420,1716,2222,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1921,1282,1484,1758,2328,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,3046,1462,1646,1808,1874,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
15,3046,1360,1438,1442,1546,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
16,3245,1460,1550,1570,1700,5,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
17,3245,1566,1792,1904,2078,5,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
18,3037,1554,1764,1990,2242,5,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
19,3037,1524,1764,1952,2122,5,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
20,2938,1382,1556,1672,1908,5,"{""type"":""Point"",""coordinates"":[73.9255609695347,18.512764469023715]}"
21,2938,1376,1576,1678,1920,5,"{""type"":""Point"",""coordinates"":[73.92565569243027,18.5127650071204]}"
22,2661,1404,1600,1812,2064,5,"{""type"":""Point"",""coordinates"":[73.92575041532912,18.512765545169664]}"
23,2661,1392,1600,1856,2368,5,"{""type"":""Point"",""coordinates"":[73.9258451382312,18.51276608317151]}"
24,3046,1338,1568,1700,1926,5,"{""type"":""Point"",""coordinates"":[73.9249931965939,18.512670873880438]}"
25,3046,1394,1532,1606,1716,5,"{""type"":""Point"",""coordinates"":[73.92508791942028,18.51267141225883]}"
26,3245,1384,1470,1528,1580,5,"{""type"":""Point"",""coordinates"":[73.92518264224991,18.512671950589805]}"
27,3245,1540,1676,1838,1918,5,"{""type"":""Point"",""coordinates"":[73.92527736508279,18.512672488873356]}"
28,3037,1650,1844,1982,2070,5,"{""type"":""Point"",""coordinates"":[73.92537208791892,18.512673027109493]}"
29,3037,1542,1668,1780,1848,5,"{""type"":""Point"",""coordinates"":[73.92546681075831,18.512673565298204]}"
30,2938,1456,1436,1484,1556,5,"{""type"":""Point"",""coordinates"":[73.92556153360093,18.5126741034395]}"
31,2938,1468,1540,1494,1556,5,"{""type"":""Point"",""coordinates"":[73.9256562564468,18.512674641533373]}"
32,2661,1454,1688,1786,1924,5,"{""type"":""Point"",""coordinates"":[73.92575097929594,18.512675179579823]}"
33,2661,1178,1430,1562,2442,5,"{""type"":""Point"",""coordinates"":[73.92584570214831,18.51267571757886]}"
34,2468,1238,1448,1678,1998,5,"{""type"":""Point"",""coordinates"":[73.92499376095512,18.51258050831222]}"
35,2468,1302,1514,1758,1996,5,"{""type"":""Point"",""coordinates"":[73.92508848373178,18.5125810466878]}"
36,2914,1374,1568,1732,1946,5,"{""type"":""Point"",""coordinates"":[73.92518320651172,18.51258158501596]}"
37,2914,1536,1770,2004,2098,5,"{""type"":""Point"",""coordinates"":[73.92527792929488,18.5125821232967]}"
38,3093,1550,1760,1794,1958,5,"{""type"":""Point"",""coordinates"":[73.92537265208132,18.51258266153002]}"
39,3093,1434,1530,1632,1760,5,"{""type"":""Point"",""coordinates"":[73.92546737487098,18.51258319971592]}"
40,3131,1414,1454,1584,1670,5,"{""type"":""Point"",""coordinates"":[73.92556209766391,18.5125837378544]}"
41,3131,1462,1530,1644,1706,5,"{""type"":""Point"",""coordinates"":[73.92565682046009,18.51258427594546]}"
42,2795,1544,1782,1982,2242,5,"{""type"":""Point"",""coordinates"":[73.92575154325951,18.512584813989104]}"
43,2795,1250,1514,1598,2476,5,"{""type"":""Point"",""coordinates"":[73.92584626606217,18.512585351985326]}"
