system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1444,1224,1472,1424,2130,5,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,1444,1186,1332,1314,1954,5,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,1637,1178,1290,1302,1916,5,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,1637,1306,1440,1316,1948,5,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,2246,1614,1706,1576,1750,5,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,2246,1346,1328,1294,1406,5,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,1548,1332,1364,1368,1544,5,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,1548,1170,1278,1234,1482,5,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,1161,1124,1166,1216,1434,5,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,1161,1030,1094,1142,1384,5,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,1070,1026,1082,1021,1226,5,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,1070,1032,1078,1024,1250,5,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,1167,1118,1100,1058,1368,5,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,1167,1016,1146,1148,1556,5,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,2836,1516,1588,1542,1734,5,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
15,2836,1490,1488,1418,1500,5,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
16,2620,1468,1560,1516,1644,5,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
17,2620,1462,1614,1584,1832,5,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
18,2349,1510,1656,1724,1940,5,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
19,2349,1430,1532,1590,1760,5,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
20,2203,1242,1302,1362,1508,5,"{""type"":""Point"",""coordinates"":[73.9255609695347,18.512764469023715]}"
21,2203,1220,1336,1356,1600,5,"{""type"":""Point"",""coordinates"":[73.92565569243027,18.5127650071204]}"
22,1822,1330,1368,1378,1650,5,"{""type"":""Point"",""coordinates"":[73.92575041532912,18.512765545169664]}"
23,1822,1064,1200,1170,1890,5,"{""type"":""Point"",""coordinates"":[73.9258451382312,18.51276608317151]}"
24,2836,1462,1600,1664,1902,5,"{""type"":""Point"",""coordinates"":[73.9249931965939,18.512670873880438]}"
25,2836,1470,1532,1560,1682,5,"{""type"":""Point"",""coordinates"":[73.92508791942028,18.51267141225883]}"
26,2620,1470,1528,1476,1580,5,"{""type"":""Point"",""coordinates"":[73.92518264224991,18.512671950589805]}"
27,2620,1594,1792,1784,1942,5,"{""type"":""Point"",""coordinates"":[73.92527736508279,18.512672488873356]}"
28,2349,1630,1776,1742,1902,5,"{""type"":""Point"",""coordinates"":[73.92537208791892,18.512673027109493]}"
29,2349,1572,1648,1584,1664,5,"{""type"":""Point"",""coordinates"":[73.92546681075831,18.512673565298204]}"
30,2203,1442,1478,1404,1538,5,"{""type"":""Point"",""coordinates"":[73.92556153360093,18.5126741034395]}"
31,2203,1502,1672,1576,1788,5,"{""type"":""Point"",""coordinates"":[73.9256562564468,18.512674641533373]}"
32,1822,1390,1494,1498,1746,5,"{""type"":""Point"",""coordinates"":[73.92575097929594,18.512675179579823]}"
33,1822,1094,1204,1160,2200,5,"{""type"":""Point"",""coordinates"":[73.92584570214831,18.51267571757886]}"
34,2533,1540,1720,1786,2162,5,"{""type"":""Point"",""coordinates"":[73.92499376095512,18.51258050831222]}"
35,2533,1546,1684,1712,2046,5,"{""type"":""Point"",""coordinates"":[73.92508848373178,18.5125810466878]}"
36,2861,1566,1666,1736,1960,5,"{""type"":""Point"",""coordinates"":[73.92518320651172,18.51258158501596]}"
37,2861,1608,1826,1848,2024,5,"{""type"":""Point"",""coordinates"":[73.92527792929488,18.5125821232967]}"
38,2981,1584,1632,1670,1810,5,"{""type"":""Point"",""coordinates"":[73.92537265208132,18.51258266153002]}"
39,2981,1572,1614,1592,1726,5,"{""type"":""Point"",""coordinates"":[73.92546737487098,18.51258319971592]}"
40,2890,1534,1560,1524,1680,5,"{""type"":""Point"",""coordinates"":[73.92556209766391,18.5125837378544]}"
41,2890,1662,1770,1728,1942,5,"{""type"":""Point"",""coordinates"":[73.92565682046009,18.51258427594546]}"
42,2365,1588,1724,1810,2108,5,"{""type"":""Point"",""coordinates"":[73.92575154325951,18.512584813989104]}"
43,2365,1200,1326,1360,2366,5,"{""type"":""Point"",""coordinates"":[73.92584626606217,18.512585351985326]}"
44,2533,1390,1498,1616,2002,5,"{""type"":""Point"",""coordinates"":[73.92499432531307,18.51249014274312]}"
