system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1752,535,764,807,1602,7,"{""type"":""Point"",""coordinates"":[73.73274005984042,18.648832435967382]}"
1,1616,524,714,766,1574,7,"{""type"":""Point"",""coordinates"":[73.7328348513763,18.648833075112073]}"
2,1616,507,699,751,1544,7,"{""type"":""Point"",""coordinates"":[73.73292964291599,18.64883371420898]}"
3,1603,510,673,754,1378,7,"{""type"":""Point"",""coordinates"":[73.73302443445954,18.64883435325811]}"
4,1603,510,659,747,1229,7,"{""type"":""Point"",""coordinates"":[73.73311922600693,18.64883499225946]}"
5,1709,511,684,747,1249,7,"{""type"":""Point"",""coordinates"":[73.73321401755815,18.648835631213025]}"
6,1668,546,731,780,1572,7,"{""type"":""Point"",""coordinates"":[73.73274073036848,18.648742077934422]}"
7,1541,533,699,733,1582,7,"{""type"":""Point"",""coordinates"":[73.73283552185423,18.64874271707579]}"
8,1541,496,700,747,1514,7,"{""type"":""Point"",""coordinates"":[73.73293031334381,18.648743356169383]}"
9,1467,489,687,776,1280,2,"{""type"":""Point"",""coordinates"":[73.73302510483724,18.648743995215195]}"
10,1467,479,662,748,1204,2,"{""type"":""Point"",""coordinates"":[73.7331198963345,18.648744634213223]}"
11,1470,500,662,730,1208,2,"{""type"":""Point"",""coordinates"":[73.73321468783561,18.648745273163474]}"
12,1668,546,721,769,1545,7,"{""type"":""Point"",""coordinates"":[73.7327414008927,18.64865171990057]}"
13,1541,491,694,719,1542,7,"{""type"":""Point"",""coordinates"":[73.73283619232832,18.648652359038625]}"
14,1541,451,664,733,1428,7,"{""type"":""Point"",""coordinates"":[73.73293098376779,18.6486529981289]}"
15,1467,463,648,737,1246,2,"{""type"":""Point"",""coordinates"":[73.73302577521109,18.64865363717139]}"
16,1467,500,622,702,1152,2,"{""type"":""Point"",""coordinates"":[73.73312056665823,18.648654276166102]}"
17,1470,502,626,711,1108,2,"{""type"":""Point"",""coordinates"":[73.73321535810922,18.64865491511303]}"
18,1631,478,720,768,1532,7,"{""type"":""Point"",""coordinates"":[73.7327420714131,18.648561361865834]}"
19,1508,491,688,758,1510,7,"{""type"":""Point"",""coordinates"":[73.73283686279859,18.648562001000567]}"
20,1508,524,669,759,1416,7,"{""type"":""Point"",""coordinates"":[73.73293165418792,18.648562640087526]}"
21,1403,463,648,712,1188,2,"{""type"":""Point"",""coordinates"":[73.73302644558109,18.648563279126698]}"
22,1403,477,636,684,1100,2,"{""type"":""Point"",""coordinates"":[73.73312123697812,18.648563918118093]}"
23,1390,467,612,708,1032,2,"{""type"":""Point"",""coordinates"":[73.73321602837898,18.648564557061707]}"
24,1631,491,700,755,1447,7,"{""type"":""Point"",""coordinates"":[73.73274274192963,18.648471003830203]}"
25,1508,483,688,753,1403,7,"{""type"":""Point"",""coordinates"":[73.732837533265,18.64847164296162]}"
26,1508,485,663,752,1328,7,"{""type"":""Point"",""coordinates"":[73.73293232460422,18.648472282045255]}"
27,1403,473,637,719,1143,2,"{""type"":""Point"",""coordinates"":[73.73302711594727,18.64847292108111]}"
28,1403,467,627,692,1057,2,"{""type"":""Point"",""coordinates"":[73.73312190729416,18.64847356006919]}"
29,1390,480,587,686,1005,2,"{""type"":""Point"",""coordinates"":[73.73321669864491,18.648474199009485]}"
30,1701,521,719,838,1312,7,"{""type"":""Point"",""coordinates"":[73.73274341244232,18.648380645793683]}"
31,1605,489,709,792,1272,7,"{""type"":""Point"",""coordinates"":[73.73283820372757,18.648381284921786]}"
32,1605,501,666,749,1204,7,"{""type"":""Point"",""coordinates"":[73.73293299501665,18.648381924002102]}"
33,1492,461,626,698,1132,2,"{""type"":""Point"",""coordinates"":[73.73302778630959,18.648382563034637]}"
34,1492,472,599,671,1072,2,"{""type"":""Point"",""coordinates"":[73.73312257760637,18.648383202019396]}"
35,1449,468,579,665,998,2,"{""type"":""Point"",""coordinates"":[73.73321736890699,18.648383840956374]}"
36,1701,536,732,877,1215,7,"{""type"":""Point"",""coordinates"":[73.73274408295117,18.64829028775628]}"
37,1605,569,737,884,1250,7,"{""type"":""Point"",""coordinates"":[73.7328388741863,18.648290926881057]}"
38,1605,570,720,825,1224,7,"{""type"":""Point"",""coordinates"":[73.73293366542526,18.648291565958054]}"
39,1492,531,687,813,1170,2,"{""type"":""Point"",""coordinates"":[73.73302845666808,18.648292204987275]}"
40,1492,533,652,767,1137,2,"{""type"":""Point"",""coordinates"":[73.73312324791473,18.648292843968715]}"
41,1449,513,623,731,1072,2,"{""type"":""Point"",""coordinates"":[73.73321803916522,18.648293482902375]}"
42,1718,521,700,812,1124,5,"{""type"":""Point"",""coordinates"":[73.73274475345619,18.648199929717972]}"
43,1705,547,686,846,1180,5,"{""type"":""Point"",""coordinates"":[73.73283954464118,18.64820056883943]}"
44,1705,551,686,847,1158,5,"{""type"":""Point"",""coordinates"":[73.73293433583004,18.64820120791311]}"
45,1672,567,699,809,1110,5,"{""type"":""Point"",""coordinates"":[73.73302912702273,18.64820184693901]}"
46,1672,556,690,809,1140,5,"{""type"":""Point"",""coordinates"":[73.73312391821926,18.648202485917135]}"
47,1648,522,648,805,1140,5,"{""type"":""Point"",""coordinates"":[73.73321870941965,18.648203124847477]}"
48,1718,535,661,805,1089,5,"{""type"":""Point"",""coordinates"":[73.73274542395734,18.648109571678773]}"
49,1705,549,729,849,1170,5,"{""type"":""Point"",""coordinates"":[73.73284021509222,18.64811021079692]}"
50,1705,551,726,887,1161,5,"{""type"":""Point"",""coordinates"":[73.73293500623096,18.64811084986728]}"
51,1672,545,688,807,1110,5,"{""type"":""Point"",""coordinates"":[73.73302979737353,18.648111488889864]}"
52,1672,515,678,827,1112,5,"{""type"":""Point"",""coordinates"":[73.73312458851994,18.64811212786467]}"
53,1648,514,678,843,1126,5,"{""type"":""Point"",""coordinates"":[73.7332193796702,18.64811276679169]}"
54,1550,511,726,709,1752,7,"{""type"":""Point"",""coordinates"":[73.74023393542923,18.648159914803227]}"
55,1550,519,695,679,1633,7,"{""type"":""Point"",""coordinates"":[73.74032872686679,18.648160550146777]}"
56,1428,494,662,655,1600,7,"{""type"":""Point"",""coordinates"":[73.74042351830816,18.648161185442547]}"
57,1428,503,662,621,1692,7,"{""type"":""Point"",""coordinates"":[73.74051830975334,18.648161820690532]}"
58,1569,495,683,623,1842,7,"{""type"":""Point"",""coordinates"":[73.74061310120236,18.648162455890745]}"
59,1569,545,788,735,2148,7,"{""type"":""Point"",""coordinates"":[73.74070789265521,18.648163091043173]}"
60,1888,524,865,781,2298,5,"{""type"":""Point"",""coordinates"":[73.74080268411186,18.64816372614782]}"
61,1888,615,912,1038,2092,5,"{""type"":""Point"",""coordinates"":[73.74089747557232,18.648164361204692]}"
62,1464,503,722,724,1722,7,"{""type"":""Point"",""coordinates"":[73.74023460196699,18.648069556501742]}"
63,1464,524,698,674,1636,7,"{""type"":""Point"",""coordinates"":[73.74032939335443,18.64807019184199]}"
64,1425,447,680,619,1712,7,"{""type"":""Point"",""coordinates"":[73.74042418474568,18.64807082713446]}"
65,1425,481,660,604,1760,7,"{""type"":""Point"",""coordinates"":[73.74051897614075,18.648071462379153]}"
66,1650,511,698,643,1879,7,"{""type"":""Point"",""coordinates"":[73.74061376753964,18.648072097576062]}"
67,1650,502,796,745,2296,7,"{""type"":""Point"",""coordinates"":[73.74070855894234,18.648072732725193]}"
68,1999,521,868,836,2354,5,"{""type"":""Point"",""coordinates"":[73.74080335034888,18.648073367826548]}"
69,1999,669,929,1138,1996,5,"{""type"":""Point"",""coordinates"":[73.74089814175922,18.648074002880115]}"
70,1464,503,675,694,1666,7,"{""type"":""Point"",""coordinates"":[73.74023526850092,18.647979198199355]}"
71,1464,498,673,604,1665,7,"{""type"":""Point"",""coordinates"":[73.74033005983823,18.647979833536308]}"
72,1425,458,684,613,1778,7,"{""type"":""Point"",""coordinates"":[73.74042485117938,18.64798046882548]}"
73,1425,427,667,595,1821,7,"{""type"":""Point"",""coordinates"":[73.74051964252432,18.647981104066872]}"
74,1650,468,722,619,1995,7,"{""type"":""Point"",""coordinates"":[73.74061443387309,18.647981739260487]}"
75,1650,489,777,713,2376,7,"{""type"":""Point"",""coordinates"":[73.74070922522567,18.64798237440632]}"
76,1999,547,839,811,2260,5,"{""type"":""Point"",""coordinates"":[73.74080401658209,18.647983009504372]}"
77,1999,680,883,1094,1795,5,"{""type"":""Point"",""coordinates"":[73.7408988079423,18.647983644554646]}"
78,1406,496,702,677,1682,7,"{""type"":""Point"",""coordinates"":[73.74023593503104,18.647888839896083]}"
79,1406,512,688,611,1750,7,"{""type"":""Point"",""coordinates"":[73.74033072631823,18.647889475229736]}"
80,1422,468,684,587,1846,7,"{""type"":""Point"",""coordinates"":[73.74042551760924,18.647890110515608]}"
81,1422,412,691,600,1904,7,"{""type"":""Point"",""coordinates"":[73.74052030890407,18.647890745753703]}"
82,1700,453,725,616,2134,7,"{""type"":""Point"",""coordinates"":[73.74061510020272,18.647891380944014]}"
83,1700,533,813,749,2314,7,"{""type"":""Point"",""coordinates"":[73.74070989150519,18.64789201608655]}"
84,1931,602,891,1007,2022,7,"{""type"":""Point"",""coordinates"":[73.74080468281147,18.647892651181305]}"
85,1931,618,902,1104,1670,7,"{""type"":""Point"",""coordinates"":[73.74089947412159,18.647893286228282]}"
86,1406,481,688,609,1850,7,"{""type"":""Point"",""coordinates"":[73.74023660155734,18.647798481591916]}"
87,1406,502,688,609,1806,7,"{""type"":""Point"",""coordinates"":[73.7403313927944,18.64779911692227]}"
88,1422,474,683,585,1840,7,"{""type"":""Point"",""coordinates"":[73.74042618403529,18.647799752204843]}"
89,1422,456,702,628,1937,7,"{""type"":""Point"",""coordinates"":[73.74052097528,18.647800387439638]}"
90,1700,474,730,675,2224,7,"{""type"":""Point"",""coordinates"":[73.74061576652853,18.647801022626656]}"
91,1700,581,824,874,2126,7,"{""type"":""Point"",""coordinates"":[73.74071055778087,18.647801657765893]}"
92,1931,658,901,1154,1794,7,"{""type"":""Point"",""coordinates"":[73.74080534903705,18.647802292857353]}"
