system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2034,864,1080,1106,2370,10,"{""type"":""Point"",""coordinates"":[73.96329108920746,18.74251130566805]}"
1,1791,828,1056,1108,2344,10,"{""type"":""Point"",""coordinates"":[73.96338594060488,18.742511831070654]}"
2,1791,839,1040,1092,2334,10,"{""type"":""Point"",""coordinates"":[73.96348079200546,18.742512356425202]}"
3,1835,794,1052,1120,2440,10,"{""type"":""Point"",""coordinates"":[73.96357564340919,18.742512881731695]}"
4,2034,848,1072,1090,2344,10,"{""type"":""Point"",""coordinates"":[73.96329164072179,18.742420941185156]}"
5,1791,818,1062,1088,2338,10,"{""type"":""Point"",""coordinates"":[73.96338649206878,18.742421466585036]}"
6,1791,814,1062,1100,2236,10,"{""type"":""Point"",""coordinates"":[73.9634813434189,18.74242199193687]}"
7,1835,811,1034,1066,2372,10,"{""type"":""Point"",""coordinates"":[73.96357619477219,18.742422517240648]}"
8,2019,828,1080,1122,2280,10,"{""type"":""Point"",""coordinates"":[73.96329219223297,18.742330576701367]}"
9,1765,822,1052,1064,2310,10,"{""type"":""Point"",""coordinates"":[73.96338704352952,18.742331102098536]}"
10,1765,828,1036,1086,2198,10,"{""type"":""Point"",""coordinates"":[73.96348189482921,18.74233162744765]}"
11,1845,818,1020,1042,2408,10,"{""type"":""Point"",""coordinates"":[73.96357674613205,18.742332152748713]}"
12,2019,818,1086,1096,2314,10,"{""type"":""Point"",""coordinates"":[73.963292743741,18.74224021221669]}"
13,1765,788,1056,1038,2386,10,"{""type"":""Point"",""coordinates"":[73.96338759498711,18.742240737611144]}"
14,1765,794,1068,1058,2360,10,"{""type"":""Point"",""coordinates"":[73.96348244623637,18.742241262957542]}"
15,1845,794,1036,1010,2526,10,"{""type"":""Point"",""coordinates"":[73.96357729748878,18.742241788255892]}"
16,1738,664,863,917,2476,4,"{""type"":""Point"",""coordinates"":[73.92849851069936,18.739513970062806]}"
17,1738,613,828,755,2854,4,"{""type"":""Point"",""coordinates"":[73.92859335935795,18.739514513013503]}"
18,1661,644,885,842,2642,4,"{""type"":""Point"",""coordinates"":[73.92868820801979,18.73951505591616]}"
19,1661,664,869,882,2436,4,"{""type"":""Point"",""coordinates"":[73.92878305668489,18.739515598770772]}"
20,1643,644,872,839,2556,4,"{""type"":""Point"",""coordinates"":[73.92887790535326,18.739516141577344]}"
21,1695,634,838,838,2578,4,"{""type"":""Point"",""coordinates"":[73.92849908062281,18.73942360656613]}"
22,1695,628,825,758,2828,4,"{""type"":""Point"",""coordinates"":[73.92859392923098,18.73942414951402]}"
23,1629,636,869,866,2578,4,"{""type"":""Point"",""coordinates"":[73.92868877784241,18.739424692413866]}"
24,1629,670,855,901,2412,4,"{""type"":""Point"",""coordinates"":[73.92878362645706,18.739425235265674]}"
25,1639,634,871,846,2576,4,"{""type"":""Point"",""coordinates"":[73.928878475075,18.739425778069435]}"
26,2065,1092,1282,1310,2866,10,"{""type"":""Point"",""coordinates"":[73.99641149981444,18.739800059287436]}"
27,2065,1062,1286,1272,2980,10,"{""type"":""Point"",""coordinates"":[73.99650635067977,18.73980056783482]}"
28,2066,1086,1310,1288,2968,10,"{""type"":""Point"",""coordinates"":[73.99660120154815,18.73980107633416]}"
29,2066,1098,1324,1306,2918,10,"{""type"":""Point"",""coordinates"":[73.99669605241957,18.73980158478545]}"
30,2127,1108,1362,1372,2886,10,"{""type"":""Point"",""coordinates"":[73.99679090329404,18.739802093188693]}"
31,2127,1156,1378,1422,2844,10,"{""type"":""Point"",""coordinates"":[73.99688575417156,18.739802601543893]}"
32,1695,604,823,794,2700,4,"{""type"":""Point"",""coordinates"":[73.92849965054303,18.739333243068558]}"
