system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1733,462,620,670,1522,7,"{""type"":""Point"",""coordinates"":[73.73274005984042,18.648832435967382]}"
1,1619,430,607,635,1526,7,"{""type"":""Point"",""coordinates"":[73.7328348513763,18.648833075112073]}"
2,1619,437,603,608,1532,7,"{""type"":""Point"",""coordinates"":[73.73292964291599,18.64883371420898]}"
3,1694,440,584,607,1362,7,"{""type"":""Point"",""coordinates"":[73.73302443445954,18.64883435325811]}"
4,1694,444,573,680,1302,7,"{""type"":""Point"",""coordinates"":[73.73311922600693,18.64883499225946]}"
5,1962,439,592,672,1316,5,"{""type"":""Point"",""coordinates"":[73.73321401755815,18.648835631213025]}"
6,1571,449,588,657,1554,7,"{""type"":""Point"",""coordinates"":[73.73274073036848,18.648742077934422]}"
7,1443,392,583,604,1626,7,"{""type"":""Point"",""coordinates"":[73.73283552185423,18.64874271707579]}"
8,1443,410,551,569,1556,7,"{""type"":""Point"",""coordinates"":[73.73293031334381,18.648743356169383]}"
9,1347,381,518,570,1302,2,"{""type"":""Point"",""coordinates"":[73.73302510483724,18.648743995215195]}"
10,1347,358,498,611,1224,2,"{""type"":""Point"",""coordinates"":[73.7331198963345,18.648744634213223]}"
11,1315,391,505,590,1144,2,"{""type"":""Point"",""coordinates"":[73.73321468783561,18.648745273163474]}"
12,1571,397,589,591,1582,7,"{""type"":""Point"",""coordinates"":[73.7327414008927,18.64865171990057]}"
13,1443,371,563,554,1599,7,"{""type"":""Point"",""coordinates"":[73.73283619232832,18.648652359038625]}"
14,1443,389,543,577,1460,7,"{""type"":""Point"",""coordinates"":[73.73293098376779,18.6486529981289]}"
15,1347,401,526,596,1198,2,"{""type"":""Point"",""coordinates"":[73.73302577521109,18.64865363717139]}"
16,1347,384,486,611,1105,2,"{""type"":""Point"",""coordinates"":[73.73312056665823,18.648654276166102]}"
17,1315,363,445,532,973,2,"{""type"":""Point"",""coordinates"":[73.73321535810922,18.64865491511303]}"
18,1472,357,563,575,1550,7,"{""type"":""Point"",""coordinates"":[73.7327420714131,18.648561361865834]}"
19,1353,343,534,521,1522,7,"{""type"":""Point"",""coordinates"":[73.73283686279859,18.648562001000567]}"
20,1353,385,540,535,1384,7,"{""type"":""Point"",""coordinates"":[73.73293165418792,18.648562640087526]}"
