system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4835,4760,4860,4784,4960,9,"{""type"":""Point"",""coordinates"":[73.76476131591966,18.743113511072348]}"
1,4835,4252,4340,4372,4592,9,"{""type"":""Point"",""coordinates"":[73.76485616110146,18.743114137099415]}"
2,4457,4086,4070,3978,4416,9,"{""type"":""Point"",""coordinates"":[73.76495100628702,18.743114763078438]}"
3,4457,3994,4070,3936,4344,9,"{""type"":""Point"",""coordinates"":[73.76504585147634,18.743115389009414]}"
4,4282,3706,3978,3940,4240,9,"{""type"":""Point"",""coordinates"":[73.7651406966694,18.743116014892355]}"
5,4835,4756,4828,4568,4908,9,"{""type"":""Point"",""coordinates"":[73.76476197305686,18.74302315283744]}"
6,4835,4328,4300,4244,4584,9,"{""type"":""Point"",""coordinates"":[73.76485681818825,18.743023778861268]}"
7,4457,4332,4220,3990,4556,9,"{""type"":""Point"",""coordinates"":[73.76495166332339,18.743024404837055]}"
8,4457,4328,4332,4092,4544,9,"{""type"":""Point"",""coordinates"":[73.76504650846228,18.7430250307648]}"
9,4282,4002,4086,3990,4336,9,"{""type"":""Point"",""coordinates"":[73.7651413536049,18.7430256566445]}"
10,4781,4644,4620,4440,4832,9,"{""type"":""Point"",""coordinates"":[73.76476263019033,18.742932794601643]}"
11,4781,4400,4296,4164,4636,9,"{""type"":""Point"",""coordinates"":[73.76485747527127,18.742933420622233]}"
12,4468,4524,4284,4128,4616,9,"{""type"":""Point"",""coordinates"":[73.764952320356,18.742934046594787]}"
13,4468,4416,4424,4196,4612,9,"{""type"":""Point"",""coordinates"":[73.76504716544446,18.742934672519294]}"
14,4404,4144,4048,4042,4364,9,"{""type"":""Point"",""coordinates"":[73.76514201053668,18.742935298395757]}"
15,4781,4580,4508,4472,4792,9,"{""type"":""Point"",""coordinates"":[73.76476328732004,18.742842436364946]}"
16,4781,4556,4428,4152,4688,9,"{""type"":""Point"",""coordinates"":[73.76485813235057,18.7428430623823]}"
17,4468,4644,4484,4232,4676,9,"{""type"":""Point"",""coordinates"":[73.76495297738485,18.742843688351613]}"
18,4468,4432,4408,4164,4592,9,"{""type"":""Point"",""coordinates"":[73.76504782242289,18.742844314272887]}"
19,4404,4248,4192,4148,4460,9,"{""type"":""Point"",""coordinates"":[73.76514266746467,18.742844940146117]}"
20,4912,4576,4460,4436,4780,9,"{""type"":""Point"",""coordinates"":[73.76476394444599,18.742752078127356]}"
21,4912,4640,4448,4112,4752,9,"{""type"":""Point"",""coordinates"":[73.76485878942609,18.742752704141477]}"
22,4649,4608,4340,4082,4708,9,"{""type"":""Point"",""coordinates"":[73.76495363440995,18.742753330107554]}"
23,4649,4516,4304,4014,4620,9,"{""type"":""Point"",""coordinates"":[73.76504847939758,18.742753956025588]}"
24,4664,4456,4388,4176,4576,9,"{""type"":""Point"",""coordinates"":[73.76514332438893,18.742754581895586]}"
25,4912,4516,4460,4476,4780,9,"{""type"":""Point"",""coordinates"":[73.76476460156817,18.742661719888872]}"
26,4912,4532,4332,4156,4676,9,"{""type"":""Point"",""coordinates"":[73.76485944649785,18.742662345899756]}"
27,4649,4440,4276,4156,4632,9,"{""type"":""Point"",""coordinates"":[73.76495429143131,18.742662971862597]}"
28,4649,4572,4440,4252,4676,9,"{""type"":""Point"",""coordinates"":[73.76504913636849,18.742663597777398]}"
29,4664,4632,4588,4420,4692,9,"{""type"":""Point"",""coordinates"":[73.76514398130944,18.742664223644155]}"
30,2738,2352,2426,2296,2832,8,"{""type"":""Point"",""coordinates"":[73.7463612491604,18.730159729696723]}"
31,2364,1712,1806,1832,2372,8,"{""type"":""Point"",""coordinates"":[73.74645608644758,18.7301603646255]}"
32,2364,1618,1584,1496,2518,8,"{""type"":""Point"",""coordinates"":[73.74655092373857,18.730160999506275]}"
33,2738,2042,2128,2264,2648,8,"{""type"":""Point"",""coordinates"":[73.74636191558959,18.73006937197073]}"
34,2364,1518,1632,1700,2332,8,"{""type"":""Point"",""coordinates"":[73.74645675282639,18.730070006896224]}"
35,2364,1498,1580,1432,2590,8,"{""type"":""Point"",""coordinates"":[73.746551590067,18.730070641773715]}"
36,2691,1792,2096,2304,2564,8,"{""type"":""Point"",""coordinates"":[73.74636258201498,18.729979014243842]}"
37,2423,1498,1640,1776,2348,8,"{""type"":""Point"",""coordinates"":[73.74645741920138,18.72997964916605]}"
38,2423,1544,1634,1450,2662,8,"{""type"":""Point"",""coordinates"":[73.74655225639161,18.72998028404026]}"
39,2691,1826,2274,2396,2728,8,"{""type"":""Point"",""coordinates"":[73.74636324843655,18.729888656516064]}"
