system:index,B11,B2,B3,B4,B8,SCL,.geo
0,236,553,605,385,311,6,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,232,543,580,372,312,6,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,232,543,596,376,314,6,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,236,560,604,361,325,6,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,236,532,621,368,321,6,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,236,568,611,371,319,6,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,232,571,583,365,316,6,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,232,539,607,371,314,6,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,236,534,604,373,309,6,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,236,544,611,377,315,6,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,236,571,591,369,323,6,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,235,547,596,369,323,6,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,235,537,589,373,323,6,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,236,537,585,378,315,6,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,236,537,589,371,315,6,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,236,559,594,378,321,6,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,235,537,595,369,321,6,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,235,555,580,369,323,6,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,236,537,597,369,314,6,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,236,532,605,372,317,6,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,236,563,583,375,313,6,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,236,520,589,372,314,6,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,236,523,589,369,315,6,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,230,550,591,378,311,6,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,230,537,597,382,317,6,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,455,661,695,589,616,2,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,494,630,728,594,633,2,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,494,641,710,585,648,2,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,488,642,722,589,655,2,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,488,636,734,595,644,2,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
30,462,670,745,600,637,2,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
31,462,670,731,604,641,2,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
32,454,646,734,596,642,2,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
33,442,622,709,579,605,2,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
34,459,620,720,577,607,2,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
35,459,618,694,585,617,2,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
36,448,630,696,596,636,2,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
37,448,637,687,595,615,2,"{""type"":""Point"",""coordinates"":[73.92246039783046,18.538953721507422]}"
38,460,634,697,594,599,2,"{""type"":""Point"",""coordinates"":[73.92255513505162,18.538954261891924]}"
39,460,623,701,586,605,2,"{""type"":""Point"",""coordinates"":[73.92264987227605,18.538954802228933]}"
40,476,659,714,584,641,2,"{""type"":""Point"",""coordinates"":[73.92274460950375,18.53895534251845]}"
41,442,603,703,584,602,2,"{""type"":""Point"",""coordinates"":[73.92208201572971,18.538861194263937]}"
42,459,638,699,575,585,2,"{""type"":""Point"",""coordinates"":[73.92217675288806,18.53886173483559]}"
43,459,644,692,573,597,2,"{""type"":""Point"",""coordinates"":[73.92227149004968,18.538862275359744]}"
44,448,636,708,581,609,2,"{""type"":""Point"",""coordinates"":[73.92236622721454,18.53886281583641]}"
45,448,618,708,586,611,2,"{""type"":""Point"",""coordinates"":[73.92246096438267,18.53886335626558]}"
46,460,610,713,589,609,2,"{""type"":""Point"",""coordinates"":[73.92255570155405,18.538863896647264]}"
47,460,621,713,581,621,2,"{""type"":""Point"",""coordinates"":[73.92265043872871,18.538864436981452]}"
48,476,645,709,576,634,2,"{""type"":""Point"",""coordinates"":[73.92274517590661,18.53886497726815]}"
49,428,623,714,579,610,6,"{""type"":""Point"",""coordinates"":[73.92208258247783,18.538770829032504]}"
50,443,644,694,567,607,6,"{""type"":""Point"",""coordinates"":[73.92217731958638,18.538771369601328]}"
51,443,637,692,568,609,6,"{""type"":""Point"",""coordinates"":[73.9222720566982,18.538771910122666]}"
52,435,634,708,574,605,6,"{""type"":""Point"",""coordinates"":[73.92236679381328,18.538772450596504]}"
53,435,630,713,581,607,6,"{""type"":""Point"",""coordinates"":[73.92246153093163,18.53877299102286]}"
54,449,630,703,587,617,6,"{""type"":""Point"",""coordinates"":[73.92255626805321,18.53877353140172]}"
55,449,650,706,583,625,6,"{""type"":""Point"",""coordinates"":[73.92265100517808,18.53877407173309]}"
56,448,623,701,574,631,6,"{""type"":""Point"",""coordinates"":[73.92274574230619,18.538774612016965]}"
57,428,634,713,573,594,6,"{""type"":""Point"",""coordinates"":[73.92208314922267,18.53868046380018]}"
