system:index,B11,B2,B3,B4,B8,SCL,.geo
0,338,468,626,435,321,6,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,333,463,624,421,316,6,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,333,473,641,416,322,6,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,335,467,634,425,314,6,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,335,503,626,444,311,6,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,338,490,617,431,317,6,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,333,487,631,422,318,6,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,333,472,623,404,322,6,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,335,472,622,425,312,6,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,335,480,631,454,308,6,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,339,505,662,444,326,6,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,330,509,634,426,318,6,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,330,476,631,407,315,6,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,331,473,619,426,309,6,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,331,491,615,434,307,6,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,339,499,644,459,323,6,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,330,463,657,436,310,6,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,330,481,653,453,304,6,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,331,498,619,445,302,6,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,331,493,631,419,300,6,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,335,503,644,445,322,6,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,328,494,669,451,312,6,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,328,491,653,448,302,6,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,332,491,621,444,302,6,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,332,478,626,416,309,6,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,314,371,506,363,336,3,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,323,375,491,365,331,3,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,323,374,500,373,321,3,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,374,372,511,379,331,3,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,374,370,509,376,354,3,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
30,325,365,511,369,359,3,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
31,325,373,519,375,364,3,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
32,305,384,513,382,365,3,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
33,322,371,512,375,352,3,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
34,323,378,499,363,350,3,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
35,323,380,496,373,343,3,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
36,311,377,502,375,346,3,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
37,311,380,507,369,347,3,"{""type"":""Point"",""coordinates"":[73.92246039783046,18.538953721507422]}"
38,316,375,504,365,355,3,"{""type"":""Point"",""coordinates"":[73.92255513505162,18.538954261891924]}"
39,316,363,507,362,353,3,"{""type"":""Point"",""coordinates"":[73.92264987227605,18.538954802228933]}"
40,315,365,509,367,328,3,"{""type"":""Point"",""coordinates"":[73.92274460950375,18.53895534251845]}"
41,322,365,530,383,327,3,"{""type"":""Point"",""coordinates"":[73.92208201572971,18.538861194263937]}"
42,323,365,506,376,330,3,"{""type"":""Point"",""coordinates"":[73.92217675288806,18.53886173483559]}"
43,323,367,487,379,336,3,"{""type"":""Point"",""coordinates"":[73.92227149004968,18.538862275359744]}"
44,311,372,503,367,343,3,"{""type"":""Point"",""coordinates"":[73.92236622721454,18.53886281583641]}"
45,311,383,525,354,343,3,"{""type"":""Point"",""coordinates"":[73.92246096438267,18.53886335626558]}"
46,316,372,514,356,343,3,"{""type"":""Point"",""coordinates"":[73.92255570155405,18.538863896647264]}"
47,316,359,507,358,348,3,"{""type"":""Point"",""coordinates"":[73.92265043872871,18.538864436981452]}"
48,315,363,509,363,356,3,"{""type"":""Point"",""coordinates"":[73.92274517590661,18.53886497726815]}"
49,307,369,520,357,305,6,"{""type"":""Point"",""coordinates"":[73.92208258247783,18.538770829032504]}"
50,304,365,502,361,305,6,"{""type"":""Point"",""coordinates"":[73.92217731958638,18.538771369601328]}"
51,304,360,489,373,316,6,"{""type"":""Point"",""coordinates"":[73.9222720566982,18.538771910122666]}"
52,303,367,514,361,330,6,"{""type"":""Point"",""coordinates"":[73.92236679381328,18.538772450596504]}"
53,303,383,546,352,327,6,"{""type"":""Point"",""coordinates"":[73.92246153093163,18.53877299102286]}"
54,329,366,529,352,327,6,"{""type"":""Point"",""coordinates"":[73.92255626805321,18.53877353140172]}"
55,329,359,499,359,337,6,"{""type"":""Point"",""coordinates"":[73.92265100517808,18.53877407173309]}"
56,318,366,502,370,356,6,"{""type"":""Point"",""coordinates"":[73.92274574230619,18.538774612016965]}"
57,307,391,509,351,321,6,"{""type"":""Point"",""coordinates"":[73.92208314922267,18.53868046380018]}"
58,304,379,502,361,320,6,"{""type"":""Point"",""coordinates"":[73.92217788628145,18.538681004366182]}"
59,304,368,504,371,334,6,"{""type"":""Point"",""coordinates"":[73.92227262334347,18.5386815448847]}"
60,303,371,500,362,342,6,"{""type"":""Point"",""coordinates"":[73.92236736040876,18.53868208535572]}"
61,303,383,496,359,336,6,"{""type"":""Point"",""coordinates"":[73.92246209747732,18.538682625779256]}"
62,329,371,523,361,327,6,"{""type"":""Point"",""coordinates"":[73.92255683454913,18.538683166155295]}"
