Lat,Long,2019-01-05,2019-01-10,2019-01-15,2019-01-20,2019-01-25,2019-01-30,2019-02-04,2019-02-09,2019-02-14,2019-02-19,2019-02-24,2019-03-01,2019-03-06,2019-03-11,2019-03-16,2019-03-21,2019-03-26,2019-03-31,2019-04-05,2019-04-10,2019-04-15,2019-04-20,2019-04-25,2019-04-30,2019-05-05,2019-05-10,2019-05-15,2019-05-20,2019-05-25,2019-05-30,2019-06-04,2019-06-09,2019-06-14,2019-06-19,2019-06-24,2019-06-29,2019-07-04,2019-07-09,2019-07-14,2019-07-19,2019-07-24,2019-07-29,2019-08-03,2019-08-08,2019-08-13
18.739513970062802,73.92849851069936,0.31476120046186545,0.3245411731768936,0.35655433300411266,0.31248126328403325,0.26361503368737177,0.3550069920281748,0.34313544053255607,0.30848857934635976,0.3563478699065084,0.38148222177730534,0.39810977949056936,0.4623661751817576,0.4955861177119082,0.5687263195175576,0.6616857492593211,0.6593766852159656,0.6429546084365924,0.62165811944937,0.5213135545882025,0.45685331542928487,0.4247610889531985,0.44009111256367794,0.495769175907764,0.6022562217595613,0.5732936839106489,0.5109377051895385,0.46895206741042256,0.44082064209275884,0.3754075298198755,0.35609577647557794,0.3245553374879184,0.300803305198234,0.3305355978746949,0.3668156650566726,0.3857947402057232,0.43140603018415985,0.49869464338460145,0.5362185103086754,0.6402778021034797,0.5801710453346611,0.4269239057200495,0.24395638380946447,0.057720758433785484,-0.07115811617909944,-0.00896561683150259
18.7395145130135,73.92859335935796,0.4507531593315777,0.3938338375031586,0.37436013896644454,0.3457813958147723,0.32375657463556695,0.4184517162353608,0.3745425506834476,0.2849838818970971,0.3505219111628181,0.36385563071944516,0.4174503580658063,0.5084388000539668,0.5357767046037759,0.5949710453869907,0.6882589629399294,0.6617368144060896,0.6535293899883718,0.6241356681355807,0.5187727075678462,0.4380712100421701,0.4328782128049139,0.45815458158532796,0.5506259410828017,0.6882213053874716,0.6847539984409584,0.6262788819029523,0.5807965942321638,0.49969957436152584,0.4100023253862084,0.37377881755258535,0.3639933094575545,0.37373974362328866,0.408356446011859,0.42786462390866103,0.4220992617446245,0.44960737838894227,0.5156457894718742,0.5503925502205584,0.6400461315234607,0.570986337191176,0.41315438795385623,0.23370919186261935,0.0553308613031103,-0.07002513358255397,-0.011302257325652617
18.7395150559161,73.9286882080198,0.5006210683243518,0.42860914569486896,0.38802851970726654,0.35431838095238427,0.33125479280484477,0.43108120225793545,0.3761136743655201,0.28722899070012103,0.3453096440457396,0.3496186990400043,0.38908130788375905,0.4811949468996975,0.5097827451938439,0.588032629446688,0.6820660442387556,0.661644676266967,0.6579818857172373,0.6079218774210216,0.5141068728785834,0.44573645957014596,0.44763940358810295,0.47403568209826824,0.5687090679439218,0.6736760621173625,0.6785294899357276,0.6183921790995575,0.5843245507527662,0.5062481277028623,0.41773025801616787,0.3747316378083125,0.35874209375047544,0.3600251795844862,0.4087956554608946,0.43803699745449454,0.442848498789258,0.4738042504962495,0.5343649913724029,0.560384479608456,0.6600563570971406,0.5954343601417486,0.437216266662256,0.2521321212738282,0.06259042843665472,-0.07332703825694864,-0.009402717803555217
18.73951559877077,73.92878305668489,0.5640991200773953,0.46120374134680686,0.37945515676066693,0.3569646801350699,0.3386106219418554,0.4107127819860323,0.35863288434388835,0.2722827796163002,0.3318049155974102,0.3376453359652441,0.3621604262427343,0.4396533703051269,0.4737310775857805,0.5519219732862488,0.6453742386179274,0.6334735450586724,0.6370932165188923,0.595898732224439,0.5053009981708027,0.4286753497808769,0.428980242057327,0.4534081974429132,0.5465628602956581,0.6565934608639326,0.6676034110552573,0.594505923571411,0.56637571690153,0.48186499013951306,0.3924954238657909,0.3557696966904935,0.338721797282785,0.3305988746144139,0.3846394477707382,0.4100704690650215,0.4221703603609738,0.4708070948528798,0.540044866107136,0.5450109225159339,0.6281490109871856,0.5559388528671333,0.4037609662303422,0.24115846299154453,0.0694628539029084,-0.07411802780625151,-0.010416176269796481
18.73951614157734,73.92887790535327,0.5913233643903508,0.4772395360175563,0.3901206455954591,0.35546873517943417,0.3282949132171752,0.384484702671195,0.3576333620179725,0.2858095242715192,0.3350883271885009,0.35456668580899803,0.3676160971025544,0.41441296641918524,0.4503684955462131,0.5246190197943778,0.5919172952552612,0.6022224478806218,0.6023466804891288,0.5528228922301913,0.4966137647622957,0.4568557800909555,0.4693389944376203,0.4951459654770937,0.5562332256519115,0.6289758743695769,0.6310683218887488,0.5672189231657927,0.5394385432479873,0.48063328173643155,0.40374857230000516,0.37707873859439034,0.35419951217680246,0.3507270109478344,0.391497532101591,0.41706218392342415,0.42022852451312787,0.45721827602419274,0.5285303916836007,0.5596461775183683,0.6679968646863357,0.6067982627046061,0.44739171663222,0.2612804841640768,0.06823568937640885,-0.0750912774849252,-0.009007079206892076
18.739423606566106,73.92849908062281,0.32355945702231104,0.32189947718287426,0.35748643766258387,0.3070083376913345,0.24422153591372184,0.3175151111164119,0.2775528533419532,0.23923212925678441,0.28418297815366333,0.29463630937824936,0.312515670051843,0.3880927095968745,0.4235673759553356,0.5243724821130995,0.6045317967369713,0.6012331085514913,0.5696344727320517,0.5495071514210607,0.5103651358081653,0.4930258028987889,0.5099532248614982,0.5020863339477863,0.5005537308416135,0.5496937972173751,0.5647335887174487,0.5294934629773116,0.5561247594062573,0.5226595577875476,0.45151841530124526,0.3993790060996763,0.36264421846964856,0.3296301338902898,0.3696799413193373,0.39601077173062826,0.40210678007640366,0.42462866730517834,0.4701962153586809,0.48881115919521767,0.6124807675602562,0.5763376891767025,0.4424778923004874,0.2630951015974462,0.06906039470340776,-0.07720762187906594,-0.009554922012174068
18.739424149514,73.92859392923098,0.4717858144276971,0.4117185659129852,0.3928212451791568,0.32690140498128056,0.27453453411722517,0.3138243349550043,0.2454808070566991,0.19083894262806378,0.2952530977599095,0.3189945211343791,0.3629566390100029,0.4381116452033501,0.47759576017464067,0.5856904737189998,0.6641805785229724,0.6330038020171715,0.5600413664356096,0.5383583482685764,0.44984194023073387,0.4258096194218267,0.4252592893176193,0.39815340385547104,0.38529084002390307,0.4105124636386847,0.38748504543754525,0.38339169977621035,0.4691986639132512,0.4838087212628854,0.4463479884062281,0.37332952432557376,0.35571975158612873,0.34855479658419203,0.42528243819768663,0.4457104958387216,0.4014034316575669,0.3196153288834617,0.2847856636903257,0.3310829201495064,0.40808427863538815,0.3931053635271971,0.30717906139620155,0.15617060877191802,0.009249245751172747,-0.03826044156746927,-0.010473352224313736
18.73942469241386,73.92868877784241,0.5536921666682374,0.45651933583795323,0.4135301635161745,0.3502580190490572,0.2887677830656532,0.28695953773716754,0.2246424337568555,0.17716141806813868,0.30394243476708105,0.31696497904544235,0.36541225200497335,0.4385644897950365,0.47991782366869007,0.5944304130812462,0.6619193146128979,0.6088033354938064,0.535609794651144,0.490797696685341,0.3916769762455397,0.3895759399676321,0.3838579517371976,0.3708807977537341,0.34221012576557797,0.3125520101766352,0.2758078291233322,0.28912336847137743,0.3975528523253438,0.45303696682550315,0.4355120014144332,0.3559387092745932,0.344575960372558,0.33396860088050795,0.4107440034742772,0.4230488371397432,0.3722464027081083,0.27841995329687663,0.22833500259131537,0.2363376308724399,0.36322853217359546,0.3964327495539135,0.34675244888347967,0.20722623909719992,0.044936885403443774,-0.05551413476080719,-0.010456268206469057
18.73942523526567,73.92878362645706,0.6266117218140241,0.5032148113603382,0.4473305241365783,0.404761197949661,0.35767619687748914,0.3815763463376175,0.37399287372860995,0.3010768361199001,0.3890255746519845,0.4121648981168452,0.42468030107309834,0.47319615790290664,0.5215187189890956,0.5853349846913057,0.6838820691254385,0.6738426786728695,0.6570350744344452,0.6128294879291782,0.5177300727891686,0.4361248373068644,0.4220821146085628,0.44328693238200884,0.5246963005397134,0.6411743632977355,0.6234172624498084,0.5413107631782963,0.5195470336967782,0.4755632760688823,0.401565961334721,0.3775198496102572,0.34735986227933935,0.3249289360481943,0.3774497017971248,0.4039082048425705,0.40433096259960266,0.43412553452655767,0.5012942570675214,0.5487661016554535,0.6356527796393772,0.5638052615962023,0.40460758343079023,0.2243879517515337,0.04827063872881467,-0.06298299962803663,-0.006624186093510968
18.739425778069425,73.928878475075,0.6281634134703089,0.5058489053684871,0.4662631909548107,0.42769538750795083,0.37662170244084864,0.40455074260890994,0.36856678206255206,0.2698602361077791,0.35170699124090615,0.3644085876203448,0.40794504502895235,0.49547007023445605,0.5291751750076474,0.6004323532390512,0.7065117945920024,0.677818731969751,0.6704646967235972,0.6289364434826908,0.5130476922768455,0.4245734483926071,0.422497923694516,0.44963668137495316,0.5625802961284844,0.7003608881024913,0.6929364763036433,0.6128595327678223,0.5896722153420374,0.5240823954695615,0.4464407587235389,0.4071258326269884,0.38217658861246756,0.3569750647637573,0.40136025971865397,0.4259846919957262,0.4229018307066883,0.45059085248500724,0.515385958178734,0.5785025310655804,0.6034233371482286,0.4956354591867751,0.32504929633476176,0.15870907649510144,0.017501677576139414,-0.040464223813197385,-0.00833561476070989
