Lat,Long,2019-01-05,2019-01-10,2019-01-15,2019-01-20,2019-01-25,2019-01-30,2019-02-04,2019-02-09,2019-02-14,2019-02-19,2019-02-24,2019-03-01,2019-03-06,2019-03-11,2019-03-16,2019-03-21,2019-03-26,2019-03-31,2019-04-05,2019-04-10,2019-04-15,2019-04-20,2019-04-25,2019-04-30,2019-05-05,2019-05-10,2019-05-15,2019-05-20,2019-05-25,2019-05-30,2019-06-04,2019-06-09,2019-06-14,2019-06-19,2019-06-24,2019-06-29,2019-07-04,2019-07-09,2019-07-14,2019-07-19,2019-07-24,2019-07-29,2019-08-03,2019-08-08,2019-08-13
18.64526849610099,73.70044181138206,0.26805293005671077,-0.20132013201320131,-0.05643082211400745,0.11996608732513778,-0.08776779543883897,-0.18589906162820188,0.11058981233243968,0.1407079646017699,0.14713216957605985,0.13595933926302414,0.1679550245959241,0.14119658119658118,0.11994609164420485,0.047619047619047616,-0.03304567459482214,-0.32972057578323455,,-0.027473993064817286,-0.05906952430737062,-0.3429406037000974,-0.03475258918296893,0.13217054263565892,-0.23669309173272934,-0.1942919868276619,-0.09526923915413124,0.04575786463298379,-0.30256987432001503,0.14269073966220153,-0.0804652266793259,0.06285714285714286,0.10252923579004623,-0.11320274739252098,-0.320059731209557,-0.14121589277166108,-0.19636305630882117,-0.44619225967540577,-0.21652653467136787,-0.19859376168748596,-0.27610287855561233,-0.09747292418772563,-0.04947885467832754,-0.6675335067013403,-0.25828343313373253,-0.6521928867554004,-0.27670103092783505
18.6452691514127,73.70053659973664,0.1940192239231043,-0.1834612527853429,0.030985915492957747,0.15270506108202445,-0.08776779543883897,-0.1881395959065862,0.04010606562810739,0.0896620943459351,0.14489311163895488,0.1206518332811031,0.17501927525057825,0.1712280701754386,0.11768661735036987,0.092820666866927,-0.23458847050983006,-0.31505944517833556,,-0.016275862068965516,-0.09090909090909091,-0.3419964559952747,-0.0412051395657953,0.10801670976725682,-0.26264880952380953,-0.16152716593245228,-0.09771490750816104,0.12,-0.11232876712328767,0.1188212927756654,-0.0891135668939572,0.08614668218859138,0.09894280292762266,-0.17216813108525292,-0.32764561115668583,-0.1514088623874664,-0.14821882951653945,-0.44480600750938676,-0.2316737093514606,-0.19883130862678763,-0.2668621700879765,-0.09963985594237695,-0.06449292735555023,-0.6274957782854872,-0.2610575324243432,-0.6501693433846826,-0.2731040198922503
18.64526980667664,73.70063138809516,0.16253263707571802,-0.16835099827458713,0.01510015408320493,0.125502456453774,-0.06525105065251051,0.12867756315007428,0.07208746156474205,0.06530958439355386,0.19970717423133236,0.149439601494396,0.23791250959324636,0.17163917163917164,0.10119840213049268,0.11203319502074689,0.12988140005785362,-0.3225480283114257,,-0.008918617614269788,-0.10747545935061666,-0.3406983625961728,0.08907901358832411,0.13063763608087092,-0.26701183431952663,-0.18173414679238306,-0.0994787141615986,0.04265849634692435,-0.14511873350923482,0.0379746835443038,-0.07767215395316485,0.07550432276657061,0.11962286387743076,-0.21357850070721357,-0.3401315789473684,-0.1503574358373374,-0.12397775596990514,-0.4539113104135526,-0.23448654585392642,-0.19078847033704438,-0.26608695652173914,-0.12018534607587605,0.009363900548918308,-0.6300289507836677,-0.2574612017508953,-0.6512517765387559,-0.2920259767912275
18.645270461892807,73.70072617645762,0.1932998324958124,-0.24838494096680774,0.09849521203830369,0.023212045169385194,-0.06895792024675039,0.05157911442628154,0.0948509485094851,0.016181229773462782,0.10107284020327499,0.176198347107438,0.26101443909663086,0.1768661735036987,0.09319233311302048,0.11533888228299644,-0.025692192566724868,-0.3437806072477963,,0.019325064897606,-0.0891343436938094,-0.31130573248407645,-0.04790011350737798,0.14083954491957631,-0.24461105904404873,-0.19775240166757296,-0.11681296421336934,0.0198248040571692,-0.18823020337516227,0.13088732760863908,-0.09898074745186863,0.05596107055961071,0.07587768969422423,-0.21468926553672316,-0.3386086383119024,-0.14434084739761596,-0.09261658031088082,-0.4522738630684658,-0.24187459718257986,-0.1973982756012706,-0.29572763684913217,-0.09502532022639261,-0.016611295681063124,-0.6300289507836677,-0.2594258499801561,-0.6512517765387559,-0.25823591923485656
18.645271117061213,73.70082096482403,0.12666936462970457,-0.23655913978494625,0.072812291249165,0.050752537626881346,0.1367321203386777,0.043793320730938876,0.10499637943519188,-0.03406878650227125,0.5017327685791297,0.20406091370558377,0.2661710037174721,0.16428322288106034,0.07150118603863097,0.106001791579576,-0.07503075030750307,-0.269067405355494,,0.031222643711701196,-0.050677370797792276,-0.3004448038819248,-0.050486755716549696,0.1625,-0.26767217881155736,-0.18110821866865007,-0.017879010531471957,0.07014115092290989,-0.14923413566739607,0.20999695214873515,-0.07741347905282331,0.05254648342764753,0.11882229232386961,-0.20451339915373765,-0.32577903682719545,-0.1473384030418251,-0.19962276013832128,-0.45165299527715635,0.002215330084182543,-0.19594746716697936,-0.3042193400098506,-0.10220673635307782,-0.013990672884743505,-0.6318725099601593,-0.2591414944356121,-0.6521928867554004,-0.25746240459457415
18.64527177218184,73.70091575319437,0.23678365171035096,-0.22251423565484013,-0.12663755458515283,0.0736766809728183,-0.07932011331444759,-0.09282529387920552,0.15665686686266275,-0.010305851063829786,0.2535364526659412,0.20344234079173837,0.28032544378698226,0.15621752684447524,0.13373969164575117,0.11264644037248422,-0.2914572864321608,-0.3488673139158576,,0.02653352353780314,0.166510757717493,-0.27015384615384613,0.018369690011481057,0.17257683215130024,-0.2777278446881179,-0.20198440822111977,-0.016915910762441776,0.15301824988301357,-0.17679441033241583,0.20999695214873515,-0.047932330827067667,0.08728943338437979,0.08405501782985227,-0.20786516853932585,-0.3289102670426273,-0.1491453992039335,-0.1998742928975487,-0.4497380892990771,-0.0665567690088605,-0.19962859795728877,-0.30513198885063125,-0.08466548253404381,0.023376623376623377,-0.6318725099601593,-0.25796178343949044,-0.6547217078749592,-0.25611325611325614
18.6452724272547,73.70101054156864,0.14631336405529954,-0.18128143450688824,-0.18595777155939963,0.11604219716260458,-0.09344490934449093,-0.0353448275862069,0.19220779220779222,-0.07099099099099099,0.225531914893617,0.23251165889407063,0.2741994847258005,0.16822429906542055,0.14647664291369755,0.09652509652509653,0.2185674761758377,-0.32247667514843087,,-0.0013877324451845685,0.1688909341923608,-0.23990600299081394,0.04169113329418673,0.16988492295689486,-0.2740740740740741,-0.1939647336847846,-0.10482374768089053,0.03412809724170173,-0.1955403087478559,0.22755227552275523,-0.057295645530939646,0.0670273519687406,-0.16929637526652452,-0.2162587019986526,-0.32638655462184873,-0.14927994380049175,-0.14412276538522387,-0.44017144898202165,-0.09922449791210976,-0.1951762808203395,-0.3015510204081633,-0.28060453400503776,0.06697959920563279,-0.6349317116937494,-0.25985924843978225,-0.653942359978249,-0.26048130770395034
18.645486631589307,73.73238570813203,-0.06302021403091558,-0.19101123595505617,-0.15325248070562295,0.02314499659632403,-0.09877105143377332,-0.16132143718350614,0.13722198908938313,0.08411822020136409,0.1062124248496994,0.21914132379248658,0.24847615632843312,0.1832319134550372,-0.07368954165611548,0.1144538914323087,0.24030037546933666,-0.31030910032809533,,-0.007917007917007918,0.1319073083778966,-0.3421719633456814,0.008873720136518772,0.15412738118145083,-0.2655367231638418,-0.19131862119277768,-0.12072892938496584,-0.0020302278366794496,-0.20916162489196197,0.17792859250516377,-0.027427078798432737,0.03850156087408949,-0.12331233123312331,-0.1347728965003723,-0.32502526103065005,-0.1436652916912198,-0.11615749060611011,-0.4372232196289647,-0.0700925750991876,-0.19616417337936326,-0.2702888583218707,-0.2601036269430052,0.04602510460251046,-0.6343484772840738,-0.25828343313373253,-0.6536410144769783,-0.26014607333785106
18.6454872708023,73.73248049779815,0.10603829160530191,-0.224,-0.1320754716981132,0.0268760907504363,-0.07563025210084033,-0.1552101044449842,0.14879186095803307,0.11356815668930659,0.09936955869108376,0.24247948951686418,0.2369449378330373,0.1597084161696488,-0.03323262839879154,0.10850034554250172,0.24539877300613497,-0.20032310177705978,,-0.007917007917007918,0.1346704871060172,-0.35475234270414996,-0.01619702684712669,0.09883606233971197,-0.2833007291481416,-0.18244631185807655,-0.14659449706811006,0.07842573972996265,-0.1835824224849431,0.20163348647269014,-0.09974062721056355,0.037422037422037424,-0.10922112802148612,-0.17216813108525292,-0.33514615907545886,-0.14813936951884332,-0.07854406130268199,-0.43614342247271853,-0.06974106974106974,-0.1966070887609815,-0.25881942018861337,-0.21867321867321868,0.04127224536160545,-0.636816415977687,-0.2602703242559425,-0.6538210320052253,-0.26014607333785106
18.64548790996752,73.73257528746814,0.13874147081122062,-0.20853858784893267,-0.17488789237668162,0.03884180790960452,-0.052253868580399196,-0.16666666666666666,0.157704473565296,0.09387121799844841,0.18896103896103897,0.12579415501905972,0.2537788385043755,0.172279792746114,-0.01675977653631285,-0.0421455938697318,0.2332928311057108,-0.3433420365535248,,-0.009491903964265773,0.10043668122270742,-0.35495078170237404,0.15344603381014305,0.12321359598300502,-0.2813450187801824,-0.2062037363412055,-0.1485148514851485,0.08528476438276959,-0.18096114049206713,0.19955837703560586,-0.10564535019910987,0.0973724884080371,-0.11634103019538189,-0.21209258384506377,-0.3389658668469077,-0.15152930189119776,0.011432741425443932,-0.4393704542744724,-0.025547445255474453,-0.1963952765692977,-0.27203331020124916,-0.2666051660516605,-0.016052880075542966,-0.6712356178089045,-0.26154253208096306,-0.6547217078749592,-0.2593548387096774
