system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1837,444,743,595,2924,4,"{""type"":""Point"",""coordinates"":[73.98334932594535,18.479827674653684]}"
1,1837,478,760,616,3194,4,"{""type"":""Point"",""coordinates"":[73.98344403248957,18.479828182938377]}"
2,1828,451,781,613,3120,4,"{""type"":""Point"",""coordinates"":[73.98353873903683,18.47982869117574]}"
3,1828,496,821,702,3006,4,"{""type"":""Point"",""coordinates"":[73.98363344558719,18.479829199365767]}"
4,1877,556,830,757,2850,4,"{""type"":""Point"",""coordinates"":[73.9837281521406,18.479829707508465]}"
5,1877,520,842,764,2828,4,"{""type"":""Point"",""coordinates"":[73.9838228586971,18.479830215603823]}"
6,1989,524,940,723,3264,4,"{""type"":""Point"",""coordinates"":[73.98391756525665,18.479830723651855]}"
7,1989,555,1010,805,3494,4,"{""type"":""Point"",""coordinates"":[73.98401227181927,18.479831231652547]}"
8,1837,440,749,547,3140,4,"{""type"":""Point"",""coordinates"":[73.98334985865846,18.47973730708298]}"
9,1837,441,722,561,3256,4,"{""type"":""Point"",""coordinates"":[73.98344456515306,18.47973781536502]}"
10,1828,397,685,544,3276,4,"{""type"":""Point"",""coordinates"":[73.98353927165073,18.479738323599722]}"
11,1828,419,720,560,3163,4,"{""type"":""Point"",""coordinates"":[73.98363397815147,18.47973883178709]}"
12,1877,428,727,578,3054,4,"{""type"":""Point"",""coordinates"":[73.98372868465528,18.479739339927125]}"
13,1877,435,773,617,3087,4,"{""type"":""Point"",""coordinates"":[73.98382339116218,18.479739848019825]}"
14,1989,399,858,586,3584,4,"{""type"":""Point"",""coordinates"":[73.98391809767213,18.479740356065196]}"
15,1989,395,862,557,3762,4,"{""type"":""Point"",""coordinates"":[73.98401280418514,18.47974086406323]}"
16,1594,414,722,581,2946,4,"{""type"":""Point"",""coordinates"":[73.98335039136849,18.479646939511415]}"
17,1594,419,738,583,3060,4,"{""type"":""Point"",""coordinates"":[73.9834450978135,18.47964744779079]}"
18,1613,419,735,551,3152,4,"{""type"":""Point"",""coordinates"":[73.98353980426155,18.47964795602283]}"
19,1613,436,732,546,3108,4,"{""type"":""Point"",""coordinates"":[73.98363451071269,18.47964846420754]}"
20,1632,392,697,546,3076,4,"{""type"":""Point"",""coordinates"":[73.9837292171669,18.479648972344915]}"
21,1632,397,750,558,3086,4,"{""type"":""Point"",""coordinates"":[73.98382392362419,18.47964948043496]}"
22,1625,398,843,557,3658,4,"{""type"":""Point"",""coordinates"":[73.98391863008453,18.479649988477668]}"
23,1625,343,849,541,3708,4,"{""type"":""Point"",""coordinates"":[73.98401333654796,18.47965049647305]}"
24,1289,323,481,397,2932,4,"{""type"":""Point"",""coordinates"":[74.01481219699708,18.476469454535422]}"
25,1289,299,514,388,3034,4,"{""type"":""Point"",""coordinates"":[74.01490690261103,18.476469947004546]}"
26,1295,299,516,410,3060,4,"{""type"":""Point"",""coordinates"":[74.01500160822793,18.476470439426343]}"
27,1295,299,508,418,2940,4,"{""type"":""Point"",""coordinates"":[74.01509631384782,18.476470931800815]}"
28,1311,309,511,401,3030,4,"{""type"":""Point"",""coordinates"":[74.01519101947068,18.47647142412796]}"
29,1311,322,524,416,2972,4,"{""type"":""Point"",""coordinates"":[74.01528572509652,18.47647191640778]}"
30,1267,300,500,397,2850,4,"{""type"":""Point"",""coordinates"":[74.01481271312505,18.47637908606102]}"
31,1267,324,487,389,2925,4,"{""type"":""Point"",""coordinates"":[74.01490741868939,18.476379578527567]}"
32,1286,323,505,403,2956,4,"{""type"":""Point"",""coordinates"":[74.01500212425671,18.476380070946785]}"
33,1286,320,519,410,2875,4,"{""type"":""Point"",""coordinates"":[74.01509682982699,18.47638056331868]}"
34,1276,327,522,398,2908,4,"{""type"":""Point"",""coordinates"":[74.01519153540025,18.47638105564325]}"
35,1276,333,536,418,2924,4,"{""type"":""Point"",""coordinates"":[74.0152862409765,18.476381547920493]}"
36,1267,308,515,409,2751,4,"{""type"":""Point"",""coordinates"":[74.01481322925004,18.476288717585746]}"
37,1267,308,499,390,2775,4,"{""type"":""Point"",""coordinates"":[74.01490793476478,18.476289210049714]}"
38,1286,317,506,399,2840,4,"{""type"":""Point"",""coordinates"":[74.0150026402825,18.476289702466357]}"
39,1286,317,525,409,2805,4,"{""type"":""Point"",""coordinates"":[74.0150973458032,18.476290194835673]}"
40,1276,334,531,415,2776,4,"{""type"":""Point"",""coordinates"":[74.01519205132686,18.476290687157668]}"
41,1276,366,541,456,2613,4,"{""type"":""Point"",""coordinates"":[74.01528675685351,18.476291179432334]}"
42,1258,335,536,441,2644,4,"{""type"":""Point"",""coordinates"":[74.01481374537205,18.476198349109595]}"
43,1258,308,501,416,2788,4,"{""type"":""Point"",""coordinates"":[74.01490845083721,18.476198841570984]}"
44,1260,314,495,421,2746,4,"{""type"":""Point"",""coordinates"":[74.01500315630533,18.476199333985047]}"
45,1260,317,501,416,2784,4,"{""type"":""Point"",""coordinates"":[74.01509786177643,18.476199826351788]}"
46,1276,335,535,437,2706,4,"{""type"":""Point"",""coordinates"":[74.01519256725051,18.476200318671204]}"
47,1276,363,537,498,2470,4,"{""type"":""Point"",""coordinates"":[74.01528727272755,18.476200810943293]}"
