system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1901,890,1154,1016,3812,4,"{""type"":""Point"",""coordinates"":[73.98334932594535,18.479827674653684]}"
1,1901,863,1156,980,3936,4,"{""type"":""Point"",""coordinates"":[73.98344403248957,18.479828182938377]}"
2,1922,871,1158,942,3894,4,"{""type"":""Point"",""coordinates"":[73.98353873903683,18.47982869117574]}"
3,1922,902,1130,895,3886,4,"{""type"":""Point"",""coordinates"":[73.98363344558719,18.479829199365767]}"
4,1897,902,1084,866,3674,4,"{""type"":""Point"",""coordinates"":[73.9837281521406,18.479829707508465]}"
5,1897,881,1072,917,2956,4,"{""type"":""Point"",""coordinates"":[73.9838228586971,18.479830215603823]}"
6,1839,848,1005,1020,1708,7,"{""type"":""Point"",""coordinates"":[73.98391756525665,18.479830723651855]}"
7,1839,846,968,1070,1534,7,"{""type"":""Point"",""coordinates"":[73.98401227181927,18.479831231652547]}"
8,1901,860,1216,1014,3892,4,"{""type"":""Point"",""coordinates"":[73.98334985865846,18.47973730708298]}"
9,1901,840,1196,1016,4048,4,"{""type"":""Point"",""coordinates"":[73.98344456515306,18.47973781536502]}"
10,1922,852,1116,972,4104,4,"{""type"":""Point"",""coordinates"":[73.98353927165073,18.479738323599722]}"
11,1922,863,1110,902,4014,4,"{""type"":""Point"",""coordinates"":[73.98363397815147,18.47973883178709]}"
12,1897,872,1086,895,3808,4,"{""type"":""Point"",""coordinates"":[73.98372868465528,18.479739339927125]}"
13,1897,883,1030,996,2756,4,"{""type"":""Point"",""coordinates"":[73.98382339116218,18.479739848019825]}"
14,1839,848,988,1090,1648,7,"{""type"":""Point"",""coordinates"":[73.98391809767213,18.479740356065196]}"
15,1839,852,975,1086,1476,7,"{""type"":""Point"",""coordinates"":[73.98401280418514,18.47974086406323]}"
16,1899,883,1306,1009,3604,4,"{""type"":""Point"",""coordinates"":[73.98335039136849,18.479646939511415]}"
17,1899,883,1272,1070,3628,4,"{""type"":""Point"",""coordinates"":[73.9834450978135,18.47964744779079]}"
18,1932,901,1184,1036,3654,4,"{""type"":""Point"",""coordinates"":[73.98353980426155,18.47964795602283]}"
19,1932,871,1178,959,3636,4,"{""type"":""Point"",""coordinates"":[73.98363451071269,18.47964846420754]}"
20,1983,912,1096,980,3606,4,"{""type"":""Point"",""coordinates"":[73.9837292171669,18.479648972344915]}"
21,1983,912,1060,1120,2474,4,"{""type"":""Point"",""coordinates"":[73.98382392362419,18.47964948043496]}"
22,2017,863,1046,1150,1556,7,"{""type"":""Point"",""coordinates"":[73.98391863008453,18.479649988477668]}"
23,2017,837,1034,1094,1486,7,"{""type"":""Point"",""coordinates"":[73.98401333654796,18.47965049647305]}"
24,2139,985,1188,903,3916,4,"{""type"":""Point"",""coordinates"":[74.01481219699708,18.476469454535422]}"
25,2139,938,1174,895,4020,4,"{""type"":""Point"",""coordinates"":[74.01490690261103,18.476469947004546]}"
26,2122,968,1202,885,3956,4,"{""type"":""Point"",""coordinates"":[74.01500160822793,18.476470439426343]}"
27,2122,963,1186,858,4038,4,"{""type"":""Point"",""coordinates"":[74.01509631384782,18.476470931800815]}"
28,2107,915,1174,838,4144,4,"{""type"":""Point"",""coordinates"":[74.01519101947068,18.47647142412796]}"
29,2107,938,1148,863,4176,4,"{""type"":""Point"",""coordinates"":[74.01528572509652,18.47647191640778]}"
30,2097,936,1158,858,3982,4,"{""type"":""Point"",""coordinates"":[74.01481271312505,18.47637908606102]}"
31,2097,923,1144,848,3918,4,"{""type"":""Point"",""coordinates"":[74.01490741868939,18.476379578527567]}"
32,2106,948,1136,869,3950,4,"{""type"":""Point"",""coordinates"":[74.01500212425671,18.476380070946785]}"
33,2106,948,1132,863,4004,4,"{""type"":""Point"",""coordinates"":[74.01509682982699,18.47638056331868]}"
34,2092,917,1122,857,3996,4,"{""type"":""Point"",""coordinates"":[74.01519153540025,18.47638105564325]}"
35,2092,908,1130,883,4040,4,"{""type"":""Point"",""coordinates"":[74.0152862409765,18.476381547920493]}"
36,2097,921,1174,852,4038,4,"{""type"":""Point"",""coordinates"":[74.01481322925004,18.476288717585746]}"
37,2097,911,1160,863,4112,4,"{""type"":""Point"",""coordinates"":[74.01490793476478,18.476289210049714]}"
38,2106,913,1136,848,4108,4,"{""type"":""Point"",""coordinates"":[74.0150026402825,18.476289702466357]}"
39,2106,907,1140,853,4092,4,"{""type"":""Point"",""coordinates"":[74.0150973458032,18.476290194835673]}"
40,2092,915,1144,868,3968,4,"{""type"":""Point"",""coordinates"":[74.01519205132686,18.476290687157668]}"
41,2092,910,1134,906,3838,4,"{""type"":""Point"",""coordinates"":[74.01528675685351,18.476291179432334]}"
42,2123,948,1178,881,3650,4,"{""type"":""Point"",""coordinates"":[74.01481374537205,18.476198349109595]}"
43,2123,927,1182,924,3946,4,"{""type"":""Point"",""coordinates"":[74.01490845083721,18.476198841570984]}"
44,2107,918,1160,886,4082,4,"{""type"":""Point"",""coordinates"":[74.01500315630533,18.476199333985047]}"
45,2107,918,1146,854,4152,4,"{""type"":""Point"",""coordinates"":[74.01509786177643,18.476199826351788]}"
46,2084,930,1146,867,4068,4,"{""type"":""Point"",""coordinates"":[74.01519256725051,18.476200318671204]}"
47,2084,912,1126,886,3886,4,"{""type"":""Point"",""coordinates"":[74.01528727272755,18.476200810943293]}"
48,2123,932,1186,893,3660,4,"{""type"":""Point"",""coordinates"":[74.0148142614911,18.47610798063257]}"
49,2123,941,1170,921,3770,4,"{""type"":""Point"",""coordinates"":[74.01490896690665,18.47610847309138]}"
50,2107,910,1136,915,3934,4,"{""type"":""Point"",""coordinates"":[74.01500367232516,18.476108965502867]}"
51,2107,906,1136,884,4072,4,"{""type"":""Point"",""coordinates"":[74.01509837774668,18.47610945786703]}"
52,2084,910,1108,861,4016,4,"{""type"":""Point"",""coordinates"":[74.01519308317116,18.47610995018387]}"
53,2084,899,1114,871,3912,4,"{""type"":""Point"",""coordinates"":[74.0152877885986,18.476110442453383]}"
54,3935,3854,3714,3506,4124,9,"{""type"":""Point"",""coordinates"":[73.96329108920746,18.74251130566805]}"
55,3890,3802,3584,3326,4070,9,"{""type"":""Point"",""coordinates"":[73.96338594060488,18.742511831070654]}"
56,3890,3594,3444,3538,3898,9,"{""type"":""Point"",""coordinates"":[73.96348079200546,18.742512356425202]}"
