system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1715,566,802,824,2819,4,"{""type"":""Point"",""coordinates"":[73.98334932594535,18.479827674653684]}"
1,1715,512,733,629,3672,4,"{""type"":""Point"",""coordinates"":[73.98344403248957,18.479828182938377]}"
2,1716,544,789,629,3606,4,"{""type"":""Point"",""coordinates"":[73.98353873903683,18.47982869117574]}"
3,1716,625,866,672,3609,4,"{""type"":""Point"",""coordinates"":[73.98363344558719,18.479829199365767]}"
4,1787,742,991,758,3518,4,"{""type"":""Point"",""coordinates"":[73.9837281521406,18.479829707508465]}"
5,1787,758,1050,910,3298,4,"{""type"":""Point"",""coordinates"":[73.9838228586971,18.479830215603823]}"
6,1951,744,1086,1118,2744,5,"{""type"":""Point"",""coordinates"":[73.98391756525665,18.479830723651855]}"
7,1951,791,1082,1216,2148,5,"{""type"":""Point"",""coordinates"":[73.98401227181927,18.479831231652547]}"
8,1715,527,823,719,3090,4,"{""type"":""Point"",""coordinates"":[73.98334985865846,18.47973730708298]}"
9,1715,538,782,570,3650,4,"{""type"":""Point"",""coordinates"":[73.98344456515306,18.47973781536502]}"
10,1716,520,775,603,3650,4,"{""type"":""Point"",""coordinates"":[73.98353927165073,18.479738323599722]}"
11,1716,513,752,618,3650,4,"{""type"":""Point"",""coordinates"":[73.98363397815147,18.47973883178709]}"
12,1787,525,753,621,3572,4,"{""type"":""Point"",""coordinates"":[73.98372868465528,18.479739339927125]}"
13,1787,552,822,672,3372,4,"{""type"":""Point"",""coordinates"":[73.98382339116218,18.479739848019825]}"
14,1951,630,900,896,2668,5,"{""type"":""Point"",""coordinates"":[73.98391809767213,18.479740356065196]}"
15,1951,642,944,1044,2122,5,"{""type"":""Point"",""coordinates"":[73.98401280418514,18.47974086406323]}"
16,1605,540,805,694,3328,4,"{""type"":""Point"",""coordinates"":[73.98335039136849,18.479646939511415]}"
17,1605,525,781,588,3654,4,"{""type"":""Point"",""coordinates"":[73.9834450978135,18.47964744779079]}"
18,1604,541,791,594,3680,4,"{""type"":""Point"",""coordinates"":[73.98353980426155,18.47964795602283]}"
19,1604,533,788,597,3699,4,"{""type"":""Point"",""coordinates"":[73.98363451071269,18.47964846420754]}"
20,1723,527,774,599,3570,4,"{""type"":""Point"",""coordinates"":[73.9837292171669,18.479648972344915]}"
21,1723,556,830,706,3334,4,"{""type"":""Point"",""coordinates"":[73.98382392362419,18.47964948043496]}"
22,1849,645,955,980,2484,5,"{""type"":""Point"",""coordinates"":[73.98391863008453,18.479649988477668]}"
23,1849,642,1030,1130,2232,5,"{""type"":""Point"",""coordinates"":[73.98401333654796,18.47965049647305]}"
24,1612,472,724,574,3727,4,"{""type"":""Point"",""coordinates"":[74.01481219699708,18.476469454535422]}"
25,1612,480,706,557,3842,4,"{""type"":""Point"",""coordinates"":[74.01490690261103,18.476469947004546]}"
26,1586,491,744,549,3812,4,"{""type"":""Point"",""coordinates"":[74.01500160822793,18.476470439426343]}"
27,1586,470,734,555,3773,4,"{""type"":""Point"",""coordinates"":[74.01509631384782,18.476470931800815]}"
28,1539,487,727,546,3798,4,"{""type"":""Point"",""coordinates"":[74.01519101947068,18.47647142412796]}"
29,1539,482,706,535,3732,4,"{""type"":""Point"",""coordinates"":[74.01528572509652,18.47647191640778]}"
30,1526,476,701,568,3426,4,"{""type"":""Point"",""coordinates"":[74.01481271312505,18.47637908606102]}"
31,1526,461,697,539,3562,4,"{""type"":""Point"",""coordinates"":[74.01490741868939,18.476379578527567]}"
32,1537,481,694,536,3638,4,"{""type"":""Point"",""coordinates"":[74.01500212425671,18.476380070946785]}"
33,1537,467,697,551,3657,4,"{""type"":""Point"",""coordinates"":[74.01509682982699,18.47638056331868]}"
34,1512,486,708,553,3640,4,"{""type"":""Point"",""coordinates"":[74.01519153540025,18.47638105564325]}"
35,1512,475,709,549,3730,4,"{""type"":""Point"",""coordinates"":[74.0152862409765,18.476381547920493]}"
36,1526,478,700,547,3366,4,"{""type"":""Point"",""coordinates"":[74.01481322925004,18.476288717585746]}"
37,1526,466,705,531,3523,4,"{""type"":""Point"",""coordinates"":[74.01490793476478,18.476289210049714]}"
38,1537,483,705,528,3620,4,"{""type"":""Point"",""coordinates"":[74.0150026402825,18.476289702466357]}"
39,1537,473,695,543,3594,4,"{""type"":""Point"",""coordinates"":[74.0150973458032,18.476290194835673]}"
40,1512,480,684,547,3498,4,"{""type"":""Point"",""coordinates"":[74.01519205132686,18.476290687157668]}"
41,1512,482,705,557,3469,4,"{""type"":""Point"",""coordinates"":[74.01528675685351,18.476291179432334]}"
42,1527,481,705,563,3452,4,"{""type"":""Point"",""coordinates"":[74.01481374537205,18.476198349109595]}"
43,1527,489,717,546,3598,4,"{""type"":""Point"",""coordinates"":[74.01490845083721,18.476198841570984]}"
44,1511,478,701,521,3774,4,"{""type"":""Point"",""coordinates"":[74.01500315630533,18.476199333985047]}"
45,1511,468,705,536,3714,4,"{""type"":""Point"",""coordinates"":[74.01509786177643,18.476199826351788]}"
46,1476,457,675,538,3582,4,"{""type"":""Point"",""coordinates"":[74.01519256725051,18.476200318671204]}"
47,1476,461,716,564,3442,4,"{""type"":""Point"",""coordinates"":[74.01528727272755,18.476200810943293]}"
48,1527,498,753,614,3310,4,"{""type"":""Point"",""coordinates"":[74.0148142614911,18.47610798063257]}"
49,1527,499,738,648,3420,4,"{""type"":""Point"",""coordinates"":[74.01490896690665,18.47610847309138]}"
50,1511,492,731,573,3642,4,"{""type"":""Point"",""coordinates"":[74.01500367232516,18.476108965502867]}"
51,1511,466,705,531,3639,4,"{""type"":""Point"",""coordinates"":[74.01509837774668,18.47610945786703]}"
52,1476,458,669,536,3620,4,"{""type"":""Point"",""coordinates"":[74.01519308317116,18.47610995018387]}"
53,1476,463,691,568,3516,4,"{""type"":""Point"",""coordinates"":[74.0152877885986,18.476110442453383]}"
54,1848,664,938,977,2420,4,"{""type"":""Point"",""coordinates"":[73.76476131591966,18.743113511072348]}"
55,1848,688,850,888,2290,4,"{""type"":""Point"",""coordinates"":[73.76485616110146,18.743114137099415]}"
56,1771,659,841,874,2348,4,"{""type"":""Point"",""coordinates"":[73.76495100628702,18.743114763078438]}"
57,1771,634,835,838,2320,4,"{""type"":""Point"",""coordinates"":[73.76504585147634,18.743115389009414]}"
58,1787,661,853,880,2394,4,"{""type"":""Point"",""coordinates"":[73.7651406966694,18.743116014892355]}"
59,1848,601,840,780,2723,4,"{""type"":""Point"",""coordinates"":[73.76476197305686,18.74302315283744]}"
60,1848,586,817,714,2696,4,"{""type"":""Point"",""coordinates"":[73.76485681818825,18.743023778861268]}"
61,1771,626,840,759,2601,4,"{""type"":""Point"",""coordinates"":[73.76495166332339,18.743024404837055]}"
62,1771,601,821,770,2491,4,"{""type"":""Point"",""coordinates"":[73.76504650846228,18.7430250307648]}"
63,1787,598,803,741,2554,4,"{""type"":""Point"",""coordinates"":[73.7651413536049,18.7430256566445]}"
64,1684,612,827,743,2746,4,"{""type"":""Point"",""coordinates"":[73.76476263019033,18.742932794601643]}"
65,1684,577,795,685,2836,4,"{""type"":""Point"",""coordinates"":[73.76485747527127,18.742933420622233]}"
66,1653,575,824,731,2724,4,"{""type"":""Point"",""coordinates"":[73.764952320356,18.742934046594787]}"
67,1653,564,802,731,2642,4,"{""type"":""Point"",""coordinates"":[73.76504716544446,18.742934672519294]}"
68,1654,558,772,661,2734,4,"{""type"":""Point"",""coordinates"":[73.76514201053668,18.742935298395757]}"
69,1684,612,808,709,2752,4,"{""type"":""Point"",""coordinates"":[73.76476328732004,18.742842436364946]}"
70,1684,582,793,691,2822,4,"{""type"":""Point"",""coordinates"":[73.76485813235057,18.7428430623823]}"
71,1653,586,818,735,2652,4,"{""type"":""Point"",""coordinates"":[73.76495297738485,18.742843688351613]}"
72,1653,586,794,721,2614,4,"{""type"":""Point"",""coordinates"":[73.76504782242289,18.742844314272887]}"
73,1654,575,767,669,2701,4,"{""type"":""Point"",""coordinates"":[73.76514266746467,18.742844940146117]}"
74,1659,576,778,679,2790,4,"{""type"":""Point"",""coordinates"":[73.76476394444599,18.742752078127356]}"
75,1659,566,805,685,2776,4,"{""type"":""Point"",""coordinates"":[73.76485878942609,18.742752704141477]}"
76,1618,605,814,719,2574,4,"{""type"":""Point"",""coordinates"":[73.76495363440995,18.742753330107554]}"
77,1618,606,792,691,2614,4,"{""type"":""Point"",""coordinates"":[73.76504847939758,18.742753956025588]}"
78,1654,561,774,657,2796,4,"{""type"":""Point"",""coordinates"":[73.76514332438893,18.742754581895586]}"
79,1659,549,795,669,2736,4,"{""type"":""Point"",""coordinates"":[73.76476460156817,18.742661719888872]}"
80,1659,557,810,692,2702,4,"{""type"":""Point"",""coordinates"":[73.76485944649785,18.742662345899756]}"
81,1618,615,814,713,2570,4,"{""type"":""Point"",""coordinates"":[73.76495429143131,18.742662971862597]}"
82,1618,585,763,660,2688,4,"{""type"":""Point"",""coordinates"":[73.76504913636849,18.742663597777398]}"
83,1654,535,741,644,2902,4,"{""type"":""Point"",""coordinates"":[73.76514398130944,18.742664223644155]}"
84,1786,491,677,527,3017,4,"{""type"":""Point"",""coordinates"":[73.7463612491604,18.730159729696723]}"
85,1752,446,601,495,2988,4,"{""type"":""Point"",""coordinates"":[73.74645608644758,18.7301603646255]}"
86,1752,440,599,481,2954,4,"{""type"":""Point"",""coordinates"":[73.74655092373857,18.730160999506275]}"
87,1786,473,656,531,2946,4,"{""type"":""Point"",""coordinates"":[73.74636191558959,18.73006937197073]}"
88,1752,449,585,500,2896,4,"{""type"":""Point"",""coordinates"":[73.74645675282639,18.730070006896224]}"
89,1752,430,606,491,2900,4,"{""type"":""Point"",""coordinates"":[73.746551590067,18.730070641773715]}"
90,1786,450,651,523,2940,4,"{""type"":""Point"",""coordinates"":[73.74636258201498,18.729979014243842]}"
91,1735,430,599,502,2814,4,"{""type"":""Point"",""coordinates"":[73.74645741920138,18.72997964916605]}"
92,1735,433,615,517,2844,4,"{""type"":""Point"",""coordinates"":[73.74655225639161,18.72998028404026]}"
93,1786,447,644,519,2854,4,"{""type"":""Point"",""coordinates"":[73.74636324843655,18.729888656516064]}"
94,1735,455,619,530,2690,4,"{""type"":""Point"",""coordinates"":[73.74645808557258,18.72988929143499]}"
