system:index,B11,B2,B3,B4,B8,SCL,.geo
0,752,832,926,835,793,6,"{""type"":""Point"",""coordinates"":[73.55891785342294,18.35102273228804]}"
1,752,819,945,841,812,6,"{""type"":""Point"",""coordinates"":[73.55901247441365,18.35102344790552]}"
2,752,836,976,844,818,6,"{""type"":""Point"",""coordinates"":[73.55910709540868,18.35102416347604]}"
3,493,678,753,606,540,6,"{""type"":""Point"",""coordinates"":[73.76421997360993,18.437047211247943]}"
4,496,689,750,614,533,6,"{""type"":""Point"",""coordinates"":[73.76431464953878,18.437047827700727]}"
5,496,682,739,598,525,6,"{""type"":""Point"",""coordinates"":[73.76440932547132,18.437048444106303]}"
6,498,684,750,594,520,6,"{""type"":""Point"",""coordinates"":[73.76450400140762,18.43704906046468]}"
7,498,698,743,603,537,6,"{""type"":""Point"",""coordinates"":[73.76459867734764,18.437049676775853]}"
8,508,697,739,608,533,6,"{""type"":""Point"",""coordinates"":[73.76469335329138,18.437050293039825]}"
9,508,689,759,627,543,6,"{""type"":""Point"",""coordinates"":[73.76478802923887,18.43705090925659]}"
10,525,702,762,634,560,6,"{""type"":""Point"",""coordinates"":[73.76488270519008,18.437051525426156]}"
11,525,721,764,644,556,6,"{""type"":""Point"",""coordinates"":[73.76497738114502,18.43705214154852]}"
12,548,724,777,657,573,6,"{""type"":""Point"",""coordinates"":[73.7650720571037,18.43705275762368]}"
13,548,733,820,662,589,6,"{""type"":""Point"",""coordinates"":[73.76516673306607,18.437053373651636]}"
14,544,743,822,676,594,6,"{""type"":""Point"",""coordinates"":[73.7652614090322,18.437053989632393]}"
15,544,730,799,666,593,6,"{""type"":""Point"",""coordinates"":[73.76535608500205,18.437054605565947]}"
16,503,700,760,606,535,6,"{""type"":""Point"",""coordinates"":[73.76422061952144,18.436956850101264]}"
17,507,698,783,595,539,6,"{""type"":""Point"",""coordinates"":[73.7643152954008,18.436957466550812]}"
18,507,682,773,591,532,6,"{""type"":""Point"",""coordinates"":[73.76440997128392,18.436958082953158]}"
19,515,684,767,599,533,6,"{""type"":""Point"",""coordinates"":[73.76450464717075,18.436958699308303]}"
20,515,669,752,612,547,6,"{""type"":""Point"",""coordinates"":[73.76459932306133,18.436959315616242]}"
21,532,706,752,614,546,6,"{""type"":""Point"",""coordinates"":[73.76469399895562,18.436959931876984]}"
22,532,694,759,648,555,6,"{""type"":""Point"",""coordinates"":[73.76478867485366,18.436960548090518]}"
23,556,699,793,663,569,6,"{""type"":""Point"",""coordinates"":[73.76488335075541,18.436961164256854]}"
24,556,763,797,653,572,6,"{""type"":""Point"",""coordinates"":[73.7649780266609,18.436961780375984]}"
25,560,725,781,665,593,6,"{""type"":""Point"",""coordinates"":[73.76507270257011,18.436962396447914]}"
26,560,748,811,678,600,6,"{""type"":""Point"",""coordinates"":[73.76516737848304,18.436963012472642]}"
27,564,763,813,684,601,6,"{""type"":""Point"",""coordinates"":[73.76526205439971,18.436963628450165]}"
28,564,739,797,665,598,6,"{""type"":""Point"",""coordinates"":[73.76535673032011,18.43696424438049]}"
29,569,755,799,666,592,6,"{""type"":""Point"",""coordinates"":[73.76545140624422,18.436964860263608]}"
30,569,758,829,672,587,6,"{""type"":""Point"",""coordinates"":[73.76554608217208,18.436965476099523]}"
31,553,747,796,637,583,6,"{""type"":""Point"",""coordinates"":[73.76564075810366,18.43696609188824]}"
32,553,736,793,648,592,6,"{""type"":""Point"",""coordinates"":[73.76573543403896,18.436966707629754]}"
33,548,737,782,659,579,6,"{""type"":""Point"",""coordinates"":[73.76583010997798,18.436967323324062]}"
34,548,733,786,651,603,6,"{""type"":""Point"",""coordinates"":[73.76592478592075,18.436967938971172]}"
35,564,736,812,655,581,6,"{""type"":""Point"",""coordinates"":[73.76601946186723,18.436968554571074]}"
36,564,747,801,651,598,6,"{""type"":""Point"",""coordinates"":[73.76611413781744,18.436969170123778]}"
37,563,731,812,658,597,6,"{""type"":""Point"",""coordinates"":[73.76620881377137,18.436969785629277]}"
38,563,761,821,671,615,6,"{""type"":""Point"",""coordinates"":[73.76630348972903,18.436970401087574]}"
39,578,786,822,681,596,6,"{""type"":""Point"",""coordinates"":[73.76639816569042,18.436971016498667]}"
40,578,761,836,670,616,6,"{""type"":""Point"",""coordinates"":[73.7664928416555,18.436971631862562]}"
41,503,684,768,611,541,6,"{""type"":""Point"",""coordinates"":[73.76422126542923,18.436866488953708]}"
42,507,719,768,604,548,6,"{""type"":""Point"",""coordinates"":[73.76431594125914,18.436867105400026]}"
43,507,713,763,616,545,6,"{""type"":""Point"",""coordinates"":[73.76441061709279,18.43686772179914]}"
44,515,698,783,619,548,6,"{""type"":""Point"",""coordinates"":[73.76450529293018,18.43686833815105]}"
45,515,688,764,609,550,6,"{""type"":""Point"",""coordinates"":[73.7645999687713,18.43686895445576]}"
46,532,714,784,621,572,6,"{""type"":""Point"",""coordinates"":[73.76469464461614,18.436869570713267]}"
47,532,702,777,661,563,6,"{""type"":""Point"",""coordinates"":[73.76478932046471,18.436870186923574]}"
48,556,744,810,667,579,6,"{""type"":""Point"",""coordinates"":[73.76488399631701,18.436870803086677]}"
49,556,733,818,653,595,6,"{""type"":""Point"",""coordinates"":[73.76497867217303,18.43687141920258]}"
50,560,738,811,653,597,6,"{""type"":""Point"",""coordinates"":[73.7650733480328,18.436872035271275]}"
51,560,756,820,667,606,6,"{""type"":""Point"",""coordinates"":[73.7651680238963,18.43687265129277]}"
52,564,760,827,675,604,6,"{""type"":""Point"",""coordinates"":[73.7652626997635,18.436873267267067]}"
53,564,769,813,662,597,6,"{""type"":""Point"",""coordinates"":[73.76535737563445,18.436873883194163]}"
54,569,736,810,675,590,6,"{""type"":""Point"",""coordinates"":[73.7654520515091,18.43687449907405]}"
55,569,725,801,659,589,6,"{""type"":""Point"",""coordinates"":[73.76554672738752,18.436875114906737]}"
56,553,737,811,645,596,6,"{""type"":""Point"",""coordinates"":[73.76564140326963,18.436875730692226]}"
57,553,747,816,648,602,6,"{""type"":""Point"",""coordinates"":[73.76573607915549,18.43687634643051]}"
