system:index,B11,B2,B3,B4,B8,SCL,.geo
0,99,224,359,174,103,6,"{""type"":""Point"",""coordinates"":[73.55891785342294,18.35102273228804]}"
1,100,214,360,174,95,6,"{""type"":""Point"",""coordinates"":[73.55901247441365,18.35102344790552]}"
2,100,240,353,161,95,6,"{""type"":""Point"",""coordinates"":[73.55910709540868,18.35102416347604]}"
3,109,229,317,172,146,6,"{""type"":""Point"",""coordinates"":[73.46579082015404,18.53408002771195]}"
4,109,237,314,180,131,6,"{""type"":""Point"",""coordinates"":[73.46588553738543,18.534080796885068]}"
5,113,258,307,176,134,6,"{""type"":""Point"",""coordinates"":[73.46598025462146,18.53408156601073]}"
6,113,223,291,168,140,6,"{""type"":""Point"",""coordinates"":[73.46607497186213,18.534082335088957]}"
7,110,215,293,172,141,6,"{""type"":""Point"",""coordinates"":[73.46616968910745,18.534083104119727]}"
8,110,255,298,180,145,6,"{""type"":""Point"",""coordinates"":[73.4662644063574,18.534083873103054]}"
9,112,228,310,182,138,6,"{""type"":""Point"",""coordinates"":[73.46635912361198,18.53408464203894]}"
10,112,231,301,171,142,6,"{""type"":""Point"",""coordinates"":[73.46645384087121,18.534085410927375]}"
11,103,239,286,166,142,6,"{""type"":""Point"",""coordinates"":[73.46654855813509,18.534086179768366]}"
12,116,229,344,183,142,6,"{""type"":""Point"",""coordinates"":[73.46579162653994,18.533989678930148]}"
13,116,255,304,188,128,6,"{""type"":""Point"",""coordinates"":[73.46588634372158,18.533990448099246]}"
14,112,245,305,177,130,6,"{""type"":""Point"",""coordinates"":[73.4659810609079,18.533991217220894]}"
15,112,240,293,175,141,6,"{""type"":""Point"",""coordinates"":[73.46607577809883,18.533991986295103]}"
16,111,237,304,173,149,6,"{""type"":""Point"",""coordinates"":[73.46617049529439,18.533992755321865]}"
17,111,231,304,182,145,6,"{""type"":""Point"",""coordinates"":[73.46626521249462,18.533993524301177]}"
18,108,236,307,177,139,6,"{""type"":""Point"",""coordinates"":[73.46635992969946,18.53399429323305]}"
19,108,242,300,171,134,6,"{""type"":""Point"",""coordinates"":[73.46645464690896,18.533995062117473]}"
20,102,249,293,161,129,6,"{""type"":""Point"",""coordinates"":[73.4665493641231,18.533995830954453]}"
21,116,237,314,186,142,6,"{""type"":""Point"",""coordinates"":[73.46579243292119,18.533899330147452]}"
22,116,226,313,189,139,6,"{""type"":""Point"",""coordinates"":[73.4658871500531,18.533900099312536]}"
23,112,218,309,180,141,6,"{""type"":""Point"",""coordinates"":[73.46598186718967,18.533900868430173]}"
24,112,255,315,173,145,6,"{""type"":""Point"",""coordinates"":[73.46607658433088,18.53390163750036]}"
25,111,246,292,174,146,6,"{""type"":""Point"",""coordinates"":[73.4661713014767,18.53390240652311]}"
26,111,219,298,174,134,6,"{""type"":""Point"",""coordinates"":[73.4662660186272,18.53390317549841]}"
27,108,223,297,172,131,6,"{""type"":""Point"",""coordinates"":[73.46636073578232,18.533903944426267]}"
28,108,228,305,174,133,6,"{""type"":""Point"",""coordinates"":[73.46645545294207,18.53390471330668]}"
29,102,236,297,169,120,6,"{""type"":""Point"",""coordinates"":[73.46655017010646,18.53390548213964]}"
30,108,210,313,188,144,6,"{""type"":""Point"",""coordinates"":[73.4657932392978,18.53380898136386]}"
31,108,226,320,188,152,6,"{""type"":""Point"",""coordinates"":[73.46588795637999,18.533809750524924]}"
32,108,226,303,177,153,6,"{""type"":""Point"",""coordinates"":[73.46598267346683,18.533810519638546]}"
33,108,220,278,173,137,6,"{""type"":""Point"",""coordinates"":[73.46607739055828,18.533811288704726]}"
34,104,228,274,174,137,6,"{""type"":""Point"",""coordinates"":[73.46617210765439,18.53381205772346]}"
35,104,231,309,172,133,6,"{""type"":""Point"",""coordinates"":[73.46626682475514,18.533812826694746]}"
36,97,228,299,174,130,6,"{""type"":""Point"",""coordinates"":[73.46636154186051,18.533813595618586]}"
37,97,214,303,174,136,6,"{""type"":""Point"",""coordinates"":[73.46645625897054,18.533814364494987]}"
38,105,231,280,174,139,6,"{""type"":""Point"",""coordinates"":[73.46655097608519,18.533815133323937]}"
39,108,231,296,187,148,6,"{""type"":""Point"",""coordinates"":[73.46579404566978,18.53371863257936]}"
40,108,237,298,181,151,6,"{""type"":""Point"",""coordinates"":[73.46588876270222,18.533719401736413]}"
41,108,233,288,174,144,6,"{""type"":""Point"",""coordinates"":[73.46598347973932,18.533720170846024]}"
42,108,209,284,171,122,6,"{""type"":""Point"",""coordinates"":[73.46607819678105,18.53372093990819]}"
43,104,236,284,178,128,6,"{""type"":""Point"",""coordinates"":[73.46617291382742,18.533721708922908]}"
44,104,225,303,176,130,6,"{""type"":""Point"",""coordinates"":[73.46626763087843,18.53372247789018]}"
45,97,223,303,174,127,6,"{""type"":""Point"",""coordinates"":[73.46636234793408,18.53372324681001]}"
46,97,214,298,164,124,6,"{""type"":""Point"",""coordinates"":[73.46645706499436,18.533724015682395]}"
47,105,225,278,160,126,6,"{""type"":""Point"",""coordinates"":[73.46655178205928,18.533724784507335]}"
48,110,240,303,175,140,6,"{""type"":""Point"",""coordinates"":[73.46579485203712,18.53362828379397]}"
49,110,231,321,174,141,6,"{""type"":""Point"",""coordinates"":[73.46588956901984,18.53362905294701]}"
50,104,232,297,174,137,6,"{""type"":""Point"",""coordinates"":[73.46598428600718,18.533629822052603]}"
51,104,217,290,172,132,6,"{""type"":""Point"",""coordinates"":[73.4660790029992,18.53363059111075]}"
52,108,220,296,180,138,6,"{""type"":""Point"",""coordinates"":[73.46617371999581,18.533631360121458]}"
53,108,217,303,177,136,6,"{""type"":""Point"",""coordinates"":[73.46626843699708,18.53363212908472]}"
54,104,223,295,160,134,6,"{""type"":""Point"",""coordinates"":[73.46636315400302,18.533632898000537]}"
55,104,239,292,160,120,6,"{""type"":""Point"",""coordinates"":[73.46645787101356,18.533633666868905]}"
56,102,236,278,152,119,6,"{""type"":""Point"",""coordinates"":[73.46655258802875,18.53363443568983]}"
57,111,221,313,202,177,6,"{""type"":""Point"",""coordinates"":[73.45720093503459,18.81365506826616]}"
58,111,183,289,202,172,6,"{""type"":""Point"",""coordinates"":[73.45729580727378,18.813655852969884]}"
59,119,200,298,174,151,6,"{""type"":""Point"",""coordinates"":[73.45739067951766,18.813656637625392]}"
60,119,226,269,172,160,6,"{""type"":""Point"",""coordinates"":[73.45748555176623,18.813657422232687]}"
61,118,214,293,184,170,6,"{""type"":""Point"",""coordinates"":[73.4575804240195,18.81365820679177]}"
62,111,200,295,186,169,6,"{""type"":""Point"",""coordinates"":[73.45720175907655,18.813564722536327]}"
63,111,204,287,185,160,6,"{""type"":""Point"",""coordinates"":[73.45729663126512,18.813565507236007]}"
64,119,226,294,176,151,6,"{""type"":""Point"",""coordinates"":[73.45739150345837,18.813566291887472]}"
65,119,188,269,174,160,6,"{""type"":""Point"",""coordinates"":[73.45748637565633,18.813567076490727]}"
66,118,206,294,187,155,6,"{""type"":""Point"",""coordinates"":[73.45758124785897,18.813567861045765]}"
67,118,221,287,194,151,6,"{""type"":""Point"",""coordinates"":[73.45767612006631,18.813568645552593]}"
68,118,214,287,202,154,6,"{""type"":""Point"",""coordinates"":[73.45777099227834,18.813569430011214]}"
69,118,214,266,189,163,6,"{""type"":""Point"",""coordinates"":[73.45786586449506,18.813570214421617]}"
70,117,221,312,185,164,6,"{""type"":""Point"",""coordinates"":[73.45796073671647,18.813570998783806]}"
71,117,242,307,191,152,6,"{""type"":""Point"",""coordinates"":[73.45805560894259,18.813571783097785]}"
72,120,223,298,189,153,6,"{""type"":""Point"",""coordinates"":[73.45815048117338,18.81357256736355]}"
73,120,204,290,187,157,6,"{""type"":""Point"",""coordinates"":[73.45824535340887,18.813573351581102]}"
74,115,205,274,180,154,6,"{""type"":""Point"",""coordinates"":[73.45834022564905,18.813574135750446]}"
75,115,194,287,179,155,6,"{""type"":""Point"",""coordinates"":[73.45843509789391,18.813574919871574]}"
76,113,186,297,188,163,6,"{""type"":""Point"",""coordinates"":[73.45852997014346,18.81357570394449]}"
77,113,209,293,185,171,6,"{""type"":""Point"",""coordinates"":[73.45720258311383,18.813474376805587]}"
78,113,199,293,183,162,6,"{""type"":""Point"",""coordinates"":[73.45729745525178,18.813475161501227]}"
79,116,214,279,176,149,6,"{""type"":""Point"",""coordinates"":[73.4573923273944,18.81347594614865]}"
80,116,206,274,184,155,6,"{""type"":""Point"",""coordinates"":[73.45748719954173,18.813476730747862]}"
81,118,214,287,206,156,6,"{""type"":""Point"",""coordinates"":[73.45758207169374,18.81347751529886]}"
82,118,229,307,204,154,6,"{""type"":""Point"",""coordinates"":[73.45767694385046,18.813478299801645]}"
83,114,221,298,197,157,6,"{""type"":""Point"",""coordinates"":[73.45777181601186,18.81347908425622]}"
84,114,205,294,192,168,6,"{""type"":""Point"",""coordinates"":[73.45786668817796,18.813479868662583]}"
85,118,253,315,189,176,6,"{""type"":""Point"",""coordinates"":[73.45796156034875,18.813480653020733]}"
86,118,232,295,196,168,6,"{""type"":""Point"",""coordinates"":[73.45805643252423,18.81348143733067]}"
87,130,237,303,200,160,6,"{""type"":""Point"",""coordinates"":[73.4581513047044,18.813482221592395]}"
88,130,218,304,210,157,6,"{""type"":""Point"",""coordinates"":[73.45824617688926,18.813483005805907]}"
89,128,169,274,199,159,6,"{""type"":""Point"",""coordinates"":[73.45834104907883,18.813483789971205]}"
90,128,205,288,180,164,6,"{""type"":""Point"",""coordinates"":[73.45843592127306,18.813484574088292]}"
91,127,266,329,195,164,6,"{""type"":""Point"",""coordinates"":[73.458530793472,18.81348535815717]}"
92,113,214,287,196,166,6,"{""type"":""Point"",""coordinates"":[73.4572034071464,18.81338403107394]}"
93,113,211,281,195,164,6,"{""type"":""Point"",""coordinates"":[73.45729827923373,18.81338481576553]}"
94,116,185,265,189,142,6,"{""type"":""Point"",""coordinates"":[73.45739315132572,18.81338560040891]}"
95,116,201,288,186,161,6,"{""type"":""Point"",""coordinates"":[73.45748802342244,18.81338638500408]}"
96,118,232,288,204,166,6,"{""type"":""Point"",""coordinates"":[73.45758289552383,18.81338716955104]}"
97,118,218,288,204,170,6,"{""type"":""Point"",""coordinates"":[73.4576777676299,18.813387954049784]}"
98,114,218,315,197,162,6,"{""type"":""Point"",""coordinates"":[73.4577726397407,18.813388738500315]}"
99,114,223,302,200,148,6,"{""type"":""Point"",""coordinates"":[73.45786751185616,18.813389522902632]}"
100,118,214,294,197,159,6,"{""type"":""Point"",""coordinates"":[73.45796238397634,18.813390307256743]}"
101,118,208,304,206,171,6,"{""type"":""Point"",""coordinates"":[73.45805725610118,18.813391091562636]}"
102,130,245,297,207,167,6,"{""type"":""Point"",""coordinates"":[73.45815212823075,18.813391875820322]}"
