system:index,B11,B2,B3,B4,B8,SCL,.geo
0,4193,10160,9656,9304,8776,9,"{""type"":""Point"",""coordinates"":[73.55891785342294,18.35102273228804]}"
1,4177,10144,9656,9304,8864,9,"{""type"":""Point"",""coordinates"":[73.55901247441365,18.35102344790552]}"
2,4177,10144,9664,9344,8816,9,"{""type"":""Point"",""coordinates"":[73.55910709540868,18.35102416347604]}"
3,3953,5924,5824,5624,5680,9,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
4,3965,5956,5776,5664,5660,9,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
5,3965,5988,5756,5684,5656,9,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
6,3941,5956,5752,5616,5668,9,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
7,3941,5956,5736,5612,5628,9,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
8,3907,5932,5704,5660,5580,9,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
9,3907,5932,5712,5648,5568,9,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
10,3907,5976,5768,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
11,3932,5948,5824,5612,5680,9,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
12,3935,5992,5796,5672,5636,9,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
13,3935,5996,5772,5660,5640,9,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
14,3907,5988,5756,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
15,3907,5956,5744,5612,5628,9,"{""type"":""Point"",""coordinates"":[73.92246039783046,18.538953721507422]}"
16,3910,5956,5700,5624,5600,9,"{""type"":""Point"",""coordinates"":[73.92255513505162,18.538954261891924]}"
17,3910,5948,5744,5612,5600,9,"{""type"":""Point"",""coordinates"":[73.92264987227605,18.538954802228933]}"
18,3916,6016,5768,5640,5668,9,"{""type"":""Point"",""coordinates"":[73.92274460950375,18.53895534251845]}"
19,3932,5956,5796,5628,5660,9,"{""type"":""Point"",""coordinates"":[73.92208201572971,18.538861194263937]}"
20,3935,5948,5772,5616,5656,9,"{""type"":""Point"",""coordinates"":[73.92217675288806,18.53886173483559]}"
21,3935,5992,5796,5580,5656,9,"{""type"":""Point"",""coordinates"":[73.92227149004968,18.538862275359744]}"
22,3907,5988,5768,5600,5668,9,"{""type"":""Point"",""coordinates"":[73.92236622721454,18.53886281583641]}"
23,3907,5992,5744,5624,5628,9,"{""type"":""Point"",""coordinates"":[73.92246096438267,18.53886335626558]}"
24,3910,5988,5712,5572,5616,9,"{""type"":""Point"",""coordinates"":[73.92255570155405,18.538863896647264]}"
25,3910,5948,5756,5572,5656,9,"{""type"":""Point"",""coordinates"":[73.92265043872871,18.538864436981452]}"
26,3916,6036,5796,5628,5668,9,"{""type"":""Point"",""coordinates"":[73.92274517590661,18.53886497726815]}"
27,3898,6020,5804,5616,5612,9,"{""type"":""Point"",""coordinates"":[73.92208258247783,18.538770829032504]}"
28,3907,6016,5772,5592,5640,9,"{""type"":""Point"",""coordinates"":[73.92217731958638,18.538771369601328]}"
29,3907,6020,5752,5572,5640,9,"{""type"":""Point"",""coordinates"":[73.9222720566982,18.538771910122666]}"
30,3885,6004,5756,5572,5668,9,"{""type"":""Point"",""coordinates"":[73.92236679381328,18.538772450596504]}"
31,3885,6020,5772,5572,5628,9,"{""type"":""Point"",""coordinates"":[73.92246153093163,18.53877299102286]}"
32,3894,5996,5748,5536,5624,9,"{""type"":""Point"",""coordinates"":[73.92255626805321,18.53877353140172]}"
33,3894,5988,5752,5572,5668,9,"{""type"":""Point"",""coordinates"":[73.92265100517808,18.53877407173309]}"
34,3912,6036,5860,5640,5704,9,"{""type"":""Point"",""coordinates"":[73.92274574230619,18.538774612016965]}"
35,3898,6004,5796,5616,5612,9,"{""type"":""Point"",""coordinates"":[73.92208314922267,18.53868046380018]}"
36,3907,5988,5796,5580,5668,9,"{""type"":""Point"",""coordinates"":[73.92217788628145,18.538681004366182]}"
37,3907,6020,5796,5572,5656,9,"{""type"":""Point"",""coordinates"":[73.92227262334347,18.5386815448847]}"
38,3885,6036,5756,5560,5656,9,"{""type"":""Point"",""coordinates"":[73.92236736040876,18.53868208535572]}"
39,3885,6004,5772,5508,5660,9,"{""type"":""Point"",""coordinates"":[73.92246209747732,18.538682625779256]}"
40,3894,6020,5768,5508,5684,9,"{""type"":""Point"",""coordinates"":[73.92255683454913,18.538683166155295]}"
41,3894,6036,5776,5572,5660,9,"{""type"":""Point"",""coordinates"":[73.9226515716242,18.538683706483845]}"
42,3912,6044,5892,5664,5688,9,"{""type"":""Point"",""coordinates"":[73.92274630870253,18.538684246764902]}"
43,3144,6548,6416,6060,5912,9,"{""type"":""Point"",""coordinates"":[73.76421997360993,18.437047211247943]}"
44,3170,6612,6416,6088,5932,9,"{""type"":""Point"",""coordinates"":[73.76431464953878,18.437047827700727]}"
45,3170,6644,6356,6108,5928,9,"{""type"":""Point"",""coordinates"":[73.76440932547132,18.437048444106303]}"
46,3190,6632,6280,6176,5888,9,"{""type"":""Point"",""coordinates"":[73.76450400140762,18.43704906046468]}"
47,3190,6652,6256,6212,5884,9,"{""type"":""Point"",""coordinates"":[73.76459867734764,18.437049676775853]}"
48,3210,6556,6268,6284,5800,9,"{""type"":""Point"",""coordinates"":[73.76469335329138,18.437050293039825]}"
49,3210,6528,6300,6380,5832,9,"{""type"":""Point"",""coordinates"":[73.76478802923887,18.43705090925659]}"
50,3192,6568,6288,6464,5856,9,"{""type"":""Point"",""coordinates"":[73.76488270519008,18.437051525426156]}"
51,3192,6584,6332,6444,5868,9,"{""type"":""Point"",""coordinates"":[73.76497738114502,18.43705214154852]}"
52,3131,6584,6388,6468,5844,9,"{""type"":""Point"",""coordinates"":[73.7650720571037,18.43705275762368]}"
53,3131,6608,6416,6388,5832,9,"{""type"":""Point"",""coordinates"":[73.76516673306607,18.437053373651636]}"
54,3063,6564,6408,6320,5856,9,"{""type"":""Point"",""coordinates"":[73.7652614090322,18.437053989632393]}"
55,3063,6520,6388,6268,5844,9,"{""type"":""Point"",""coordinates"":[73.76535608500205,18.437054605565947]}"
56,3000,6564,6440,6088,5884,9,"{""type"":""Point"",""coordinates"":[73.76422061952144,18.436956850101264]}"
57,3036,6528,6432,6060,5900,9,"{""type"":""Point"",""coordinates"":[73.7643152954008,18.436957466550812]}"
58,3036,6548,6376,6044,5908,9,"{""type"":""Point"",""coordinates"":[73.76440997128392,18.436958082953158]}"
59,3087,6568,6344,6068,5924,9,"{""type"":""Point"",""coordinates"":[73.76450464717075,18.436958699308303]}"
60,3087,6596,6328,6080,5888,9,"{""type"":""Point"",""coordinates"":[73.76459932306133,18.436959315616242]}"
61,3137,6608,6284,6128,5868,9,"{""type"":""Point"",""coordinates"":[73.76469399895562,18.436959931876984]}"
62,3137,6544,6280,6256,5832,9,"{""type"":""Point"",""coordinates"":[73.76478867485366,18.436960548090518]}"
